comcoll_pooled_pooled_p1
0.073889516
0.1820717
0.12597069
0.04334005
0.16610961
0.15827456
0.036368951
0.12654954
0.091394484
0.14317565
0.14374749
0.14800487
0.16571029
-0.036363777
0.21956216
0.20557949
0.0671046
0.2961134
0.07346677
0.12938444
0.12767997
0.19327633
0.18521112
0.15975106
0.071500473
0.087882705
0.15229282
0.1309229
0.12873702
0.17152613
0.14296953
0.054887027
0.16092663
0.15597922
0.098135784
0.025464043
0.13588364
0.16392243
0.084002584
0.03586353
0.19814725
0.079013571
0.07808648
0.13202125
0.13941734
0.083329588
0.069913544
0.13328815
0.1446714
0.22292578
0.095077924
0.11905833
0.17057955
0.060862072
0.1006937
0.030925745
0.12449789
0.079461373
0.19288683
0.0311893
0.084182076
0.13713586
0.12803391
0.086227104
0.19570123
-0.019321226
0.080013677
0.014534167
0.18000372
0.15996955
-0.014233223
""
""
-0.0097933412
0.1431575
""
-0.049653798
0.17151761
0.19334702
0.14829321
0.19454756
-0.0084161349
-0.14638153
0.21421787
-0.039616223
-0.053461839
0.0049800915
0.37891093
0.16426757
0.092704304
""
0.47523043
0.16648415
""
""
-9.0597765e-05
0.23382549
0.19270965
0.2229028
0.12003045
0.12635285
0.061077368
0.23665483
0.16650946
0.11041503
0.13073185
0.14880092
0.097576924
0.16457778
0.21476862
0.12341324
0.13480432
0.031007832
0.16297984
0.099690035
0.15784568
-0.02511787
0.19515949
0.077314243
0.14771491
0.15031578
0.06243249
0.11997329
0.095577471
0.21739408
0.072772548
0.088842764
0.10310494
0.0675008
0.024781806
0.10337587
0.21068329
0.18893197
0.13131146
0.16509609
0.087745517
0.19218275
0.087175578
0.065329239
0.01572426
0.10376438
0.0078887586
0.18071483
0.38641548
0.14057922
0.14486958
0.012688015
0.089813352
0.048200209
0.11975323
0.097214855
0.055399779
0.17058229
0.093558803
0.08201237
0.10463123
0.10595838
0.10453909
0.063819014
0.22528258
0.13935761
0.19294435
0.19711454
0.091082938
0.17612268
0.096308857
0.034872793
0.20972137
0.07230147
0.071499206
0.18859564
0.1652642
0.13872924
0.024318546
0.22222207
0.10685008
0.11694976
0.11786727
0.24429595
0.16712958
0.10218107
0.092961676
0.10057158
0.13714403
0.012415278
0.21262702
0.27763906
""
0.25807828
0.19442926
0.14866547
0.18341874
0.23795946
0.20808461
0.22246452
0.18090911
0.019013088
0.22359402
0.18857624
0.16272713
0.12969033
0.14320521
0.23757049
0.19834259
0.24142772
0.13676222
0.47647581
0.22677051
0.2228125
0.14245826
0.24086742
-0.15474018
0.1702666
0.18842165
0.37178779
0.31255686
0.22815591
0.22908789
0.15809037
0.21770328
0.13211274
0.18107507
0.23554642
0.44135723
0.18371435
0.22447482
0.28869379
0.193141
0.29939944
0.24735251
0.21284647
""
0.32586572
0.18811771
0.21883357
0.15089849
0.22629295
0.17154422
0.39672303
0.17018898
0.17982483
0.23084834
0.23048972
0.17634229
0.11993178
0.26103055
0.24002074
0.16410275
0.37286153
0.11326431
0.26109567
0.2515204
0.36510876
""
0.21858095
0.22117996
""
0.27452838
0.63361925
0.13368249
0.10871542
""
0.33023232
0.3248615
0.36971721
0.18839139
0.21917501
0.21217661
0.48831499
0.15702246
0.21485044
""
0.14772727
""
0.24689528
0.73359662
0.2187103
0.24763392
0.27786726
0.27134708
0.3044495
0.26231268
0.2989732
0.20391487
""
0.018656727
0.17249604
0.1685634
0.036127619
0.19993345
0.35356304
0.29079664
0.38061729
0.42594099
0.25581357
0.1327229
0.3234849
0.2904861
0.23246194
0.26791373
""
""
0.35295564
0.46106985
0.23232529
0.3716656
0.11853305
0.30949888
0.29789016
0.23689808
0.2321021
0.23717882
0.23710994
0.16739739
0.20142931
0.22462705
0.091798276
0.10228361
0.099839456
0.11428218
0.29306832
0.045703497
0.094793901
0.063748442
0.25702187
0.29718935
0.04885086
0.24876066
0.16852474
0.13587742
0.26667106
0.12739676
0.050559316
0.031766843
0.12266212
0.1530458
0.26646212
0.074765094
0.16027842
0.04404369
0.097068779
0.041722119
0.079626128
0.022089344
0.068234317
0.206366
0.1487381
0.15058471
