hours_wk_other_male_p25_se
""
""
""
4.5010467
""
""
4.5792074
""
""
""
""
3.2811911
""
""
""
""
""
""
""
""
""
2.6450922
""
""
3.1074834
""
""
4.1950417
2.8664088
""
""
""
3.7996459
3.9969544
""
4.7247534
""
""
""
""
""
""
""
""
""
""
2.8946066
""
3.3633618
""
""
""
""
""
""
5.1260395
""
""
""
""
""
5.4276528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.0268192
""
""
""
""
3.6360092
""
""
5.1290078
4.2783527
""
""
""
""
""
""
""
""
""
2.2987695
4.210722
4.8711715
1.7888066
3.7411683
""
3.9751623
2.5525725
5.4126606
2.8660047
""
""
""
""
5.6458011
""
3.4683316
5.3348818
""
""
""
""
""
""
""
""
""
5.720962
""
""
""
""
2.4343996
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3453369
""
""
3.4742069
3.3137958
""
""
""
""
""
""
""
2.3727024
""
1.5006713
""
""
""
5.4202957
1.5379531
4.4266305
""
4.4310541
""
""
4.7517567
3.1769655
""
""
""
""
2.8606761
""
""
2.6857228
""
""
""
""
""
3.4309962
4.384254
""
""
""
""
""
4.4456282
""
3.8929553
""
""
""
""
4.3165526
3.326498
""
""
""
""
5.2674923
""
""
5.0055108
5.2013445
4.3670297
2.2999463
""
""
""
""
""
""
3.229569
""
""
""
2.311312
3.5964904
4.1051159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5465791
""
""
2.9463184
5.1109333
""
""
""
""
""
3.9963999
""
5.3144512
""
4.726419
3.7422285
3.4653153
5.2472157
0.82793528
3.9727101
1.5132618
1.8867815
4.9147162
4.9408202
""
""
""
""
""
4.0942922
""
""
""
2.6749594
""
""
1.7361711
3.7877717
""
5.0263448
1.9491287
""
""
""
""
""
""
""
""
""
""
""
""
2.0006793
""
""
""
""
""
""
""
""
""
""
""
""
""
5.2000766
""
""
""
""
""
""
4.9279647
""
""
""
""
6.048028
""
""
""
""
5.3570447
5.4065437
3.0919917
""
1.6026371
4.5872526
""
""
2.7466578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.8962913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.7899692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4695725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.6550329
""
""
""
""
""
""
3.1971161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.1638074
2.2713511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.8820982
4.0759592
3.226259
""
""
""
""
4.7063398
""
2.499444
""
""
""
""
""
""
2.9452658
""
4.3462181
""
""
2.8863502
2.0738041
2.3001151
""
1.4726907
3.7478323
""
""
3.4213018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0861139
""
3.0877469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.4595486
6.9579787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.4398766
2.2638195
2.2555997
""
""
""
""
4.4153118
""
""
2.9283454
""
""
1.9373335
""
""
""
""
""
2.588752
""
""
""
""
""
""
""
""
""
""
""
""
3.7576056
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89334917
3.3189352
2.4720631
""
""
""
""
""
3.6509724
""
2.1164436
""
3.4648755
6.1423173
""
""
""
""
""
1.976048
""
""
4.0769281
""
""
""
""
""
""
""
4.4123178
2.1279366
""
6.2254267
""
""
""
""
""
""
""
""
""
6.1336703
5.3750305
4.943727
""
5.7206593
2.8622401
2.9483409
2.5646913
3.3670521
1.5503793
1.9344208
""
""
""
4.3218036
4.3494959
1.3790411
1.7260536
""
""
1.55187
""
3.2143707
0.81368303
""
""
""
""
3.3233557
""
4.5088472
1.9423752
""
2.6350021
""
3.4183633
4.541409
""
""
""
""
""
""
""
""
1.281304
