somecoll_pooled_female_p25_se
0.015248328
0.020988433
0.038145661
0.014240266
0.017352466
0.037391547
0.01135272
0.03927118
0.043727022
0.018714707
0.017832309
0.010093858
0.044078268
0.03035938
0.019436648
0.054874413
0.05932717
0.020343505
0.046125975
0.033759557
0.013018327
0.012424855
0.018546348
0.023536997
0.010372576
0.037743185
0.020270856
0.014612235
0.0097325603
0.030285949
0.026341368
0.02448285
0.011994568
0.01376192
0.024517227
0.015034793
0.02990122
0.024906751
0.038914058
0.04080233
0.01360724
0.028242568
0.045219295
0.062495921
0.03587316
0.031109942
0.0086961938
0.020055247
0.012405082
0.021591974
0.017389635
0.014241823
0.019261962
0.058781184
0.053381633
0.013282688
0.036579262
0.051076744
0.067167982
0.0220822
0.031955503
0.013085401
0.039990366
0.03063653
0.027519368
0.032629833
0.043784402
0.036694061
0.033090409
0.028131291
0.030727919
0.025690269
0.02219256
0.022307141
0.030778397
0.046074491
0.023313511
0.028461602
0.041097932
0.0099614933
0.024296224
0.026536196
0.030201267
0.027208677
0.010800287
0.029507076
0.027418753
0.020254791
0.016875293
0.01891342
0.022671839
0.033267267
0.032787867
0.016441779
0.032228973
0.052930254
0.024312014
0.016862201
0.0073680934
0.013618567
0.013663495
0.0054005608
0.0095100822
0.014258033
0.015009958
0.0082529467
0.014726124
0.010570887
0.02811268
0.018282615
0.02038409
0.020191556
0.012264952
0.037048072
0.013543774
0.012412281
0.014685973
0.045399893
0.05646567
0.04480578
0.020516353
0.030318331
0.038646769
0.027835989
0.031401277
0.016780447
0.017422086
0.03098309
0.039098877
0.034871023
0.0065265778
0.028878119
0.02578217
0.03477712
0.02262954
0.025981333
0.015253552
0.017381292
0.041331943
0.028895622
0.016867548
0.023152439
0.047662154
0.038082391
0.022587869
0.038547777
0.01791144
0.024710134
0.030218357
0.030449007
0.02769389
0.010812313
0.02102693
0.039932672
0.012905811
0.013584162
0.037388057
0.015631419
0.030889176
0.026732681
0.069909841
0.0390197
0.025878897
0.0078831511
0.049194906
0.0056801699
0.024841016
0.025987467
0.03776883
0.018196872
0.0052986564
0.015768515
0.022269247
0.012354893
0.022043303
0.033221271
0.014841676
0.009926457
0.024714515
0.027957633
0.026281403
0.025277594
0.0097387098
0.027710699
0.030380536
0.0086648352
0.042478763
0.028698618
0.016012218
0.04940547
0.035828952
0.020555785
0.010672643
0.045596577
0.036157761
0.023614472
0.019153794
0.018801976
0.012290349
0.031525232
0.012879625
0.016430244
0.028101852
0.024855891
0.017052824
0.014956034
0.010084893
0.027478566
0.021353496
0.018781837
0.021624984
0.017930908
0.034396246
0.03837778
0.013409954
0.012606448
0.016648589
0.0068779588
0.023112046
0.02019763
0.030279623
0.021809461
0.0205369
0.026453603
0.0090712672
0.018102439
0.017862404
0.013691247
0.0068069599
0.0115383
0.011950319
0.019431891
0.042029072
0.021123519
0.048129626
0.028816884
0.04160611
0.02075877
0.059758324
0.026766041
0.018785328
0.029269442
0.029060081
0.017874543
0.026278699
0.034371331
0.025440464
0.010121552
0.022310983
0.018762985
0.008003599
0.016358599
0.018740004
0.050603777
0.018460479
0.025746711
0.029597435
0.012314116
0.021149185
0.011408377
0.017904822
0.015173285
0.01080674
0.011363701
0.014317907
0.0033948002
0.013080644
0.0052493
0.0051409714
0.016482145
0.016286494
0.027311562
0.058735907
0.018520944
0.046677064
0.030702433
0.013792298
0.021444155
0.029747026
0.020955659
0.010666754
0.13404582
0.1361742
0.0063262228
0.012167053
0.033575986
0.01518187
0.0077786953
0.027767682
0.03563166
0.043035723
0.043328539
0.035570785
0.022700459
0.029967276
0.027755376
0.028357534
0.020740401
0.027357632
0.016535474
0.0074421349
0.031651758
0.020712974
0.020404717
0.026544882
0.029113596
0.028629782
0.026725454
0.018002568
0.041161578
0.025144447
0.021966936
0.021980615
0.02359648
0.015482871
0.020294489
0.030379506
0.014695855
0.014629461
0.017897254
0.020393675
0.01472828
0.015020386
0.029953502
0.02664117
0.026463762
0.017213145
0.02365518
0.024680274
0.016767159
0.023254044
0.014818111
0.015679188
0.0091601405
0.025084043
0.004267205
0.014343743
0.026904996
0.02705414
0.0072172498
0.04784444
0.032187361
0.020414935
0.016435487
0.023852624
0.039719995
0.026591685
0.032083925
0.037516788
0.033293199
0.025175532
0.030296637
0.029256711
0.054281462
0.022897258
0.018573593
0.048376422
0.022895703
0.032488383
0.02578612
0.022448687
0.052735593
0.016214317
""
0.075975776
0.0326395
0.033916865
0.045510281
0.063043505
0.065799505
0.039652351
0.046501301
0.021044619
0.13708466
0.052649163
0.11689743
0.060700074
0.083752483
0.054048009
0.031832762
0.053620793
""
""
0.10730753
0.074209191
""
0.090533257
0.11435957
0.088643491
0.057978205
0.041869558
0.046447989
0.049569778
0.040529586
0.050740078
0.021113129
0.039202023
0.043355282
0.05445556
0.074496627
0.080612756
0.036246713
0.020488121
0.041608777
0.03866373
0.024459263
0.020575585
0.055832785
0.040595707
0.10271873
0.017597364
0.018702887
0.040560443
0.048262816
0.067367911
0.050137222
0.029484654
0.03929564
0.052230749
0.044133533
0.075401023
0.068989113
0.059073817
0.13022599
0.020853499
0.025976311
0.027814901
0.023134992
0.027055759
0.030205406
0.03074372
0.024993336
0.014437932
0.035920158
0.037565239
0.028797559
0.023174385
0.11305138
0.095949501
""
0.091523707
0.032932293
0.031172412
0.053254955
0.059290189
0.033373863
0.027111607
0.0365749
0.041146379
0.030330282
0.020966783
0.042314075
0.017636975
0.037959348
0.034590516
0.011193629
0.032070216
0.058689304
""
0.065344311
0.049715653
0.043448828
0.013250888
0.095381945
0.082086764
0.022395829
0.055946056
0.07031738
0.07284297
0.10704979
0.058982
0.05325716
0.067650467
0.080500618
0.05609417
0.035011221
0.034634132
0.079603098
0.043183114
""
0.042296324
0.016047101
0.008191389
0.053476922
""
0.045430489
0.038222477
0.032428436
0.039548706
0.069585674
0.089573368
0.044667788
0.052604195
0.068304606
0.036474131
0.044691984
0.041572899
0.025150673
0.018326346
0.014822611
0.035568018
0.037531998
0.034109216
0.039960586
0.022283312
0.032998532
0.0085284114
0.023316303
0.028680911
0.040806726
0.052645378
0.019272406
0.033154082
0.014477293
0.024401668
0.016795589
0.032712959
0.026114922
0.016311985
0.021438682
0.0163475
0.033123516
0.0099807065
0.031530861
0.052516688
0.026110586
0.0096180411
0.031862538
0.095982864
0.041065495
""
0.026513821
0.12757884
0.028328441
0.017677737
0.028995356
0.044366088
0.019128496
0.038693313
0.086896084
0.10156123
""
0.033139322
0.039793186
0.070568807
0.076557532
0.048539605
0.061275557
0.058916602
0.049723994
0.023919107
0.052344967
0.061336551
0.011258946
0.04674238
0.0078979852
0.049845893
0.039561175
""
0.017876545
0.041450795
0.072528377
0.066962495
0.057163034
0.070014268
0.018628133
0.0094630569
0.014044972
0.025660031
0.019546086
0.0053129122
0.015332544
0.025284329
0.03073303
0.028881187
0.058669854
0.10766033
0.046704747
0.03759503
0.034827545
0.037641477
0.052892976
0.051703587
0.020525564
0.096852258
0.071496598
0.02510038
0.056182515
0.10479517
0.060838703
0.037420746
0.036384929
0.018669143
0.030056173
