kir_stycz_asian_female_mean
0.3820006
0.2797358
""
0.4559347
0.42079148
""
0.43109658
""
""
0.44859105
0.45305818
0.48473272
""
0.39840657
0.39638409
""
""
0.46858171
""
""
0.54630053
0.41469267
0.47114816
""
0.50987583
""
0.40385264
0.42913559
0.53607267
""
""
0.40782708
0.51720417
0.48569313
""
0.44877815
""
""
""
""
0.53183079
""
""
""
""
""
0.52619731
0.4793312
0.50838298
0.47537142
0.42659447
0.42844296
0.51415038
""
""
0.40344122
""
""
""
""
""
0.48711148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49891481
""
0.44711739
""
""
0.51148862
""
""
0.42602199
0.49160847
0.46008268
""
""
""
0.46566555
""
""
0.40528345
0.4465819
0.51832944
0.47397032
0.44067848
0.5443508
0.51433027
0.50554365
0.45147598
0.5066908
0.43388343
0.53054929
""
0.43379343
0.52431828
0.45978338
0.49560449
""
0.49611056
0.48679647
0.46818888
""
""
""
0.43038461
""
""
0.44244343
""
0.50434601
0.44238952
""
""
""
0.52777094
""
0.49236965
""
0.47721937
""
0.41587412
0.51670235
""
0.50282699
0.48204023
0.42656365
""
""
""
""
0.45790276
""
""
""
""
0.50916433
0.64675248
""
0.44567934
0.42719382
""
0.50459802
""
""
""
""
0.56839311
0.56724578
""
0.63622427
""
""
""
0.47065419
0.52741814
0.44172436
""
0.38226044
""
""
0.4513557
0.46022859
""
""
""
""
0.47964856
""
""
0.52495968
""
""
0.45863429
""
""
0.4312523
0.50014263
""
""
""
0.44061202
0.36944783
0.44618604
""
0.42361289
0.40675971
""
0.42055479
0.34382603
0.46118617
0.51605111
0.35071707
0.36482599
0.3347168
0.51432812
0.44458514
""
""
0.46981421
0.46794823
0.47104108
0.53605253
0.33933964
""
""
""
""
""
0.53200662
0.40250948
0.42783862
0.45287123
0.5027889
0.52039909
0.48783785
0.41682395
""
0.42734885
""
""
""
0.55446732
""
""
0.32457447
0.55257368
""
0.43038315
""
""
0.47852141
0.47559157
""
0.43106231
0.52446789
0.44418079
0.30392271
""
0.43847594
""
0.45015201
0.51436955
""
0.53514677
0.47496581
0.54241902
0.47831663
0.52099693
0.56146735
0.60551357
0.58941424
0.63798362
0.57720226
0.54851305
0.48324066
0.38333657
""
0.5072909
""
""
0.45875943
0.47985661
""
0.47576228
0.50598818
""
""
0.613509
0.51066589
""
0.47161174
0.56680375
0.51043594
""
""
""
""
""
""
""
""
0.53872496
0.43100414
0.47029692
0.57376862
""
""
0.49471164
""
""
""
""
0.43920404
""
0.58500767
0.50989681
""
0.46212751
0.50112754
0.46969178
""
0.43639088
0.43340737
0.43777898
""
0.50155622
0.4793103
""
""
0.61381018
0.50347513
0.45629954
0.43824494
0.47675779
""
0.47233334
0.44010791
0.50938118
""
0.61358988
0.47239873
0.43056458
""
0.52753818
""
""
0.56220037
0.47125819
""
""
""
""
""
""
""
""
""
""
""
0.45019954
""
""
""
""
""
""
0.45440423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52114332
""
""
""
""
""
""
""
""
""
""
0.5257737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47635168
""
""
0.44187835
""
0.52246296
""
""
""
0.40759459
""
""
""
""
""
0.44072512
""
""
""
""
""
""
0.46051538
0.46163645
""
0.49768814
""
""
0.52057362
""
""
""
""
""
""
0.48943645
""
""
0.48380458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.486018
0.57019705
""
""
""
""
""
""
""
""
""
""
""
0.52096957
""
""
0.47466469
0.4713442
0.51426023
""
0.4192459
""
""
0.61748642
0.52936369
0.52273637
""
""
""
""
0.46377954
""
0.40620854
""
0.47566339
""
0.356644
0.42593801
0.46140519
0.53666353
""
0.54082608
""
""
0.37564981
0.47993359
0.4847146
""
""
""
""
""
""
0.495711
""
""
0.45752087
""
""
""
""
""
0.44233876
""
""
""
""
""
""
0.51734245
""
""
0.57954764
""
0.50160944
""
""
""
0.56597149
""
""
""
""
""
""
0.53939414
0.49945951
0.53373241
0.54502261
0.62113768
0.50838757
""
""
0.31619257
""
""
""
""
""
""
""
""
0.47963542
""
""
0.5232119
""
""
""
""
""
0.44261774
""
0.47853106
0.54216349
0.59294838
""
0.43165568
0.51015794
""
0.43151259
""
""
""
""
""
0.55194336
""
0.44601139
0.44865334
""
""
0.5717116
""
""
""
""
""
0.58825755
0.56927884
""
""
""
""
""
0.50560862
""
""
""
""
""
""
""
""
""
""
""
0.4426282
""
""
""
""
""
""
""
""
0.41500047
""
""
""
""
0.5701347
0.55684316
0.55172437
""
0.44295633
""
""
""
0.54223675
""
0.54750204
""
0.49893475
0.44508928
""
""
0.50668925
""
""
0.52811748
""
""
0.45253572
""
""
""
""
""
""
""
0.42834327
0.49710369
0.44561446
0.39129147
""
""
""
""
""
""
""
""
""
0.44073629
0.40779334
0.4202705
""
0.35283259
0.52246952
0.53306842
0.50176549
0.4714393
0.56287783
0.64950705
""
""
""
0.53293252
0.57408148
0.65523082
0.54228806
""
""
0.57729089
0.42326805
0.50894338
0.6093263
""
""
""
""
0.42332041
""
0.48868874
0.54171777
""
0.44120118
""
0.51803017
0.47218376
""
""
0.53847277
""
""
""
0.50112367
0.43197444
0.5772438
