comcoll_other_female_mean_se
0.10334504
""
""
0.065327406
0.088169485
""
0.049042583
""
""
""
""
0.052071657
""
""
0.11734571
""
""
""
""
""
0.098229215
0.04264215
0.10617761
""
0.047351476
""
0.08619535
0.060409162
0.034759611
""
""
""
0.045947477
0.047841363
""
0.077675514
""
""
""
""
0.10844553
""
""
""
""
""
0.042256705
""
0.086903721
""
0.079543553
0.079931334
""
""
""
0.068881392
""
""
""
""
""
0.063939579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058193617
""
""
""
""
0.053514693
""
""
0.06777633
0.062137105
0.10582579
""
""
""
0.090465471
""
""
""
0.08980839
0.034105346
0.092948683
0.068769164
0.029872948
0.045249812
0.076618016
0.055815257
0.035730913
0.080280028
0.043868873
""
0.082759582
0.06997285
""
0.072838686
""
0.058645684
0.078842655
0.063457355
""
""
""
0.11713393
""
""
0.098383859
""
0.082740739
0.087521836
""
""
""
0.028223597
""
""
""
""
""
0.081277311
0.069471352
""
""
""
0.082552478
""
""
""
""
0.10506483
""
""
""
""
0.062842362
""
""
0.044535946
0.089980945
""
0.093950614
""
""
""
""
0.07495641
0.029134616
""
0.017553914
""
""
""
0.078333475
0.022384711
0.057588693
""
0.061862636
""
""
0.05863037
0.039542139
""
""
""
""
0.040883988
""
""
0.042981002
""
""
0.066001169
""
""
0.079505436
0.049761575
""
""
""
""
0.10261427
0.052762471
""
0.055082198
0.073423445
""
""
0.10401899
0.068778954
0.044967491
""
""
0.10321414
0.1074995
0.09632425
""
""
0.066723846
0.067538403
0.066721305
0.032514084
""
""
""
""
0.095405459
""
0.038148288
0.096327856
0.10231034
0.098752774
0.035326838
0.06614583
0.067849383
0.083887428
""
""
""
""
""
0.099434808
""
""
""
""
""
0.068145059
""
""
0.10981589
0.057534292
""
0.10153684
0.036894888
0.080069043
""
""
0.10340665
""
""
0.058694564
""
0.080838203
""
0.07258793
0.051229384
0.054943211
0.048763517
0.014577606
0.047807951
0.021934362
0.022750964
0.058015734
0.063744836
""
""
0.089417033
""
""
0.056609269
0.086424157
""
0.097698562
0.035277419
""
""
0.02384465
0.05089258
""
0.060824782
0.029878929
""
""
""
""
""
""
""
""
""
""
""
0.097529791
0.023949301
""
0.089509189
0.10860767
""
""
""
""
0.11173147
""
""
0.10553399
""
""
0.071096413
0.080499552
""
0.078562051
0.11418484
0.099662073
""
0.054232571
""
""
""
0.10161052
0.08859852
""
""
0.068524376
""
0.072993748
0.069950417
0.037678488
""
0.018250659
0.060256172
0.09692166
""
0.035120469
""
""
0.10365589
0.082967773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085677907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10362168
""
""
""
""
""
""
0.091001578
""
""
""
0.10425585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062590241
""
""
""
0.069719799
""
""
""
""
""
0.10148814
""
""
""
""
""
""
""
""
""
0.086643949
""
""
0.049481981
""
""
""
""
""
""
0.037669875
""
""
0.11269186
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067278318
0.029259397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078724906
0.059449259
0.059812848
""
""
""
""
0.076188236
0.10814416
0.03356446
0.10479838
""
""
""
0.090274878
""
0.072344877
""
0.057412058
""
""
0.047669724
0.049442489
0.052794818
0.099739052
0.025859565
0.067700051
""
0.12538594
0.05241162
""
""
""
""
""
""
""
0.10629013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046263508
""
0.038201597
""
""
""
""
""
""
""
""
""
""
""
0.079884805
""
0.1017677
0.02658849
0.10246658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11851657
""
0.048300326
0.036655672
0.029262487
""
0.10354269
0.099392705
0.10557306
0.052333664
""
""
0.074430674
""
0.088921897
0.027081182
0.049806517
0.087620676
""
0.09515769
""
0.037424874
""
""
""
""
""
""
0.11022431
""
""
""
""
""
0.088049993
""
""
0.08305259
""
""
""
""
""
""
""
""
0.092450216
""
""
""
""
""
""
""
0.098847516
""
""
""
""
""
0.012276869
0.059528388
0.02915092
""
0.087939858
""
""
""
0.046206504
""
0.024697624
""
0.040007412
0.10333609
""
""
0.077564009
""
0.10591514
0.031584136
""
""
0.06525062
""
""
""
""
""
""
""
0.06043281
0.034164052
""
0.096321553
""
""
""
""
""
""
0.090750992
""
""
0.066748202
0.098330095
0.07733956
""
0.09910851
0.039899882
0.046013009
0.038252451
0.050720826
0.019321758
0.021282053
""
""
""
0.05790456
0.044870649
0.014237331
0.025963521
""
""
0.020543268
0.10742515
0.048468936
0.0099553363
""
""
""
""
0.049720336
""
0.079736568
0.024984296
""
0.03840676
""
0.10324357
0.072242104
""
""
""
""
""
""
0.090642981
0.11404034
0.01554159
