kfr_other_pooled_p100
0.63779086
0.66947687
0.96362799
0.71836352
0.68028903
0.93435091
0.72031146
0.63715637
0.59841359
0.6606164
0.63058096
0.70543391
0.61908907
0.61944532
0.57253063
0.69996393
0.81778574
0.72328907
0.70040971
0.69127798
0.68257284
0.64441705
0.61099166
0.59065121
0.6696642
0.62428665
0.71433234
0.67580098
0.688757
0.52270955
0.67727137
0.61898327
0.63944542
0.7118544
0.73527449
0.74063778
0.66488159
0.63260496
0.18639743
0.63959455
0.76114589
0.73825699
0.62976903
""
0.38565129
0.83822173
0.68647724
0.73136479
0.74035507
0.54369688
0.70905375
0.7128014
0.62784445
""
0.58630991
0.67428184
0.98401576
0.97196245
0.69584137
0.77444601
0.79450983
0.70880073
0.80884022
0.6396929
0.59264964
0.5022372
0.62664253
0.51143867
0.63722372
0.87182879
0.84667134
1.0278468
0.53602254
0.74379146
0.67248052
1.0154265
0.82233363
0.49735323
1.1021096
0.69460154
0.83583957
0.66171396
0.8285591
0.60018462
0.65425235
0.67257851
0.54261023
0.64865935
0.72344106
0.6457665
0.62900245
0.61417717
0.72453308
0.65635598
0.65102017
0.87062633
0.68400401
0.58264965
0.66083205
0.63210458
0.64338648
0.64645493
0.67570031
0.63946247
0.7001332
0.60654759
0.69364202
0.67397559
0.56558806
0.68220413
0.77105159
0.67012823
0.66357863
0.67392308
0.69564867
0.70603365
0.70961595
0.48826221
0.39491707
0.75495684
0.84223878
0.88125718
0.57464218
0.73078591
0.47656289
0.59259194
0.73316854
0.8320334
0.3221744
0.31008381
0.67688102
0.73492855
0.72448128
0.48622671
0.59499592
0.80905145
0.67952031
0.65936118
0.79568392
0.67937219
0.62085181
0.69375366
0.81448215
0.36822739
0.51297075
0.51451874
0.73731858
0.60489619
0.61538017
0.39324543
0.84806615
0.72048467
0.6160872
0.94997483
0.6715346
0.80640721
0.74739647
0.79633105
0.93716305
0.67996591
0.83740366
0.76907903
0.65696436
0.72441757
0.78168046
0.71418691
0.76276803
0.7396695
0.72473723
0.6367777
0.65674901
0.68690956
0.6493758
0.65493828
0.70032781
0.55485302
0.69763809
0.68424278
0.71041143
0.65199339
0.83502924
0.47572526
0.68415183
0.66958153
0.70867842
0.68975198
0.76347655
0.5603596
0.67573524
0.68853432
0.59121537
0.62274939
0.63896203
0.52479076
0.57783949
0.89278334
0.78669602
0.73959506
0.62701672
0.70753193
0.73231143
0.65865242
0.75260592
0.64955467
0.65916812
0.68426925
0.68562305
0.74731982
0.73859727
0.69308817
0.67452776
0.69097269
0.8624087
0.80839139
0.69111794
0.69062465
0.66514814
0.70560879
0.6569224
0.64934862
0.69290704
0.62340611
0.75297213
0.68647176
0.70980173
0.70685822
0.70837373
0.84943879
0.71609384
0.69670522
0.70655376
0.69432157
0.87290525
0.7403059
0.5666697
0.6298328
0.61691296
0.6262511
""
0.69938993
0.72078311
0.61080772
0.63431269
0.68164998
0.88854194
0.72606874
0.6629529
0.69531381
0.66765457
0.77029443
0.68576396
0.68044233
0.79238576
0.69779742
0.69909972
0.60203189
0.78215259
0.6512959
0.69111162
0.73397148
0.71594614
0.68881732
0.70660597
0.67638987
0.68126369
0.69720465
0.66152763
0.71954435
0.69607395
0.72689885
0.6889962
0.64211941
0.30779836
0.71541846
0.70437276
0.69042897
0.65379143
0.6950025
0.62183136
0.64977163
0.68687522
""
""
0.70536798
0.69993335
0.78208786
0.68862206
0.68938816
0.71785247
0.7361623
0.63362014
0.4174813
0.51074666
0.76974052
0.5366993
0.4494608
0.49313697
0.72471565
0.66954082
0.71737355
0.70974326
0.72571361
0.7511459
0.7112835
0.77300429
0.7634744
0.39502528
0.57595283
0.64852363
""
0.66874236
0.68974215
0.64480978
0.73496896
0.76603311
0.68215865
0.63851082
0.63630277
0.66003978
0.62125367
0.88148987
0.68182492
0.86415023
0.67570186
1.0153142
0.66156763
0.74191755
0.64329177
0.75736707
0.62201583
0.74255395
0.66197532
0.65564638
0.71079236
0.67999041
0.71971005
0.6914559
0.84049308
0.61462516
0.69578147
0.87530112
0.84858423
0.76244402
0.68014878
0.80233604
0.67918766
0.75473773
0.71367294
0.96215189
1.0275474
0.7018103
0.83225149
0.59234548
0.78849274
0.7594732
0.76100439
0.94586259
0.67457181
1.0488368
0.82752472
0.71554029
""
0.75649494
""
1.0163556
0.87569642
0.82990664
0.6427564
""
""
0.5570941
0.37436071
0.77548987
""
""
""
0.70714241
""
0.95372069
0.85301781
""
""
""
""
""
""
0.16339998
""
0.68133605
""
0.33168149
0.3873249
0.96201342
0.81111932
""
0.80007964
0.71835214
0.74040437
0.82812428
""
""
0.47594583
0.73487616
0.54713243
0.65552092
0.65404171
0.71023238
""
0.85541022
""
0.6365149
1.0056555
""
""
""
""
1.0124525
0.88208503
0.70802963
0.6128999
0.69348198
""
0.91223073
""
0.67173022
0.83676875
0.78468043
1.0021653
0.83062297
0.80702567
0.58992636
0.58933586
0.69531143
0.83320457
0.64407057
0.81022459
0.74031252
0.51088196
""
""
""
0.87060481
0.58570069
0.96755224
0.50309491
0.68876499
0.56939536
0.6657719
1.0238305
0.47392362
0.69464219
0.85375082
0.7290048
0.2093282
0.95705998
0.72212881
0.87278211
""
""
""
""
0.53032881
0.65808809
""
""
0.77794898
0.22050913
""
""
""
""
""
""
""
0.33664292
0.83982056
0.77044684
0.70139736
0.50094759
""
0.50301409
0.66195881
0.68764955
0.48821297
""
0.77818316
0.44329968
0.68487793
0.79501504
""
""
0.86765498
""
""
0.64528775
0.97310197
""
0.71262485
0.69412571
0.66018814
0.67447931
0.75749439
0.54422665
0.75817031
0.74953252
0.72127157
0.69319242
0.74504751
0.66491908
""
""
0.72221071
0.68310529
0.6383251
0.77340895
0.73738784
0.72869879
0.76490819
0.72118783
0.78656238
0.72196519
0.72812796
0.72665673
0.74802065
0.83557153
0.69763887
0.65046668
0.55126852
""
0.58321297
""
0.57068628
""
0.39603922
0.71487314
0.52541494
0.84817642
0.73143643
0.69835079
""
""
""
0.65521085
0.79339886
0.53760755
""
0.65284508
0.79031569
0.46110389
1.0456082
0.80314046
0.66419965
""
0.67370749
0.76538807
0.70704865
0.80614477
0.53973633
""
0.74682277
0.93222028
""
""
""
""
0.65941215
0.69802827
0.75290745
0.69647497
0.81561899
0.69278538
0.7640146
0.64488244
0.5546037
0.5570066
""
""
""
0.57941961
""
0.91285169
""
0.68632758
0.60971206
""
""
0.70903671
0.61961085
""
0.45962715
0.82849044
0.81650078
0.74589515
0.95914906
0.7596823
0.65302318
0.71280241
0.63670462
0.69959116
0.72747838
0.75041598
0.73528498
0.7411359
0.78727311
0.84002388
0.81525624
0.86288202
0.7396937
0.8175813
0.72279811
0.74863636
0.61062479
""
0.59322792
0.31694701
""
0.40303081
0.42190585
0.8656472
0.29965001
0.60101587
0.43448263
0.58851582
0.35216203
0.44168416
""
0.58701819
0.7199828
0.43930963
0.73591483
0.48058277
0.7223289
""
0.83776313
0.52246404
0.90479159
""
""
0.67885739
""
""
0.74065006
0.78347629
0.66124594
""
0.69588464
0.69958037
0.60673237
0.64706576
0.83734602
0.70390826
""
0.704404
0.67560095
0.66843289
0.98627323
0.64536315
""
""
0.74739337
0.69235796
0.82420444
0.67346984
1.023949
0.68045181
0.67889082
""
0.64749211
0.58483529
0.52384752
0.58383071
0.6562565
0.48381254
0.73078173
0.66823506
0.8882553
""
0.61311442
0.56599373
""
0.53354555
""
0.66557544
0.68673205
0.6233319
0.64903188
""
""
0.54032701
0.74742031
0.95023239
0.73914254
0.59928262
""
1.1480891
0.62462771
0.71317554
0.68276203
0.7804665
0.65598047
0.6334579
0.67924833
0.6914115
0.68062967
0.68493032
0.68415719
0.58412141
0.2828832
0.87156707
0.62134939
0.69346875
0.69254303
0.61154556
""
0.68827224
0.65907305
0.69722611
0.65686148
0.6610713
0.63783687
0.63694423
0.81392831
0.77153289
0.69609392
0.60169739
0.64657623
0.66852975
0.58133447
0.69008332
0.64683414
0.7340796
0.74692196
0.70928901
0.8795625
0.61374587
""
""
0.70542616
0.68643039
0.66561556
0.69159156
