kir_imm_hisp_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53500313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93924719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53298932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77843535
0.84698302
""
""
""
0.70790935
0.75906169
0.43312126
""
0.78502619
0.83703959
0.83575863
0.71208715
0.5924511
""
""
""
0.65299594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70986485
""
""
""
""
""
0.28617966
""
""
""
""
""
1.163192
""
""
""
0.77245998
""
""
0.71763968
""
0.79216814
0.66722614
""
0.43462452
0.7791397
1.2282126
""
0.64979464
""
0.72556955
0.60822117
""
""
0.71462601
0.68121338
0.54839921
""
0.53076702
0.70418644
""
""
0.67789489
0.73063135
""
0.72869945
0.80625421
""
0.70900631
0.64038461
0.66104639
0.68113154
0.68300861
0.7321949
0.63220829
0.71228719
0.75739926
0.6040929
0.67686373
0.70450985
1.1161108
""
""
0.65220237
0.74144441
0.73219085
0.75820875
0.4152495
""
0.77304018
""
0.66430789
0.65706229
0.93543601
0.68215007
""
0.83269316
""
""
""
0.92154855
""
""
""
""
""
""
""
""
""
0.59271348
""
""
""
""
0.5675081
""
""
""
""
""
""
""
""
0.83617193
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30195472
""
""
""
""
""
""
0.83647048
""
""
""
""
""
""
""
""
""
""
0.8510139
""
0.77617061
0.76645344
0.39467639
0.68325239
0.73880839
0.89993018
0.92036992
0.51341349
0.9567548
0.70568097
""
0.51927012
0.43803537
""
0.7727347
""
0.86148548
0.72614712
""
1.0586377
""
0.78324205
1.022221
""
""
""
0.62743044
0.73917353
""
""
""
""
""
""
""
""
0.94958514
0.50427163
0.66102004
0.78095496
""
0.53108889
""
""
""
0.61864763
0.89586377
0.96019262
""
""
""
0.62700468
0.8438642
1.060039
0.76800382
0.72578555
""
0.92496449
1.1250464
0.6737389
0.64185637
0.71334267
0.6977908
0.76564145
0.76084709
""
0.74612194
0.73799664
1.2875311
0.74499029
0.69989669
""
""
""
""
0.6123122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4220432
0.42517695
""
0.81664127
""
""
0.91338867
""
0.50091636
""
""
0.79849774
""
""
""
""
""
""
""
0.77467054
""
""
""
""
""
""
""
""
""
""
""
1.1313001
""
""
""
0.67479813
""
""
""
""
""
""
0.77907258
""
0.93161899
""
""
""
""
""
0.56217569
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71122265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32630441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64638084
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
