kir_24_natam_pooled_n
51.0
36.0
""
81.0
54.0
""
183.0
""
""
33.0
62.0
248.0
""
21.0
47.0
""
198.0
53.0
""
81.0
119.0
2327.0
155.0
37.0
243.0
40.0
73.0
105.0
250.0
""
""
33.0
161.0
123.0
103.0
112.0
21.0
""
""
""
104.0
""
""
""
""
""
260.0
466.0
103.0
78.0
122.0
80.0
31.0
""
""
110.0
""
57.0
""
27.0
""
148.0
""
21.0
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
133.0
""
""
""
31.0
185.0
""
23.0
61.0
343.0
104.0
34.0
""
""
63.0
""
""
31.0
63.0
320.0
96.0
104.0
304.0
182.0
97.0
112.0
254.0
84.0
206.0
31.0
54.0
50.0
38.0
102.0
""
141.0
78.0
72.0
""
""
""
21.0
""
""
""
""
52.0
45.0
""
""
""
356.0
""
""
""
22.0
20.0
56.0
54.0
""
""
72.0
57.0
""
""
20.0
""
64.0
268.0
""
26.0
28.0
123.0
30.0
""
243.0
247.0
67.0
50.0
23.0
""
""
""
74.0
328.0
""
584.0
152.0
56.0
400.0
66.0
783.0
119.0
118.0
128.0
45.0
32.0
121.0
298.0
89.0
119.0
28.0
29.0
112.0
""
""
159.0
""
""
36.0
""
""
37.0
97.0
""
""
""
33.0
23.0
98.0
""
97.0
61.0
29.0
36.0
37.0
78.0
139.0
""
29.0
32.0
28.0
41.0
""
""
67.0
66.0
51.0
190.0
""
24.0
""
""
41.0
""
183.0
30.0
""
""
119.0
41.0
71.0
31.0
""
21.0
""
""
""
23.0
""
""
21.0
""
20.0
36.0
""
""
28.0
222.0
""
""
442.0
33.0
111.0
""
64.0
96.0
""
87.0
""
37.0
""
40.0
58.0
92.0
68.0
713.0
51.0
295.0
358.0
55.0
76.0
20.0
""
64.0
47.0
43.0
112.0
58.0
""
29.0
202.0
""
""
324.0
128.0
""
38.0
312.0
""
127.0
71.0
""
92.0
162.0
57.0
""
21.0
32.0
""
123.0
1089.0
49.0
231.0
54.0
""
""
""
67.0
""
""
""
30.0
""
35.0
257.0
348.0
257.0
133.0
101.0
69.0
""
114.0
""
""
""
""
45.0
""
""
35.0
""
44.0
102.0
419.0
""
532.0
53.0
44.0
""
258.0
""
""
26.0
43.0
21.0
20.0
27.0
32.0
""
22.0
""
""
""
""
""
""
""
21.0
21.0
24.0
30.0
""
358.0
""
""
""
""
""
""
""
""
""
247.0
""
""
""
168.0
""
302.0
87.0
""
""
""
""
""
""
129.0
""
32.0
""
28.0
88.0
43.0
82.0
""
230.0
47.0
""
156.0
105.0
55.0
86.0
463.0
""
""
132.0
153.0
""
24.0
""
36.0
""
""
""
""
45.0
52.0
44.0
""
86.0
90.0
""
106.0
""
41.0
21.0
""
""
""
""
""
""
71.0
""
""
""
594.0
117.0
20.0
""
151.0
90.0
53.0
""
266.0
22.0
""
""
""
""
150.0
88.0
127.0
""
""
217.0
""
""
""
25.0
""
""
241.0
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
136.0
671.0
""
""
""
""
24.0
""
""
""
""
""
""
""
62.0
""
57.0
261.0
314.0
""
60.0
32.0
""
483.0
34.0
460.0
44.0
25.0
""
""
44.0
""
155.0
44.0
554.0
""
77.0
1192.0
1792.0
704.0
219.0
4283.0
442.0
40.0
167.0
179.0
155.0
""
22.0
""
47.0
""
29.0
53.0
28.0
""
79.0
39.0
""
""
""
""
23.0
""
""
""
""
""
""
21.0
""
""
197.0
""
275.0
""
""
""
71.0
""
""
""
""
""
""
52.0
94.0
26.0
74.0
665.0
139.0
28.0
""
28.0
""
""
""
""
""
""
""
""
52.0
""
""
76.0
""
""
""
""
""
49.0
20.0
99.0
505.0
855.0
91.0
106.0
63.0
58.0
494.0
68.0
""
517.0
152.0
432.0
2965.0
565.0
300.0
50.0
423.0
34.0
1138.0
26.0
""
168.0
188.0
98.0
70.0
170.0
94.0
122.0
561.0
140.0
28.0
428.0
212.0
247.0
218.0
""
""
""
206.0
225.0
""
""
80.0
310.0
""
""
60.0
67.0
42.0
""
""
287.0
141.0
43.0
""
47.0
""
120.0
""
""
20.0
293.0
""
""
22.0
1899.0
67.0
3295.0
210.0
1042.0
75.0
""
2748.0
1332.0
242.0
3491.0
""
36.0
24.0
185.0
31.0
""
140.0
29.0
20.0
25.0
""
163.0
622.0
65.0
227.0
""
""
""
78.0
""
43.0
205.0
""
""
209.0
240.0
149.0
103.0
172.0
250.0
276.0
552.0
266.0
831.0
413.0
139.0
26.0
""
449.0
292.0
705.0
617.0
20.0
86.0
589.0
144.0
151.0
2333.0
100.0
23.0
37.0
61.0
403.0
192.0
239.0
699.0
65.0
530.0
80.0
419.0
213.0
21.0
""
170.0
""
""
""
234.0
137.0
1926.0
