coll_pooled_female_p75_se
0.015808074
0.024432288
0.070604958
0.011420599
0.013763832
0.041121159
0.0093201641
0.043624558
0.056583226
0.015660949
0.016766664
0.0079207271
0.051498324
0.031871792
0.016540207
0.061873719
0.077522255
0.018442046
0.061573558
0.052920572
0.015374873
0.014645109
0.019227952
0.02612621
0.0076404605
0.064459935
0.024199182
0.015401116
0.0080245361
0.038829725
0.033665013
0.01942217
0.0090523493
0.012891481
0.039793137
0.017083501
0.044873152
0.032820266
0.089359358
0.076589428
0.016107783
0.04504152
0.057196617
0.08455918
0.051877465
0.04254435
0.0096331732
0.018510822
0.012065588
0.028734315
0.016839202
0.015243704
0.021879783
0.12663646
0.061843995
0.017061668
0.041438468
0.064472593
0.061503328
0.03006883
0.037303388
0.011231428
0.067454509
0.034692295
0.040674083
0.036914799
0.074592069
0.050473727
0.051781759
0.044742744
0.049312018
0.044647019
0.042762265
0.023892187
0.042085622
0.053514376
0.02675198
0.03336421
0.048322994
0.010776638
0.033593588
0.025527945
0.04026578
0.023849368
0.007818074
0.026354209
0.031752445
0.021619348
0.012431124
0.021017209
0.022954311
0.042843532
0.038498983
0.014154105
0.041510448
0.06002881
0.027694846
0.018925954
0.0079962481
0.016897861
0.012388722
0.0073723001
0.009158168
0.014984883
0.012803621
0.0080998372
0.017680356
0.0097666942
0.035517171
0.022181036
0.021156494
0.027697692
0.012859594
0.062018979
0.014347113
0.010527737
0.012545072
0.064946353
0.085280292
0.06548924
0.027591046
0.0400801
0.044676427
0.03381858
0.042042095
0.01495437
0.018202746
0.03749745
0.050736718
0.044498
0.0056742895
0.035280082
0.020759618
0.043668777
0.0226421
0.032349315
0.014495436
0.021094706
0.058759015
0.031660225
0.018989047
0.02464596
0.078089714
0.044028103
0.031633906
0.061343167
0.018571023
0.032591201
0.045282487
0.04313495
0.031468898
0.0089701647
0.02338855
0.06991259
0.011539574
0.015227346
0.051055484
0.01759761
0.044852749
0.029075546
0.072204158
0.052868735
0.014607518
0.0053157853
0.062514648
0.003898266
0.018422123
0.018662304
0.039250821
0.013246971
0.0034300915
0.0099499803
0.018552402
0.0094872499
0.022059415
0.028731938
0.0099741817
0.0065159001
0.018467303
0.02329722
0.029283766
0.024388626
0.0070791985
0.030794635
0.027295776
0.0054980428
0.05086213
0.019452488
0.012727328
0.058216911
0.034761768
0.021085713
0.0079971775
0.041926496
0.032054514
0.020267181
0.014237322
0.012099156
0.0080190878
0.021849567
0.0093126427
0.013476654
0.019821582
0.01757421
0.014015042
0.0093426136
0.0066952752
0.019524207
0.016226625
0.012680196
0.017462427
0.012288859
0.031475503
0.032918442
0.0088748094
0.0096061677
0.011099984
0.0050436528
0.019756304
0.021252858
0.025162822
0.020073973
0.023038303
0.027841631
0.0067222356
0.014207778
0.013968583
0.013500018
0.0048614675
0.0098644216
0.010004668
0.016258063
0.061001819
0.019599065
0.062230371
0.031661563
0.054049637
0.016633349
0.089795604
0.035314675
0.016626077
0.025904035
0.023245659
0.013324846
0.027949288
0.02443436
0.018993026
0.007297331
0.023983205
0.014062711
0.005027242
0.014171703
0.01809678
0.031477444
0.018292144
0.022881495
0.027864793
0.0079102097
0.018993735
0.0095795533
0.016987612
0.0095187007
0.0070192707
0.0071894666
0.008739314
0.0041437279
0.0071895444
0.0034145319
0.0035620288
0.010286739
0.01371829
0.022042474
0.071180597
0.018173182
0.056879118
0.03330069
0.011402556
0.01369299
0.029860962
0.015637334
0.0070805256
0.092433847
0.13052474
0.0040608379
0.0072257631
0.022487862
0.010214825
0.004542111
0.019834075
0.030456508
0.03233023
0.046437141
0.02649419
0.023038784
0.026379501
0.020898281
0.029940628
0.014459173
0.017536845
0.011389912
0.004029538
0.036746733
0.017096223
0.012156567
0.021119846
0.026197912
0.025140028
0.018697301
0.013174845
0.044487637
0.015616449
0.013443043
0.02078579
0.013253014
0.0081352759
0.011467504
0.027255245
0.0094776871
0.010774343
0.013067324
0.016594529
0.0080780676
0.014792104
0.025588322
0.024026902
0.014896642
0.011484234
0.018254226
0.022379715
0.010566185
0.024028294
0.0090844212
0.0097672176
0.0053585242
0.01992216
0.0030326555
0.0087750219
0.030212652
0.024382953
0.0048993928
0.050834376
0.028273169
0.013090563
0.011463318
0.021695297
0.049582675
0.044490762
0.047200192
0.058986299
0.046585102
0.0218204
0.029089691
0.022580825
0.059410241
0.01741834
0.016647739
0.048009593
0.022140572
0.048854575
0.03706846
0.024963517
0.047496323
0.012144986
""
0.059544355
0.036981799
0.038063627
0.05230055
0.077725567
0.10081406
0.048112713
0.051722117
0.018480288
0.25140601
0.11788118
0.19373216
0.064803407
0.088051431
0.10585906
0.027214298
0.077012785
""
""
0.21908692
0.10034781
""
0.1285549
0.13283007
0.090341307
0.064385034
0.04405842
0.061282482
0.047259331
0.028319562
0.059440464
0.01462895
0.035116434
0.053518631
0.069350086
0.20489629
0.101369
0.032193579
0.022869656
0.041071307
0.039077364
0.017659795
0.01409125
0.056956254
0.035947017
0.14814624
0.016298119
0.024404382
0.082812555
0.085789271
0.11215506
0.10782003
0.035179898
0.046729214
0.049569506
0.07866285
0.093594305
0.1330885
0.043224189
0.15571952
0.019049754
0.025583813
0.025621364
0.029221445
0.027469192
0.028706802
0.034936666
0.022414358
0.0089160539
0.044700265
0.043593958
0.0301791
0.020179575
0.20343591
0.19048096
""
0.2152012
0.03091261
0.022041136
0.075150751
0.10559398
0.029016087
0.028584426
0.037403408
0.042050686
0.024114924
0.016564725
0.052636873
0.012240822
0.03827085
0.034928817
0.007353222
0.043407802
0.068859227
""
0.1252708
0.087835707
0.034010254
0.0095342649
0.14514621
0.16888642
0.025762146
0.083206758
0.090972178
0.11424123
0.12234383
0.075644605
0.057830777
0.096423164
0.16911882
0.063044697
0.033780515
0.039077159
0.074246451
0.028927289
""
0.042445689
0.011362386
0.0052103996
0.048568331
""
0.047646556
0.040301204
0.026568767
0.038988337
0.096338436
0.12325384
0.062382292
0.077421352
0.064103737
0.029220849
0.050899196
0.054271359
0.02185717
0.012678996
0.009895022
0.021877449
0.031018078
0.035029307
0.034235172
0.022861285
0.020816343
0.0057894443
0.019489346
0.030639857
0.043733116
0.077208273
0.014167472
0.038790785
0.013799895
0.029443001
0.017998293
0.043703426
0.03099799
0.01914797
0.028048141
0.017904922
0.03430121
0.0094761066
0.04774316
0.058815785
0.029306766
0.015072437
0.043151803
0.21455017
0.067385949
""
0.031084923
0.25137064
0.039789572
0.019318117
0.04016161
0.072652698
0.019023215
0.033225376
0.11163716
0.20927878
""
0.057589684
0.041686989
0.061766755
0.081706226
0.052740484
0.072712138
0.063907176
0.054918006
0.025691591
0.061010312
0.10612833
0.0087171625
0.056641251
0.0087338146
0.077972084
0.050292041
""
0.018896924
0.057180732
0.11237463
0.12207187
0.13501143
0.1575051
0.03837819
0.019630833
0.016674539
0.026515905
0.015698802
0.0046189791
0.015456415
0.030192338
0.047790214
0.030950727
0.099941745
0.20213024
0.081632271
0.061965682
0.1102975
0.048467044
0.075398661
0.061413299
0.025276791
0.16237871
0.11517352
0.024612483
0.07101769
0.20988375
0.078447983
0.049087062
0.050566509
0.021249877
0.038732614
0.018051751
0.0067748781
