kir_26_other_pooled_n
428.0
216.0
37.0
783.0
445.0
82.0
1129.0
51.0
34.0
276.0
366.0
1653.0
45.0
144.0
342.0
23.0
60.0
393.0
48.0
86.0
502.0
1769.0
384.0
192.0
1770.0
53.0
298.0
1070.0
2905.0
97.0
142.0
238.0
1694.0
1689.0
133.0
741.0
51.0
135.0
27.0
31.0
365.0
76.0
29.0
""
49.0
80.0
1817.0
359.0
755.0
232.0
627.0
559.0
196.0
""
""
687.0
60.0
46.0
20.0
140.0
95.0
837.0
33.0
90.0
91.0
93.0
""
41.0
65.0
63.0
64.0
79.0
111.0
180.0
66.0
30.0
112.0
75.0
33.0
1336.0
108.0
174.0
62.0
157.0
1526.0
132.0
157.0
780.0
884.0
314.0
168.0
62.0
70.0
511.0
88.0
29.0
190.0
340.0
3600.0
770.0
867.0
5456.0
2036.0
770.0
1141.0
3364.0
852.0
2355.0
156.0
481.0
395.0
334.0
963.0
44.0
1025.0
797.0
1030.0
36.0
25.0
22.0
253.0
115.0
116.0
392.0
92.0
625.0
521.0
76.0
48.0
39.0
5203.0
125.0
221.0
58.0
256.0
118.0
573.0
686.0
55.0
131.0
532.0
504.0
29.0
65.0
184.0
39.0
405.0
128.0
81.0
58.0
100.0
807.0
195.0
30.0
1925.0
556.0
68.0
442.0
63.0
116.0
21.0
42.0
728.0
4201.0
56.0
11331.0
226.0
95.0
226.0
388.0
7420.0
915.0
177.0
656.0
161.0
61.0
912.0
1909.0
171.0
171.0
117.0
115.0
2019.0
152.0
144.0
2302.0
30.0
108.0
625.0
28.0
95.0
562.0
1282.0
47.0
45.0
164.0
296.0
287.0
1088.0
82.0
1008.0
457.0
126.0
238.0
440.0
752.0
2006.0
172.0
257.0
338.0
270.0
392.0
40.0
43.0
790.0
825.0
716.0
3214.0
190.0
270.0
133.0
171.0
267.0
138.0
2683.0
388.0
224.0
288.0
2338.0
834.0
617.0
474.0
28.0
249.0
34.0
161.0
36.0
338.0
""
70.0
242.0
140.0
232.0
585.0
121.0
164.0
368.0
1410.0
154.0
385.0
2562.0
446.0
210.0
27.0
430.0
141.0
99.0
1296.0
109.0
692.0
194.0
761.0
1133.0
1318.0
1389.0
17232.0
1369.0
7768.0
7349.0
902.0
739.0
179.0
47.0
292.0
34.0
81.0
870.0
359.0
122.0
279.0
3217.0
""
""
7691.0
1388.0
145.0
861.0
4638.0
195.0
78.0
44.0
24.0
88.0
110.0
66.0
50.0
35.0
126.0
110.0
295.0
5191.0
71.0
221.0
293.0
75.0
75.0
40.0
111.0
212.0
""
205.0
317.0
112.0
217.0
527.0
417.0
115.0
355.0
251.0
240.0
85.0
780.0
112.0
86.0
79.0
271.0
508.0
158.0
179.0
562.0
62.0
590.0
807.0
2245.0
175.0
9768.0
850.0
320.0
110.0
3252.0
37.0
74.0
301.0
445.0
189.0
70.0
106.0
93.0
48.0
66.0
149.0
89.0
133.0
30.0
128.0
236.0
31.0
147.0
81.0
127.0
159.0
""
466.0
""
23.0
77.0
66.0
25.0
""
""
21.0
23.0
119.0
""
""
""
27.0
""
35.0
163.0
""
""
""
""
""
""
29.0
""
20.0
""
23.0
39.0
51.0
47.0
""
284.0
50.0
""
26.0
""
""
47.0
236.0
27.0
25.0
224.0
243.0
""
52.0
""
101.0
70.0
""
""
""
""
47.0
31.0
""
""
22.0
""
49.0
""
67.0
41.0
40.0
61.0
58.0
31.0
55.0
95.0
700.0
33.0
30.0
30.0
512.0
41.0
""
""
""
86.0
258.0
""
32.0
49.0
45.0
42.0
21.0
72.0
265.0
30.0
483.0
38.0
49.0
1497.0
50.0
""
""
""
""
49.0
2494.0
""
""
300.0
39.0
""
""
""
""
""
""
""
""
34.0
34.0
20.0
98.0
""
47.0
710.0
4760.0
29.0
""
68.0
61.0
149.0
34.0
""
""
22.0
""
""
131.0
42.0
""
554.0
714.0
1221.0
117.0
138.0
83.0
73.0
578.0
299.0
3156.0
223.0
123.0
""
""
453.0
77.0
673.0
175.0
677.0
81.0
148.0
1196.0
1052.0
888.0
314.0
4591.0
357.0
43.0
325.0
1288.0
241.0
""
57.0
""
167.0
""
96.0
331.0
220.0
29.0
316.0
63.0
""
""
""
41.0
82.0
""
""
67.0
20.0
38.0
28.0
138.0
30.0
""
1892.0
39.0
2870.0
45.0
59.0
""
332.0
32.0
""
""
""
""
62.0
335.0
628.0
186.0
380.0
6166.0
515.0
168.0
91.0
223.0
""
""
""
45.0
""
47.0
""
22.0
381.0
""
""
339.0
""
""
38.0
56.0
34.0
302.0
96.0
1684.0
3102.0
4929.0
242.0
441.0
342.0
290.0
1037.0
150.0
22.0
451.0
147.0
299.0
4629.0
400.0
419.0
246.0
281.0
""
2369.0
21.0
""
""
46.0
28.0
66.0
272.0
97.0
123.0
69.0
29.0
""
620.0
73.0
54.0
322.0
27.0
53.0
""
74.0
80.0
""
""
""
296.0
""
""
130.0
133.0
102.0
""
33.0
318.0
266.0
62.0
30.0
149.0
""
23430.0
1181.0
3076.0
43.0
257.0
""
""
47.0
1621.0
24.0
5942.0
21.0
2117.0
289.0
""
325.0
495.0
73.0
344.0
3542.0
165.0
75.0
1073.0
148.0
""
248.0
54.0
""
41.0
""
873.0
3818.0
263.0
440.0
""
""
36.0
59.0
""
126.0
451.0
""
23.0
654.0
404.0
684.0
123.0
459.0
2404.0
1748.0
3021.0
1285.0
10463.0
8354.0
111.0
31.0
32.0
1356.0
1748.0
19176.0
5539.0
""
45.0
9742.0
381.0
1613.0
37304.0
168.0
121.0
162.0
168.0
1560.0
216.0
667.0
5872.0
165.0
2612.0
216.0
605.0
792.0
87.0
""
355.0
""
""
24.0
461.0
312.0
16805.0
