kfr_stycz_natam_male_mean
0.31364751
""
""
0.31175461
0.30533537
""
0.30924979
""
""
0.35630533
0.3565219
0.35856912
""
""
0.38798422
""
0.401963
0.25327662
""
0.30785605
0.26565814
0.34033814
0.36648497
0.31856775
0.48373377
0.37493449
0.34553462
0.36269984
0.3910253
""
""
""
0.42162663
0.37915578
0.30351976
0.41801086
""
""
""
""
0.35173833
""
""
""
""
""
0.39900091
0.49013704
0.47208577
0.4213531
0.4561328
0.42572519
""
""
""
0.42300683
""
0.51555371
""
""
""
0.41033053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38234964
""
""
""
0.3540599
0.39330652
""
""
0.28956071
0.50264657
0.43383074
""
""
""
0.34282905
""
""
""
0.28515133
0.3232145
0.37777752
0.21975312
0.37997964
0.47543278
0.47400609
0.29656827
0.4271878
0.33917493
0.365895
""
0.31839174
0.39520517
0.30007705
0.35241672
""
0.43150067
0.33598959
0.32673964
""
""
""
""
""
""
""
""
0.36388773
""
""
""
""
0.40520906
""
""
""
""
""
0.39311963
0.37795991
""
""
0.36445439
0.40545672
""
""
""
""
0.2946552
0.28560415
""
""
""
0.40612012
""
""
0.37138635
0.44843221
0.5056569
0.40635845
""
""
""
""
0.43495342
0.39374629
""
0.43887055
0.41614005
0.2362591
0.38604078
0.48570701
0.36200529
0.29449236
0.53922415
0.41117105
""
""
0.3637808
0.40304929
0.38232365
0.34250429
""
""
0.32399583
""
""
0.29721931
""
""
0.2627787
""
""
0.35454059
0.3629142
""
""
""
""
""
0.27436498
""
0.36828247
0.3706553
""
0.50193417
0.27660018
0.44520453
0.37783703
""
""
0.31311017
""
0.26986757
""
""
0.41935664
0.29906729
0.42417026
0.32707977
""
""
""
""
""
""
0.40486369
""
""
""
0.38632411
0.34391209
0.29748732
0.33601761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36570275
""
""
0.3445839
""
0.32205448
""
0.38787761
0.32125619
""
0.43724808
""
""
""
""
0.43945175
0.39947304
0.32942039
0.40761447
0.43938011
0.37414876
0.35813281
0.37255454
0.39823398
""
""
0.36128569
""
""
0.37956631
0.34199739
""
""
0.31846145
""
""
0.42577451
0.43335906
""
0.37682661
0.39072505
""
0.34048623
0.36837161
""
0.50149411
0.25432584
0.28683093
""
""
""
""
0.21116008
0.3454845
0.32061708
0.2930094
0.62420398
""
""
""
0.28706402
""
""
""
""
""
""
0.40431902
0.34302813
0.35959989
0.34956107
0.39369172
0.38310659
""
0.38190567
""
""
""
""
""
""
""
0.42734629
""
0.4346588
0.38727364
0.37077847
""
0.40477118
0.32377562
0.32645133
""
0.3985244
""
""
0.25359774
0.38205233
""
""
""
0.35591865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30239189
""
""
""
""
""
""
""
""
""
0.28043655
""
""
""
0.2347057
""
0.38163179
0.27649507
""
""
""
""
""
""
0.28781384
""
""
""
""
0.42602322
0.58745152
0.45147958
""
0.31612444
""
""
0.26940703
0.22151119
""
0.3293668
0.26382628
""
""
0.30432892
0.29206175
""
""
""
""
""
""
""
""
0.28898004
0.26441941
""
""
0.26893136
0.26034957
""
0.26206264
""
""
""
""
""
""
""
""
""
0.38663304
""
""
""
0.25291702
0.32797909
""
""
0.20556697
0.31137359
0.38985091
""
0.29769799
""
""
""
""
""
0.35167265
0.25248542
0.27725145
""
""
0.31651154
""
""
""
""
""
""
0.38793367
""
""
0.31930518
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45005482
0.38070798
""
""
""
""
""
""
""
""
""
""
""
""
0.32467556
""
""
0.38061446
0.40998319
""
0.43618768
""
""
0.44339108
0.51383185
0.43008864
""
""
""
""
0.34517351
""
0.35590976
0.23399636
0.4294672
""
0.41221419
0.42716759
0.40602493
0.38150704
0.40743965
0.45411286
0.34209788
""
0.3884353
0.41824543
0.28271881
""
""
""
""
""
""
0.4694618
""
""
0.4625847
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41792777
""
0.47127387
""
""
""
0.3924053
""
""
""
""
""
""
0.29339993
0.3480854
""
0.49342152
0.50375879
0.45800227
""
""
""
""
""
""
""
""
""
""
""
0.48430133
""
""
0.43963566
""
""
""
""
""
""
""
0.40173507
0.46488476
0.4330796
0.43028823
0.42409644
0.52549899
0.40577602
0.37876329
0.43076485
""
0.44363138
0.39121029
0.36103088
0.41017395
0.36484411
0.40372869
0.27559942
0.36017394
""
0.34010023
""
""
0.29533833
0.22987469
0.21725373
0.35017443
0.36362994
0.4113349
0.3009727
0.21149315
0.3552953
""
0.31857219
0.28337747
0.29692736
0.31789428
""
""
""
0.31885841
0.31556967
""
""
0.26730826
0.30406097
""
""
""
0.25695357
0.28771225
""
""
0.30680633
0.28591421
""
""
""
""
0.38311791
""
""
""
0.29592973
""
""
""
0.29738259
0.25659561
0.30282122
0.28092563
0.30148837
0.38128936
""
0.34760833
0.37588555
0.34822315
0.28952771
""
""
""
0.36775395
""
""
0.32622239
""
""
""
""
0.37517557
0.37726188
0.34717768
0.29914677
""
""
""
0.38077906
""
""
0.37316212
""
""
0.3767179
0.33410683
0.3159349
0.32718232
0.34577459
0.37667269
0.45007789
0.37402827
0.38799122
0.38934585
0.43155861
0.31427646
""
""
0.36442807
0.36868826
0.43709123
0.38195598
""
0.31921345
0.44116402
0.23657604
0.41728675
0.41578177
0.3802456
""
""
0.46358505
0.39132643
0.39647907
0.34046322
0.44521824
0.28108615
0.36534771
0.38125551
0.2734758
0.33092791
""
""
0.35974407
""
""
""
0.28317663
0.31043571
0.37251917
