kfr_26_black_pooled_p50
0.41087133
0.41305301
0.38313985
0.41797999
0.37558573
0.40324301
0.38000995
0.40860608
0.38411081
0.36672381
0.40637809
0.37454998
0.43255538
0.43202111
0.4807207
0.40141699
0.4082011
0.45096108
0.42110333
0.4154515
0.44780269
0.40283743
0.42101884
0.37763128
0.38267475
0.4342019
0.40653422
0.38391417
0.45427692
0.43453503
0.39157966
0.4141379
0.41582656
0.41507614
0.3808561
0.38314509
0.41106668
0.4101322
0.39416033
0.41712326
0.40074167
0.39357474
0.40174818
0.40092486
0.40681115
0.40054834
0.46040553
0.38698605
0.39018086
0.39919683
0.40352985
0.35883313
0.41890988
0.38617083
0.41776383
0.41234955
0.39233235
0.39927527
0.43642557
0.40508482
0.40287834
0.40192768
0.39780015
0.39073232
0.42821428
0.42431784
""
""
""
0.45804524
""
""
""
""
0.41799331
""
""
0.43924147
""
""
0.54003203
""
""
0.44913259
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43244642
0.38846722
""
0.46369836
""
""
0.4282161
0.39462593
0.4880901
0.41062853
0.42286071
""
0.46072549
0.4283582
0.36287728
0.38367355
""
0.48065037
""
0.45146877
0.45158249
""
0.39133877
0.41950998
""
""
0.39807785
0.36026537
0.46412924
0.38645151
0.49720287
0.36511123
0.42819944
0.37877458
0.38355115
0.41370907
0.43258801
""
""
0.42024404
0.40129235
0.37184757
0.43612435
0.39173076
0.41619623
0.38230371
""
0.37297577
0.40157545
0.44713065
0.36933482
""
0.34597987
0.45594138
0.42304364
0.40932155
0.39335182
""
""
0.37142077
0.37610948
0.41006568
""
0.42676851
""
0.4129914
0.45041335
0.35779604
0.41657341
0.39574891
""
0.418405
0.41093624
0.39608404
""
0.40075323
0.43561283
""
""
0.38607892
0.53022456
0.40786734
""
0.37767571
""
0.38943708
0.37650129
0.41577208
0.38949111
0.39934662
""
""
0.34885439
""
""
0.41000429
""
0.42814031
0.39087263
""
0.40900049
0.41398123
""
0.40666071
0.41882852
0.41303265
0.37210169
0.3970052
0.38491669
0.43170139
""
0.49761254
0.38021213
""
""
0.41899055
0.42426869
0.46916869
0.43427888
0.47148007
""
0.41374496
0.40402618
0.4485532
0.408434
0.42577642
0.39658147
0.39225456
0.43699378
0.41634262
0.43562791
0.42501467
0.41199493
0.47971642
""
0.4147549
0.41398478
0.4404352
0.40022591
0.42454535
0.35145256
""
0.4177362
0.55485153
0.44522274
0.4476099
0.41265363
0.41925907
""
0.43631425
""
""
""
0.45827186
0.47032383
""
""
""
""
""
""
""
""
0.40043622
""
0.45414576
""
0.45943198
0.42557058
0.5069291
0.34547213
""
""
""
""
""
""
0.4597531
""
""
""
""
0.43528208
""
""
""
0.49379602
""
""
""
""
""
""
""
""
""
""
""
0.46773669
""
""
""
""
""
""
""
""
""
""
0.52196229
""
0.44107321
0.43256703
0.43475434
0.44313523
0.42100403
0.43939322
0.48020804
0.44238558
0.42111686
0.41573647
0.41391394
0.42658341
0.39293647
0.43469262
0.39737618
0.43728948
0.41002548
0.43017992
0.32165274
0.42848533
0.44817561
0.42581102
0.44621184
0.39397505
0.38197732
0.36211044
0.40460932
0.39072141
0.42626911
0.45188358
0.38072059
0.27371162
0.35325649
0.42257831
0.4315342
0.48415545
0.40581903
0.40391359
0.39523628
0.41128966
0.37194645
0.37018219
0.42058399
0.35872635
0.59991962
0.38264099
0.42069006
0.39387047
0.44163635
0.28706568
0.39506927
0.38829285
0.39736724
0.38004449
0.42013383
0.42209637
0.37280384
0.42214799
0.32926297
0.40597153
0.40299422
0.41997966
0.43591774
0.3918992
0.3996627
0.40445027
0.39797375
0.3954052
0.41824889
0.39022437
0.41001555
0.38146684
0.43194127
0.36668026
0.41918993
0.38642469
0.40687892
