kir_stycz_hisp_male_mean
0.48600152
0.41673443
""
""
0.5448159
""
""
0.55111456
""
""
0.58762944
""
""
""
""
0.44444278
0.4849759
""
""
""
""
0.40341285
0.42383218
""
0.41624439
0.39785632
""
0.42815644
""
0.44223166
""
""
""
""
0.37787327
""
0.46332073
""
0.3463915
""
0.44358543
0.39570233
""
""
0.46529034
""
""
0.39647022
0.50650913
""
0.45667794
0.47689632
""
""
""
""
0.47852427
0.41759425
0.60196644
""
""
""
0.40404123
""
""
""
""
""
""
0.53140062
""
""
""
""
0.56838459
""
""
0.51064306
0.65319502
""
""
""
""
0.57573068
""
""
""
""
""
""
""
""
""
""
""
""
0.3891122
0.50188076
0.53347784
0.50942189
0.58938277
0.62145901
0.4209463
0.49690527
0.4589366
0.44484398
0.47015777
0.50339359
0.48587295
0.45989814
0.47616747
""
""
""
0.49072501
""
""
""
0.4375608
""
""
""
""
""
""
""
0.43488953
0.40572354
0.51202697
""
""
""
""
0.43560338
""
""
0.41712528
""
0.48172286
0.49896011
""
""
0.45442796
""
""
0.44617507
0.51001775
""
""
""
""
""
""
0.35488856
""
""
0.41272703
0.51485735
""
""
""
""
""
""
""
""
""
""
0.47410044
""
0.48501259
""
""
0.47758275
""
""
0.4397929
0.48462641
""
""
0.42635506
""
0.47271585
0.52320737
""
0.55566382
0.56875187
""
0.53658724
0.44668981
0.50114292
0.49489784
0.56708521
0.41533387
0.51330906
0.46789584
0.46489039
0.47733185
0.51367724
0.40865052
0.54651099
0.48897284
0.44061458
0.48624378
0.52762151
0.50696039
0.57385612
0.43437696
0.45695144
0.4879351
0.43262246
""
0.53639746
0.56481177
0.52317649
0.53622144
0.54822308
0.35867721
0.51124412
0.50104731
0.54172647
0.52141798
0.51683283
0.5639509
0.50789571
0.50168973
0.59356827
0.51034528
0.55643904
0.53042251
0.46894118
""
0.44079381
0.58333635
0.53239179
0.49553984
0.49299562
0.44154003
""
0.48116165
0.46333745
0.53115731
0.52510285
0.48575184
0.53545171
0.39725161
0.53998768
0.55804557
""
0.4136931
0.51120305
0.57245326
0.39500964
""
""
0.43722731
0.35899577
0.49108607
""
0.50206429
0.49562487
""
0.59702444
0.56152725
0.62926382
0.47975728
0.4646062
0.50303394
""
""
""
""
0.36115509
""
0.54659015
""
""
0.51502514
0.4894461
0.51129591
0.45921621
""
0.48971877
0.49564579
""
0.61612612
0.54308051
0.4712176
0.52335072
0.46109095
""
0.67915213
0.43756062
""
0.44067186
0.44079188
""
0.40010738
""
0.37651193
""
""
""
""
0.41913697
""
0.53339636
0.41223311
0.52657741
0.4781439
0.52468753
0.5122894
0.49974146
0.46192315
0.55529755
0.48403117
0.47108328
0.49943814
0.47959322
0.5401749
0.43911606
""
