kir_top20_hisp_male_mean_se
0.059001628
0.037460078
""
""
0.040486962
""
""
0.034036361
""
""
0.068037882
""
""
""
""
0.040683638
0.053264331
""
""
""
""
0.047481
0.029966019
0.067263432
0.040434286
0.04880685
0.034951985
0.041973874
""
0.062429879
0.10888536
""
""
""
0.045156281
0.05674798
0.020329919
""
0.064158216
0.060527459
0.039849479
0.050227568
""
""
0.021771695
""
""
0.029062532
0.025289278
""
0.026594872
0.030145232
""
""
""
""
0.031064913
0.052116066
0.043384016
""
0.051198971
0.057462081
0.040043976
0.11341062
""
""
""
""
""
0.014221784
""
""
""
""
0.02644266
""
""
0.056601927
0.065283634
0.092422627
0.05839147
""
""
0.053915262
""
""
""
""
""
""
""
""
""
""
""
""
0.044218481
0.0097117126
0.016497184
0.022847438
0.02283749
0.042097248
0.032229479
0.0022057542
0.010954294
0.020322025
0.0033897846
0.0081547629
0.0092632975
0.012811937
0.0061387913
""
0.087370865
0.083910659
0.012035121
0.069831811
0.0657923
""
0.034410305
""
0.076492503
""
""
""
""
0.089380302
0.042807084
0.027254924
0.047801822
""
""
0.089405537
""
0.041953001
0.016473526
""
0.034953047
""
0.041945294
0.053029556
0.080966555
0.065431923
0.061312936
""
""
0.039539427
0.034945473
""
""
""
""
""
0.11160487
0.033736698
""
""
0.061062019
0.049030818
""
""
""
""
""
""
0.071164846
""
0.071392819
0.0624923
0.036385972
""
0.014656701
""
0.067221887
0.036725421
""
""
0.018179826
0.033136241
""
""
0.038709082
0.079304978
0.01347968
0.053581476
""
0.036695853
0.0041545192
""
0.035287663
0.010749115
0.032185383
0.019904273
0.0051128929
0.031667855
0.01649126
0.0027844617
0.022797834
0.021978598
0.005312176
0.040027753
0.0037643097
0.0073736906
0.025314491
0.031892937
0.00099655241
0.0070751235
0.014753236
0.049218997
0.015203481
0.0055161612
0.052062362
0.06284228
0.0043422058
0.011238503
0.026359096
0.0022871222
0.011565516
0.060949489
0.002331004
0.0040760222
0.010448189
0.0021798667
0.0022399363
0.0062683374
0.004126715
0.0095716622
0.0054430338
0.0051198578
0.0032991339
0.0063428795
0.01752077
""
0.034819417
0.0072644046
0.0073202695
0.0043595852
0.011788491
0.017721536
""
0.0038070623
0.028985482
0.0036881226
0.0082337763
0.014212372
0.0051952908
0.020508934
0.0071722409
0.056861371
""
0.02550417
0.010715316
0.025585741
0.038650379
""
0.091250084
0.038288619
0.052018184
0.056632895
""
