spouse_rk_black_female_mean_se
0.017909953
0.031452887
""
0.014015356
0.0092800148
0.017063083
0.0061063827
""
""
0.0099404529
0.010867486
0.0050821253
""
0.032334346
0.014812381
""
""
0.01650246
""
0.016411036
0.0061938884
0.0056260847
0.010848197
0.0095271766
0.0049386322
0.017783068
0.00911937
0.0064575206
0.0039679375
0.015902705
0.010555113
0.012717884
0.0047523561
0.0056193969
0.010778054
0.0088210488
0.015329909
0.014266524
0.019601932
0.020862944
0.0057511227
0.013301462
0.025853347
0.075120158
0.016503191
0.013343361
0.004331212
0.013128311
0.0062329061
0.012697921
0.0086722793
0.0076862196
0.011273658
0.043355074
0.032161556
0.0065548257
0.019590586
0.025676869
0.03728405
0.010001491
0.015171999
0.0070597501
0.020970741
0.029440854
""
0.048678178
""
""
""
""
0.015302952
0.015333159
0.011089162
0.011330957
0.018888868
""
0.013465501
0.02779443
0.026663212
0.0046224562
0.013220216
0.021460038
0.057452373
0.01799402
0.0057546343
0.028291395
0.022413444
0.0094008949
0.0089421263
0.020535842
0.016947094
""
""
0.010161404
""
""
0.023527542
0.017306486
0.0057844087
0.0099838311
0.012697315
0.0032310283
0.0061276695
0.011992336
0.011108472
0.0052392865
0.012011849
0.0052363463
0.015986813
0.014280899
0.013620645
0.0080628926
0.0053105289
0.014503337
0.0058954023
0.0070515135
0.0060220025
0.027985651
0.0240539
0.027171617
0.0099328114
0.015133264
0.018387759
0.0099274851
0.018028012
0.0073393118
0.0078055528
0.019827133
0.017829206
0.01793563
0.0028132107
0.017110035
0.01605927
0.02364525
0.017535238
0.015648698
0.0091943583
0.0071829134
0.016896943
0.015438154
0.0087594613
0.016079558
0.027315199
0.019600682
0.0094458256
0.020406349
0.011057231
0.012071971
0.015334994
0.014165506
0.033691894
0.0056610545
0.010037467
0.017166967
0.0082880566
0.0073091523
0.021733772
0.0079205865
0.022588069
0.031242801
""
""
0.011042581
0.0038571414
0.022298586
0.0025435726
""
""
""
0.025083991
0.0031942378
0.013379487
""
0.013271134
0.05429741
""
0.013421787
0.009348169
""
""
""
""
0.0075239828
0.04645912
0.039395954
0.0059940787
""
""
0.012083272
""
0.040267002
0.012911067
0.0071611712
""
0.03091961
0.030592058
0.03636026
0.02108526
0.011033519
""
0.0097959563
0.017720746
0.053766854
0.027256392
0.017294038
0.011378206
0.0059606275
0.049966309
0.027246166
0.021941938
0.041121233
0.018288776
""
""
0.0072125355
0.012711931
0.015663065
0.004707471
0.036337413
0.035174556
0.040345255
0.028399177
0.038151119
0.02862804
0.006142667
0.019045083
0.052937094
0.027227875
0.0070160283
0.010774566
0.019747177
0.011561079
""
0.032512274
""
0.034500428
""
0.021329967
""
""
0.031265326
0.025888696
0.01983509
0.017833097
0.046019465
0.023712337
0.012975004
0.011504913
0.049213458
0.027787812
0.0067750197
0.024877798
""
""
0.022827322
""
""
0.012970758
