grad_hisp_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085462175
""
""
""
""
""
""
""
0.075985253
""
""
""
0.020032611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040705338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019071374
0.05468129
0.0040595527
0.062937543
""
""
0.006420468
0.045693051
0.057066724
0.0091637978
0.015992304
0.02075921
0.041295338
0.017080037
""
""
""
0.03413434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09581311
""
""
""
""
""
""
""
""
""
""
""
0.06461934
""
""
""
0.011156475
""
""
0.032174431
""
0.0020843896
0.014039323
""
0.025683042
0.0072167097
""
-0.0033793331
0.015525253
""
0.010242655
0.013258696
""
""
0.0026027763
0.018395813
0.059326604
""
0.05190666
0.011185868
""
""
0.011714924
0.021980697
""
0.0061902641
0.028327171
""
0.0058867782
0.011487955
0.011588894
0.0058236751
0.006095048
0.020456992
0.010479826
0.03205125
0.015839815
0.01225981
0.0088663269
0.014336605
0.038854282
""
""
0.019510457
0.023069277
0.0092845336
0.005616066
0.060215946
""
0.01156095
""
0.01044358
0.02845842
0.024898123
0.0070909583
-0.0022771761
0.02034311
""
""
""
0.040374193
0.10771792
""
""
""
""
""
""
""
""
0.0078179883
""
0.054236285
""
""
0.021798253
""
""
""
""
""
""
""
""
0.021665122
""
""
""
0.063074112
0.039083861
0.052352935
""
""
0.035013299
""
""
""
""
-0.0023975796
0.034558691
""
""
""
""
""
0.019041812
""
""
""
""
""
""
""
""
""
""
0.017870205
""
0.024245881
0.020500114
""
""
0.029118786
0.056682222
""
""
""
0.039558887
0.072856344
0.030096339
0.059814677
""
""
""
0.039375089
0.013558896
""
0.058000404
""
0.072128959
0.015468173
""
""
""
0.029251274
0.063433781
""
""
""
""
""
""
""
""
0.0685969
0.061841723
0.024867877
0.014712063
""
0.05378687
""
""
""
0.038472343
0.030070512
0.082515173
""
""
""
0.028600315
0.042891648
0.090723634
0.0072456012
0.069277659
""
0.074799247
0.024844777
0.013830508
0.018036757
0.016288852
0.045431189
0.028678151
0.022579255
""
0.094562106
0.024526058
""
0.035362534
0.028506737
""
""
""
""
0.034558423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085564837
""
""
""
""
""
0.060521409
""
0.034618702
""
""
""
""
""
""
""
""
""
""
0.04715405
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032519531
""
""
""
""
""
""
0.030739555
""
0.01584422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036596097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078808583
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
