working_natam_pooled_mean
""
0.67698282
""
""
""
""
""
0.77310789
""
""
""
""
""
""
""
0.72673506
0.59952247
""
""
""
""
0.6451624
0.53464735
""
0.8198486
0.50755155
0.76584059
""
""
""
0.42420715
""
""
""
0.80210221
0.71594626
0.65831059
""
0.67358041
0.80013025
0.61923242
0.85589528
""
""
0.72624195
""
""
0.8182776
0.66176498
""
0.6273647
0.77605313
""
""
""
""
""
""
0.66745412
""
""
""
0.55659783
""
0.79469234
""
""
0.81706703
0.78833598
0.72989893
0.70426923
""
""
0.78822434
0.71988267
""
0.75533324
0.74482125
0.72510791
0.7372908
0.64930677
0.6873973
0.75273389
0.74408138
0.75950128
0.70281816
0.68580014
""
0.65938497
0.64378321
""
0.86095411
0.55467761
0.8114053
""
0.77146298
0.72619891
0.72880816
0.75399554
0.607961
0.61187351
""
0.69213617
0.67429864
0.73996919
0.70341462
0.6743564
0.6078285
""
0.72982329
0.64676327
""
""
0.70422846
0.73910511
0.68021774
""
""
0.70642519
""
""
""
""
""
""
""
""
0.79677671
""
""
""
""
""
0.72654867
""
""
0.75423139
""
""
""
""
""
""
""
""
0.55902821
0.73315591
""
""
""
""
""
0.65965599
0.79091561
""
""
0.70182055
0.63028765
""
""
""
""
""
""
""
""
""
0.64153814
0.86999279
""
0.73126268
""
""
0.61097687
0.63123202
""
0.72460842
0.76233828
""
""
""
""
0.72862959
0.67235428
""
""
0.73424506
0.62714833
0.70045418
0.6670022
0.70426929
0.74755895
0.69333947
0.64434451
0.73615569
0.73330104
0.58412385
0.60046405
0.61546022
0.6338982
0.65229917
0.4212712
0.68387812
0.72524393
0.70433623
0.71662819
0.60015172
0.57526416
0.69031757
0.65517128
0.6816839
""
0.70897436
0.77106458
0.58080924
0.71165389
0.65179181
""
0.6185509
0.68227178
0.71419978
0.68138611
0.65401012
0.65986234
0.6708234
0.68688077
0.70445192
0.78327352
0.72126937
0.72613662
0.61968809
""
0.66785032
0.7078706
0.68246782
0.74085921
0.59358579
0.68186367
""
0.66114467
0.77017498
0.67043841
0.69998896
0.68415755
0.73934299
""
0.75491291
""
""
""
0.68811989
0.74866974
""
""
""
""
""
""
""
""
0.73127288
""
0.63237327
""
""
0.72172886
0.76720506
0.53732312
""
""
""
""
""
""
0.72102976
""
""
""
0.65682769
0.77468807
""
""
""
0.66431993
""
""
0.74507886
""
""
""
""
""
""
""
""
0.70012361
""
""
""
""
""
""
""
""
""
""
0.74017411
""
0.76632476
0.77789617
0.75364506
""
0.7481395
0.79372817
0.74047309
0.71754706
0.82909393
0.7385267
0.87356997
0.60496461
0.78110385
""
0.76475185
""
0.66252017
0.59503174
""
0.79103053
0.80218154
0.77983487
0.66177386
0.54635799
""
""
0.69673365
0.61541295
""
""
""
""
0.24944666
""
""
""
""
0.60121065
0.70707369
0.64990377
""
0.55422562
""
""
""
0.68567061
0.71670151
0.7909981
""
""
""
0.70571244
0.73829001
""
0.72787374
""
0.62641394
0.82841676
0.64238745
0.74648076
0.8700453
0.74908823
0.61547756
