staytract_black_pooled_p100
0.25306326
0.2065548
0.33039334
0.24626683
0.10721837
0.28125504
0.21745038
0.25195819
0.4575597
0.26843268
0.23731127
0.1830205
0.64091033
0.25476402
0.27908614
-0.01366204
0.43205369
0.1690207
0.19989675
0.41209772
0.36149785
0.25415385
0.27696416
0.26196334
0.15895228
0.27904505
0.26034421
0.24676695
0.16551806
0.31094146
0.42430288
0.30770031
0.15281115
0.16519476
0.38840827
0.28755417
0.44455558
0.33507705
0.34920725
0.37638029
0.28607196
0.38411877
0.50340402
0.30266804
0.39178145
0.27641776
0.13102122
0.36356071
0.26449233
0.27905202
0.27609333
0.33556119
0.2845051
0.34521559
0.36368349
0.27792346
0.3109473
0.40165335
0.33561569
0.21924996
0.34145081
0.19284296
0.28498453
0.26928079
0.42838925
0.33274421
""
0.028581537
0.26223496
0.34140119
0.32996425
0.27673012
0.25352111
0.28284189
0.43106079
0.36037928
0.42285955
0.52629733
0.25367734
0.14051865
0.25639743
0.35069644
0.25357607
0.34176308
0.15992312
0.44806331
0.4088048
0.26668102
0.21999504
0.26593322
0.34344855
0.25140032
0.313454
0.2201871
0.68566084
""
0.25887033
0.23409908
0.14714094
0.22130489
0.19871645
0.16430429
0.18608043
0.15825745
0.27064121
0.17223762
0.25941008
0.13508642
0.34876519
0.26214576
0.2105317
0.33553568
0.2706143
0.43449867
0.23600343
0.23283312
0.23965365
0.43801379
0.48674676
0.38871616
0.33599269
0.30407056
0.32886446
0.27734795
0.33193114
0.20465285
0.2192082
0.39933813
0.43332249
0.40102786
0.061814491
0.37476358
0.25314152
0.42072687
0.19651887
0.36050919
0.32683924
0.18295066
0.27558246
0.28110391
0.2643677
0.24099967
0.37640706
0.26942813
0.24387185
0.34482399
0.3037045
0.36692932
0.38513926
0.38736233
0.40010434
0.16702768
0.27633432
0.44452584
0.20216937
0.2447415
0.45302743
0.263069
0.41990933
0.28925395
0.27160907
0.54339695
0.25974619
0.10895373
0.31708789
0.068009749
0.051594023
0.29767519
-0.040133882
0.18557811
0.10361411
0.12410798
0.20292927
0.16536008
0.037959188
0.15446161
0.22058782
0.18151149
0.23134422
0.31976673
-0.58021873
0.37914833
0.12364643
0.053699166
0.32500872
0.13481343
0.63032722
0.22086379
0.22579962
-0.33976912
0.35794067
0.24851076
0.15617421
0.63808501
0.60709167
0.304584
0.24802242
0.29609579
0.14863293
0.18506205
0.16876051
0.18938757
0.21284321
0.30114061
0.26338217
0.1499534
0.082711801
0.06936834
0.21681903
0.19814634
0.19117382
0.25496727
-0.10420303
-0.11906157
0.15148567
0.25850728
0.2263061
0.10008986
0.18137367
0.28637543
0.15911676
0.30337194
0.50149471
0.32162064
0.10022561
0.24696234
0.15272991
0.20298865
0.17404094
0.20244332
0.28691253
0.28617698
0.53018612
0.30766064
""
0.33027712
0.32753408
0.20947409
""
0.09460403
0.16555086
0.19624692
0.33848485
0.25755528
0.29069597
0.099046037
0.26593152
0.1270231
0.15227486
0.19323474
0.15945753
0.26230618
0.57702631
""
0.02866872
0.30041939
0.31784645
0.19152613
-0.15884879
0.1440701
0.24071792
0.14210084
0.15140209
0.18003255
0.18764386
0.18290108
0.16674291
0.10342949
0.2024668
0.17262
0.26558843
0.39417109
0.24597906
-0.032869134
""
0.74519199
0.026846094
0.1871666
0.32102284
0.10541073
0.15758929
-0.32962921
""
0.11902996
0.052345235
0.031944577
0.14839828
0.14328878
0.29787028
""
-0.072228737
""
-0.36853731
0.01177348
""
0.28156722
""
0.055009335
0.087989494
0.078071289
0.052418541
-0.1425174
0.15691172
0.19882713
0.30884573
0.26350108
-0.078274645
0.42141661
0.21655051
""
0.14130083
0.20511954
0.37959439
0.24173871
0.25521755
0.16128221
0.20513882
0.26691321
0.45288903
0.28014997
-0.010785639
0.10010625
0.05496639
0.31777319
0.48386398
0.14173736
0.19232406
0.2207628
0.2389963
0.18699044
0.090733185
0.21690209
0.1622238
0.080643199
0.15421401
0.080605179
0.18846335
0.1173727
0.42491418
0.11353656
0.37940803
0.27503321
0.16333495
0.2165785
0.30284387
""
0.0071658194
