comcoll_other_pooled_p75_se
0.13632402
0.18875943
""
0.081515983
0.081436068
""
0.070459828
""
""
0.11406264
0.16295956
0.052122369
""
""
0.11867785
""
""
0.13278951
""
""
0.10633095
0.068093911
0.09972021
""
0.04000099
""
0.10691595
0.062740296
0.031091794
""
""
""
0.042060301
0.04252499
""
0.094039656
""
""
""
""
0.11460344
""
""
""
""
""
0.041402407
0.16883005
0.079029262
0.1690432
0.094300203
0.085612744
0.16417283
""
""
0.083283484
""
""
""
0.13361529
""
0.073130794
""
""
""
""
""
""
""
""
""
""
""
0.18621472
""
""
""
""
""
0.063373186
""
""
""
0.1765966
0.054028448
""
0.16974026
0.074839659
0.058727443
0.10801268
""
""
""
0.11137177
""
""
0.19135831
0.14678189
0.030068176
0.11377501
0.066257983
0.035925448
0.057162441
0.085486852
0.056231886
0.034899775
0.12763165
0.048571497
""
0.10641899
0.10909157
0.16990384
0.068973362
""
0.073670395
0.082590848
0.070172206
""
""
""
0.12991884
""
""
0.10497884
""
0.079224117
0.094072379
""
""
""
0.027547229
0.20294778
0.14094724
""
0.13438189
""
0.10697731
0.090055749
""
0.1586073
0.10035036
0.096680813
""
""
""
""
0.12057187
""
""
""
""
0.081568055
0.18115947
""
0.048392143
0.091177344
""
0.10046604
""
""
""
""
0.066380367
0.025470315
""
0.013523833
0.10401512
""
0.14355937
0.10882449
0.020232143
0.052907672
0.12194229
0.065232396
0.1930691
""
0.065512754
0.042860713
0.16631126
0.16597638
""
0.19419886
0.042908974
""
0.22869867
0.040912896
""
""
0.08764682
""
""
0.092469513
0.053822652
""
""
0.21362476
0.1550113
0.12125248
0.051577985
""
0.060061034
0.097538531
0.16238831
0.10980019
0.1182657
0.070029259
0.04076238
0.18983173
0.12413206
0.10111403
0.078741424
0.064159282
""
""
0.057647347
0.066567846
0.067914814
0.029279476
0.16883491
0.2445866
""
0.16821896
0.14261129
""
0.040300071
0.10619163
0.10197627
0.13537507
0.038033321
0.074319057
0.086630024
0.10074493
""
0.16785356
""
0.13154933
""
0.13665149
""
""
0.12832743
""
0.16787693
0.079134099
""
0.12409942
0.088743739
0.052417863
""
0.072773032
0.036254659
0.085449897
0.13399866
""
0.099789724
0.15710334
0.19314945
0.049268454
0.1044098
0.053051464
0.15794316
0.067971498
0.051558133
0.047841486
0.044161953
0.016058505
0.043776609
0.016745158
0.022362424
0.063055813
0.071897343
0.14350438
""
0.12347642
""
""
0.066440217
0.091976531
0.14732568
0.089406736
0.042679746
""
""
0.020899002
0.044391092
""
0.065926164
0.025970872
0.14686084
""
""
""
""
0.15389642
""
""
""
""
0.15557759
0.1028431
0.021142902
""
0.099276483
0.098535605
""
""
""
""
0.11370699
""
0.12588444
0.11131422
0.13845322
0.10458834
0.05442581
0.082227163
0.14940779
0.080198608
0.10784271
0.098613493
0.15556581
0.047754679
0.15831332
""
""
0.12640128
0.092788264
""
0.16002496
0.10145231
""
0.081630893
0.067609772
0.038542137
""
0.015846387
0.051183794
0.098179191
""
0.032479241
""
""
0.087550893
0.080687761
0.13255578
""
0.25260642
""
""
""
0.15783893
""
""
""
""
0.11607312
""
0.14484711
""
""
0.21593791
""
0.073484413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078271382
""
""
""
""
""
""
0.15139705
""
""
0.15503268
0.077775277
""
""
""
0.15626392
""
""
""
""
""
""
""
""
""
""
""
""
""
""
