staycz_black_male_p25_se
0.026020827
0.021816382
0.02789061
0.052508455
0.13093904
0.035641797
0.025353225
0.017535584
0.022287779
0.10624592
0.047369715
0.041270122
0.027494663
0.075944044
0.10183128
0.031974543
0.030782651
0.037521362
0.048963264
0.041625295
0.050205588
0.11143991
0.027454518
0.017372305
0.1005988
0.022685545
0.0289481
0.024112916
0.056479651
0.11179014
0.053273141
0.032318272
0.028502343
0.034849998
0.017384406
0.067879573
0.0050985054
0.083240002
0.030440642
0.042881191
0.01996639
0.028582616
0.02388428
0.022857403
0.012342789
0.029816244
0.12195928
0.054543637
0.0071542808
0.037540313
0.007856898
0.01901567
0.033399973
0.031290885
0.027920987
0.038390707
0.018428419
0.04498465
0.032310564
0.03115475
0.018036794
0.028958194
0.012260592
0.050073024
0.051702678
0.033429366
""
""
""
0.025620583
""
""
""
""
0.04313802
""
""
""
""
""
""
""
""
0.16894792
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038583376
0.091425568
""
""
""
""
0.0068712225
0.072459094
0.13723615
0.020392152
0.037106857
""
0.10871454
0.061950639
0.036658052
0.043654785
""
0.095377862
""
0.05218868
0.10524292
""
0.031002294
0.040051661
""
""
0.11014891
0.036462538
0.057442792
0.037206907
0.092657797
0.01742663
0.041656103
0.055819083
0.031788252
0.043040454
0.034509845
""
""
0.033812717
0.14560302
""
0.037535392
0.047516108
0.048118498
0.089325674
""
0.062233649
0.014542725
""
0.066685304
""
0.038110171
0.056391478
0.059251014
""
0.036821656
""
""
0.025424156
0.019990595
0.047137827
""
0.05608644
""
0.028807152
""
0.024421567
""
0.069893725
""
0.062790222
0.10029796
0.0070715193
""
0.025329616
0.062401216
""
""
0.030718736
0.10907533
""
""
0.02397294
""
0.059337188
0.065160781
0.060734283
""
0.0070338747
""
""
0.069089018
""
""
0.010415722
""
0.11636794
0.014608974
""
0.13972287
0.075765401
""
0.016288472
0.041369218
0.13878618
""
0.0033094957
0.055686798
0.045182075
""
0.093459472
0.034137208
""
""
0.029898828
0.080748789
""
0.014335913
0.08509852
""
0.009154791
0.0089730695
0.17859136
0.0071882848
0.0092749922
0.011121055
0.015651712
0.059668925
0.019412374
0.035055302
0.017033502
0.067801222
0.10899638
""
0.14204967
0.013578159
0.04528296
0.030797031
0.076799087
0.14854118
""
0.043475308
0.16450498
0.02839447
0.047523789
0.057773601
0.019743828
""
0.012444518
""
""
""
0.068867825
0.099097617
""
""
""
""
""
""
""
""
0.0091786729
""
0.09374319
""
""
0.016264878
""
""
""
""
""
""
""
""
0.040005829
""
""
""
""
0.074941933
""
""
""
0.11281675
""
""
""
""
""
""
""
""
""
""
""
0.07041502
""
""
""
""
""
""
""
""
""
""
0.097186536
""
0.008513324
0.0083931452
0.075990759
0.029945457
0.0088862451
0.026720611
0.082670897
0.069977574
0.017041417
0.0089168055
0.015953096
0.0042107375
0.01364442
0.056838863
0.020748148
0.049779087
0.014520708
0.0044099204
0.080039024
0.036657527
0.055698887
0.024716752
0.025526913
0.030851642
0.049885459
0.11032624
0.0055062845
0.010597635
0.04926116
0.10067449
0.015541506
""
0.14752385
0.078723699
0.058107797
0.094509438
0.048123769
0.030817751
0.030689225
0.006566701
0.12706822
0.02773099
0.028984224
0.036526546
""
0.017519807
0.014909352
0.012590919
0.050400361
0.07263907
0.038246989
0.016942564
0.016204089
0.034573663
0.0038607572
0.049735747
0.041929599
0.023745786
0.059570871
0.0062938761
0.020752952
0.0064748996
0.029270731
0.0085543124
0.010411035
0.029082401
0.030312043
0.014351983
0.03773756
0.018367171
0.013613701
0.046400182
0.047734976
0.053806704
0.068403207
0.014021976
0.050531179
0.058958791
0.056846354
0.052798476
0.10342127
0.069864273
0.090186335
0.022919608
0.13958012
0.037008096
0.034489155
0.036297224
0.069907531
0.01019096
0.057357732
""
0.03142501
0.050324485
0.02582854
0.024995593
0.036208566
0.099518694
0.039030448
0.055367626
0.020320462
0.089756183
0.066724755
0.0082688117
0.029639171
0.064406455
0.039769419
0.014452682
0.075989589
0.0065350053
0.069433391
0.0088532697
0.032706328
0.02762071
0.02771174
0.042818956
0.021940252
0.05822422
0.028328884
""
""
0.030566601
0.0042673317
0.044754826
0.045059934
0.012119887
0.018123345
0.04120364
""
0.041076202
0.036380459
0.035369892
0.059836224
""
0.028805671
0.024779867
0.10832547
0.077950262
0.003898001
""
""
0.021242753
0.056163516
0.038170259
0.035053752
0.0097506018
0.11458421
0.024646576
0.03795692
0.073944233
0.039044578
0.043796506
0.053907007
0.015320916
0.016949354
0.051026739
0.051714122
0.04674609
0.063507773
0.031687442
0.054274082
0.054458398
0.040135421
0.039862186
0.073639438
0.022811791
0.062767878
0.019556148
0.060775835
0.06491223
0.016107105
0.16497365
0.027960513
0.05596273
0.039014924
0.050157357
0.062475596
0.035777282
0.074318498
0.026032301
0.037301093
0.077479117
0.034751467
""
0.0096617015
0.01623022
0.059234831
0.06257458
0.029419748
0.027086776
""
0.07546445
0.079147667
0.038174301
0.054411452
0.037702873
0.1081633
""
0.044169784
0.008489727
0.020015623
0.12435951
0.03510341
0.057487514
0.017550664
0.05258007
0.06074154
0.025500748
0.048702884
0.083443105
0.059844784
0.060570408
0.047874171
0.036404196
0.0235269
0.025132537
0.035220604
""
0.066855565
0.018314805
0.044030696
0.033475488
""
0.030960793
0.042769913
0.023368912
0.030762104
0.036533434
0.029420696
0.040492855
0.081777446
0.096729964
""
0.043315891
0.075169228
0.041431472
0.059223261
0.033024035
0.12831528
0.018105198
""
0.11733325
0.085758314
""
0.1648692
""
""
""
""
""
""
0.17029282
""
""
""
0.11480097
""
""
""
""
""
0.099750012
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069494903
0.048218809
0.14439461
0.10066133
""
""
""
""
""
0.021297485
""
""
""
0.17338067
0.10101525
0.0027566357
""
""
0.067294367
""
""
0.01607286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080394477
""
0.039882552
""
0.061534721
""
""
""
0.017287778
0.023078673
0.080193348
0.071409985
0.014559323
0.10039078
""
0.11072647
0.13656507
0.12801951
0.11654719
0.079966933
0.032977916
0.021046348
0.13565412
0.021232016
0.087483227
""
""
0.090391725
""
""
""
""
0.074150987
""
0.13881946
0.016438117
0.1097494
""
""
""
0.065715954
""
0.085487179
""
0.023753027
0.009401557
0.094407454
0.019001788
""
""
""
""
0.045804776
0.097551711
""
0.034202293
""
0.13043742
""
""
""
0.084206611
0.011966042
0.087775275
0.015503208
""
""
0.013625093
0.078291953
""
""
""
""
""
0.13073191
0.025681412
""
""
""
""
0.15708622
""
""
0.039755862
""
0.027805112
0.18291305
0.037783358
""
""
""
0.088878177
0.03945173
""
0.067222424
0.13137123
""
0.057723377
0.1004241
0.046345588
""
""
""
""
""
""
0.087332897
0.1304359
0.14438973
""
0.010207929
0.032038186
""
0.029660119
0.0052856179
""
""
0.10784434
0.071113572
0.17336453
""
""
""
""
""
""
""
""
""
0.061231997
0.11338596
""
0.16861238
""
""
""
0.016601633
""
0.11136828
""
""
""
""
""
0.067902513
""
""
0.021500431
""
0.042982567
""
""
0.10608462
""
0.051986668
""
""
""
""
""
""
""
""
""
0.026024241
""
""
""
""
""
""
""
""
""
