jail_black_female_mean
0.016210943
0.00964865
-0.0043711388
0.011851068
0.0047659841
0.0025706855
0.0064664879
0.014127052
0.067975417
0.0053046159
0.0086378865
0.0039863377
""
0.012782048
0.0094174081
""
""
0.0068317107
""
0.0014994233
0.0021494955
0.003649601
0.0062307422
0.0019115186
0.0046718423
0.002603316
0.0037418082
0.0037570512
0.0063707884
0.0047769919
0.0076737721
0.0062872348
0.0059449496
0.0059813331
0.0038427033
0.0055558686
0.0034240079
0.0021782832
0.0013908846
0.0030102653
0.0025094545
0.0038619109
8.1483471e-05
0.0167404
0.0019575062
0.0022222176
0.0042860121
0.0040310356
0.0045928913
0.0037435549
0.0040692026
0.0045995926
0.0050788219
0.0016289232
0.005305117
0.0046285391
0.0030426481
0.021677084
0.011868237
0.0036557536
0.00063628959
0.0052118632
0.0046646674
-0.0003456393
0.00064885133
0.0018092101
""
0.0021441041
0.014417911
-0.0014182946
0.0021142475
0.0057918727
0.0019004907
0.0065355911
0.0062985029
0.035084605
0.0046058167
0.0067049805
-0.00048302289
0.0043698768
0.0062710559
0.0066759703
0.0016932519
0.011245607
0.0072442247
0.020633364
0.0045093661
0.0063773994
0.0054098782
0.0069806534
0.0051875273
0.018244829
0.0019069628
0.0074830484
0.022385683
""
0.01877939
0.012069535
0.0071080704
0.0031977189
0.014030906
0.0042013684
0.0070376615
0.007788497
0.010159483
0.0049248314
0.0034375768
0.0066234763
0.011605733
0.0095979217
0.0093873264
0.0033737174
0.0042004921
0.0012131087
0.0032906237
0.0050351755
0.0039467784
0.0063729188
0.015157034
0.0054317168
0.0082839308
0.013861967
0.0066250795
0.0066494839
0.0095485281
0.0047223326
0.0036390177
0.0087431557
0.0043337541
0.0089821285
0.0051193209
0.0044826264
0.012418323
0.0048968159
0.01252395
0.0047461661
0.0067431559
0.0056447932
0.0041351416
0.0059193773
0.009750654
0.0050619445
0.0042854943
0.0037419745
0.004001677
0.0010168754
0.0054472485
0.0051072333
0.006207475
