staycz_natam_female_n
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
20.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
59.0
36.0
""
""
38.0
""
""
""
""
""
""
41.0
22.0
""
""
""
102.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
87.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
225.0
""
92.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
24.0
""
""
23.0
52.0
44.0
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
110.0
""
25.0
95.0
""
""
""
""
""
""
42.0
""
""
""
47.0
""
""
53.0
""
""
""
""
""
""
""
38.0
56.0
""
""
302.0
""
""
32.0
""
""
""
""
""
""
""
47.0
38.0
""
""
20.0
""
""
""
44.0
""
""
""
""
41.0
24.0
""
79.0
101.0
""
""
""
""
35.0
""
21.0
""
26.0
28.0
""
92.0
130.0
""
""
""
""
""
""
""
110.0
42.0
""
31.0
""
21.0
""
""
""
49.0
""
39.0
46.0
48.0
67.0
""
""
32.0
""
""
""
42.0
""
""
22.0
25.0
""
""
""
23.0
35.0
238.0
""
20.0
""
28.0
""
21.0
42.0
95.0
""
""
45.0
""
""
""
""
72.0
""
""
""
85.0
30.0
39.0
""
106.0
""
""
21.0
25.0
22.0
28.0
21.0
99.0
88.0
""
63.0
""
""
22.0
27.0
""
31.0
""
""
50.0
""
136.0
""
""
""
""
""
""
29.0
""
""
24.0
39.0
""
""
36.0
""
25.0
31.0
52.0
282.0
""
""
100.0
76.0
201.0
""
""
""
""
89.0
""
84.0
""
""
37.0
""
""
""
""
80.0
""
""
""
""
""
26.0
""
517.0
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
46.0
""
""
""
""
""
""
""
24.0
""
30.0
""
21.0
""
183.0
""
""
""
""
""
""
197.0
52.0
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
35.0
""
""
""
20.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
192.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
23.0
""
""
24.0
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
144.0
97.0
29.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
42.0
""
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
162.0
52.0
""
""
""
163.0
""
""
""
""
""
""
""
43.0
50.0
""
166.0
""
""
122.0
""
""
155.0
46.0
""
""
""
""
""
""
91.0
""
""
""
""
24.0
""
""
""
""
""
87.0
61.0
""
""
24.0
""
""
""
""
""
""
""
""
238.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
21.0
""
21.0
""
""
""
""
""
73.0
""
""
""
""
""
""
70.0
357.0
23.0
99.0
""
""
""
""
""
47.0
""
""
""
""
231.0
""
65.0
""
""
""
""
""
42.0
""
20.0
""
""
21.0
24.0
41.0
32.0
""
29.0
53.0
""
25.0
""
""
35.0
22.0
22.0
24.0
26.0
""
""
""
26.0
""
919.0
""
28.0
303.0
""
""
""
59.0
""
""
""
""
""
""
""
""
""
1004.0
""
128.0
""
141.0
""
418.0
2215.0
""
98.0
""
48.0
27.0
""
""
69.0
22.0
""
118.0
""
82.0
""
24.0
""
""
""
""
""
""
""
198.0
""
63.0
""
25.0
""
""
""
30.0
134.0
""
""
""
56.0
""
54.0
70.0
96.0
""
122.0
""
31.0
""
""
""
""
163.0
""
""
20.0
32.0
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
43.0
""
""
23.0
""
""
""
""
""
""
""
25.0
""
28.0
""
""
""
""
""
""
21.0
""
""
""
""
""
70.0
23.0
254.0
""
""
""
""
""
22.0
""
37.0
""
27.0
""
""
""
""
79.0
80.0
48.0
""
""
""
158.0
""
""
88.0
27.0
""
""
""
""
""
""
""
""
114.0
""
""
""
""
26.0
""
32.0
""
""
""
""
""
""
""
""
32.0
47.0
1649.0
""
""
""
51.0
167.0
""
""
""
88.0
""
""
25.0
""
62.0
35.0
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
133.0
77.0
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
23.0
""
""
58.0
35.0
""
""
""
""
30.0
""
""
""
233.0
""
""
44.0
""
""
""
""
""
""
""
59.0
""
25.0
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
126.0
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
30.0
50.0
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
36.0
46.0
""
""
""
""
""
""
""
""
""
""
""
365.0
""
64.0
""
30.0
51.0
179.0
238.0
289.0
220.0
667.0
102.0
""
583.0
49.0
285.0
28.0
161.0
346.0
82.0
338.0
""
""
82.0
80.0
141.0
""
""
""
""
77.0
102.0
23.0
24.0
51.0
224.0
27.0
23.0
98.0
246.0
86.0
67.0
""
90.0
193.0
167.0
""
43.0
360.0
84.0
615.0
35.0
99.0
112.0
1348.0
273.0
333.0
290.0
105.0
153.0
200.0
274.0
433.0
71.0
""
542.0
232.0
303.0
120.0
""
""
1838.0
382.0
228.0
""
""
26.0
""
27.0
120.0
20.0
38.0
73.0
""
21.0
58.0
67.0
""
""
""
""
83.0
49.0
44.0
76.0
""
156.0
49.0
39.0
""
147.0
""
270.0
64.0
""
""
88.0
""
""
44.0
141.0
""
41.0
""
55.0
""
""
""
""
""
""
26.0
""
""
""
""
""
26.0
""
""
""
""
""
""
21.0
21.0
""
20.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
26.0
""
""
""
""
""
""
33.0
""
27.0
""
""
97.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
80.0
50.0
""
""
""
""
""
""
""
43.0
""
38.0
""
""
""
""
""
""
29.0
46.0
""
""
""
""
45.0
""
""
42.0
""
""
""
""
""
39.0
""
""
68.0
""
""
""
""
32.0
""
""
20.0
""
""
72.0
""
""
26.0
""
""
60.0
""
35.0
""
""
65.0
""
37.0
31.0
47.0
""
21.0
""
""
64.0
""
""
24.0
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
34.0
""
""
""
29.0
""
""
152.0
45.0
182.0
399.0
""
""
125.0
""
""
""
""
113.0
25.0
""
""
44.0
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
159.0
""
""
""
30.0
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
119.0
""
""
""
""
""
21.0
22.0
""
""
""
""
""
""
477.0
""
""
""
136.0
""
""
""
""
""
""
36.0
""
34.0
101.0
""
""
22.0
""
""
""
""
48.0
""
""
""
""
52.0
""
""
""
""
""
""
84.0
""
""
20.0
""
""
""
""
""
""
413.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
35.0
""
""
23.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
34.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
66.0
""
""
""
""
""
""
""
55.0
""
""
22.0
""
""
27.0
""
""
30.0
32.0
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
336.0
34.0
""
""
""
""
21.0
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
51.0
""
""
21.0
""
""
""
""
""
""
""
33.0
""
""
67.0
""
""
""
""
40.0
""
""
""
""
""
""
389.0
99.0
""
""
""
""
50.0
120.0
""
66.0
""
77.0
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
35.0
47.0
""
""
""
25.0
""
21.0
""
""
""
""
91.0
""
""
""
""
""
54.0
31.0
93.0
151.0
""
73.0
""
28.0
""
""
29.0
83.0
30.0
29.0
574.0
159.0
""
""
45.0
""
67.0
71.0
""
""
374.0
""
79.0
""
351.0
219.0
55.0
135.0
""
""
191.0
""
333.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
51.0
278.0
""
25.0
21.0
""
""
""
""
54.0
""
""
41.0
""
32.0
""
""
33.0
""
""
""
""
""
32.0
""
""
28.0
""
28.0
""
""
""
""
35.0
""
""
119.0
293.0
26.0
35.0
""
144.0
""
""
""
""
""
""
34.0
""
20.0
""
""
29.0
112.0
108.0
22.0
""
""
""
""
""
""
""
39.0
""
""
38.0
38.0
""
""
25.0
""
""
""
127.0
""
""
""
40.0
""
34.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
