kir_29_black_male_p1
""
0.2487652
0.14430138
""
0.14620717
0.15132108
0.050437469
""
0.35755262
0.40572494
0.3075676
0.41103125
0.17957628
""
0.26712295
""
0.42865598
0.2815378
""
0.46525073
""
0.48388985
0.42445835
0.56217694
""
""
""
""
0.46561641
""
""
0.25591132
""
0.23682889
""
""
""
""
""
0.47693264
0.26200104
""
""
0.2941457
0.38952151
0.34395587
0.25556463
0.18559122
0.48948064
0.30923462
0.34674791
0.298181
""
0.37225923
0.46342859
0.32155719
""
""
""
""
""
""
""
""
""
0.34609506
0.34080681
0.29172462
0.13155673
""
0.3341507
0.39710993
0.24716462
0.42508608
0.49107486
0.47350165
""
0.17772226
0.1810289
0.30338103
0.31111652
0.35973245
0.34099126
0.19780174
0.12493534
0.18141922
0.24890105
0.3327693
0.53747946
""
0.26343542
0.20464747
0.24129996
0.2120015
0.23599303
""
""
0.27054402
0.17215475
""
0.38847381
""
0.236265
""
""
""
0.31161812
0.2524474
0.32865375
0.13708076
0.33518994
0.33926255
0.33878469
0.40805575
0.27844888
""
""
""
0.4707686
""
""
0.31886014
0.27723306
""
""
""
""
0.40708706
""
0.27001023
0.33914685
0.34726757
0.24115956
0.25560257
0.48684004
""
0.33029121
0.62792033
0.47783199
0.34482345
0.32417887
0.56157249
0.31016931
0.25075203
""
""
""
""
0.16857521
""
""
""
""
0.31874225
0.18801087
0.40163648
""
""
""
0.17915192
0.2176542
0.22611576
0.61072421
0.3325325
0.22200504
0.20137779
0.12881795
0.31032082
""
0.39834577
0.24069227
0.18618973
0.23589952
0.27923211
0.26511666
""
""
""
0.29984868
0.32981306
0.44064781
0.42466915
0.10248842
0.28288001
0.46308997
""
0.38606417
""
""
0.21954033
""
0.27480859
0.24149412
""
""
""
""
0.49508634
""
""
0.25533304
0.16791584
""
0.315824
0.31227443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31448725
""
""
0.39002925
""
""
""
""
0.11868258
0.20717905
0.26776835
0.28789333
0.24285612
0.28884792
0.14954725
0.20576881
0.35978577
0.34807047
0.12186404
0.25033021
0.28665403
0.32813039
0.33183196
0.28163189
""
0.25509569
0.40218684
0.29274502
0.21704969
0.31136703
0.34799892
0.38832191
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50268441
0.20425405
""
0.1721535
0.24118601
0.29131907
""
0.45214555
0.12595581
0.1540549
""
0.3619512
0.3080951
0.18183708
0.37668023
0.3580046
0.50321001
0.32884613
0.41860446
""
0.58714932
0.25895804
0.24676959
0.16862161
0.26232895
0.24190201
""
""
""
""
0.34645975
0.30941719
0.27247033
""
0.48933163
0.17912312
0.284751
0.30509496
0.16644444
0.5987435
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17107548
""
""
0.35870424
0.29777539
""
""
""
""
0.27235505
""
""
""
""
""
0.11278081
""
0.14536645
0.38029784
""
""
0.40706557
0.24557048
0.40261921
0.36068165
0.24505644
0.27994812
0.25700128
0.35613811
0.37706041
0.28317684
0.32054085
0.19581828
0.31498745
0.23482074
""
""
0.15330298
0.49054602
0.30731723
0.30492127
0.28970209
0.3378067
0.2666969
0.30498344
0.47571987
0.17619082
0.23338984
0.46425337
0.25279436
0.23934454
0.26261172
0.26030317
""
0.25635099
0.33261952
""
0.44795251
""
""
""
""
""
0.23047912
""
""
""
""
""
0.29350191
0.25131637
0.28357115
0.29193354
0.27108023
0.25209323
0.32739714
0.2967813
0.31769395
0.28414011
0.2572023
0.23431867
0.30971143
0.23617746
0.28079227
0.32142687
0.35705546
0.094540507
0.24264455
0.36691743
0.30626056
0.37338161
0.27725825
0.23245943
0.27746746
0.37911409
0.27545768
0.23878504
0.31504121
0.32232848
0.30223298
0.31509304
0.11824657
0.34017381
0.22845221
0.28907675
-0.14334692
""
""
""
0.43371761
0.41808841
0.28230986
0.27977186
0.28852841
0.35406882
0.38011727
0.21352278
0.14599019
0.33875319
0.24491425
0.2568655
0.31668431
0.39008981
0.48277375
0.25755182
0.35359156
0.31587428
0.26374802
0.161689
0.26862633
0.18300377
0.30781633
0.26824081
0.30964074
0.46926925
0.3380622
0.32012582
0.30849528
0.22764488
0.34896052
""
0.63160765
""
0.25779504
""
""
0.35574353
""
0.27380872
0.33390215
0.3743158
0.30950248
0.32727247
0.35892591
""
""
""
0.47238404
""
""
0.34560284
""
0.38459733
0.32471216
0.69762534
""
0.25363791
""
""
0.5560109
""
0.34627107
""
0.18814692
0.37071902
0.30751592
0.21493305
0.29050648
0.44101521
0.20660914
0.30622876
0.37392622
""
""
""
0.29332453
0.39034101
0.37922281
0.27768883
0.38065112
0.18282786
0.5943982
""
""
""
""
""
0.32915911
0.55649793
0.26496714
""
""
0.32743806
0.21792723
""
""
0.32205796
0.26216468
0.19515574
0.25255755
0.30849889
0.27063864
0.29847592
0.259579
0.20537177
""
0.16670802
0.40696752
0.3050611
0.33359021
0.24485491
0.15153237
0.15320399
0.31718785
0.41522482
0.14626212
""
""
""
0.054698307
""
0.30873132
0.29072285
0.37850657
""
0.33802366
0.19632283
0.21856523
0.26956499
0.16685069
0.33815479
0.40952435
0.48757106
0.37497696
""
0.63436925
0.24340588
""
""
""
""
""
""
""
""
""
""
0.32719266
0.33592394
""
0.23368537
""
""
""
""
""
0.4553138
""
0.29188842
0.30196828
0.33391875
0.44918031
""
""
""
0.33020186
0.37121066
0.39275891
0.33547026
0.40125918
0.23682877
0.36175585
0.23976709
0.30114442
0.13367592
0.11236678
0.29614723
""
0.16274296
0.43392435
""
0.48749259
0.35373202
""
""
0.52074575
""
""
""
0.032342356
0.37869546
""
0.094609655
""
0.21405676
0.22860473
0.42590773
0.30531663
0.32045805
0.35645553
0.34286922
0.37764695
0.3095763
0.12478413
0.24662553
0.33278
0.12425331
0.2918404
""
0.29992372
0.39206651
0.32238001
0.33351749
0.27586925
0.28135538
0.43167785
0.37148508
0.18767366
0.2673822
0.2760607
0.33563426
0.33061081
0.27956837
0.27016938
0.14321473
0.18435059
0.29451025
""
""
""
0.20944056
0.2483952
0.41907445
""
0.38185927
0.24040909
""
""
""
""
""
""
0.18786407
0.16637836
0.17285618
0.22064731
0.16214442
0.2203898
""
""
""
""
""
0.6389538
""
""
""
""
0.21062219
""
0.1897393
""
0.13037533
""
""
0.17940837
0.27713802
0.15003847
0.29519442
0.74493718
0.27888641
""
0.3062503
0.20424758
0.24863623
0.37390298
""
0.30888402
0.42743766
0.26963225
0.24266112
0.21163726
0.2510252
0.38034114
0.40592855
0.28741381
""
""
0.35689896
0.21436611
0.4830288
0.34810975
0.34355405
0.29366902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088059045
""
""
""
""
""
""
""
""
""
""
0.28263241
0.24649203
0.39814252
0.3064827
0.28185725
0.35710603
0.26279673
0.38646117
0.28797302
0.24334604
0.34494284
0.33585653
0.37361443
0.35165757
0.31455028
0.25096393
0.4027119
0.33985242
0.45024535
0.20593418
0.10295052
0.32448161
0.31116056
0.28406456
0.33248901
0.28247875
0.32099324
0.32853413
0.126183
0.2371482
0.32893571
0.25120229
0.31019318
0.31500065
0.32644409
0.15428063
0.3024089
0.4310858
0.36036876
0.33696434
0.23627526
0.45453063
0.37483099
0.28329885
0.41094077
0.27079111
0.31263545
0.2671096
0.29417866
""
0.26452312
""
0.42068309
0.29318747
0.37668768
0.049941547
""
0.33765689
0.4068965
0.50991762
0.52630049
0.2354829
0.30361691
0.21521403
0.22783573
0.33838585
0.34626529
0.22536546
0.27944443
0.26291475
0.37678543
0.49419123
""
""
0.37954554
0.43879268
0.32044062
0.4491342
0.22462632
""
0.24720396
""
0.30307791
""
0.29620677
0.36967722
""
""
0.25300026
""
0.3844884
0.31576967
0.18771262
""
0.26795033
0.28358954
0.36485445
0.24546155
0.21429136
0.39353877
""
""
""
""
0.40699786
0.35094267
0.16533162
""
""
0.37476948
0.25102523
0.26890817
0.30231643
0.26999745
0.50740182
0.33254161
0.33447546
0.40579692
0.38355914
0.30853105
""
0.14161019
0.23512182
0.28140387
0.19836673
0.19394793
0.20888709
0.25146273
0.31561542
0.27259627
0.23843038
0.26752859
0.30769858
0.22995654
0.21306199
0.32972568
""
-0.26110154
0.048505858
0.23206416
0.17172356
0.32510853
0.25895101
0.25245336
0.31112131
0.33116278
0.58996367
0.40945214
0.19639769
0.33007258
0.28674227
0.30004829
0.28287017
0.44812644
0.25634319
0.17320248
0.2676
0.35830706
0.21984407
0.42640385
0.36371511
0.45591986
0.18119344
0.35035375
0.3115629
0.19600867
0.22539188
0.35043904
0.313189
""
0.3059279
0.33179855
0.18520875
0.16867535
""
""
0.18112959
0.14406274
""
""
0.14443581
0.21527231
0.28494814
0.3438983
0.21883951
0.45507443
0.36304855
""
""
0.38141924
0.23800536
0.32867789
0.37312755
0.31037652
0.22163241
0.3238782
""
""
0.38932401
""
0.28395867
0.36864421
""
""
""
""
0.27480736
""
""
""
""
""
""
0.39463511
0.23664194
0.2553367
0.46290109
0.25434083
0.38422862
0.34040013
0.391451
0.18022463
0.27434033
0.42790714
0.30183467
0.32742628
0.25148082
0.27632016
0.23179151
""
""
0.36895177
0.27168182
0.24132028
""
0.40833384
0.36670738
0.34783763
""
0.13196807
0.30058244
0.25537843
0.37219384
0.30795762
0.23188017
0.30075571
0.37797162
0.29931471
""
""
""
""
""
0.31678426
""
""
""
""
""
""
""
0.38458714
""
""
""
""
""
""
""
""
""
""
""
""
0.20486301
""
0.3760224
""
""
0.42281315
""
""
""
""
""
""
""
0.41795522
""
""
""
""
""
""
""
0.374558
0.19751987
""
""
""
0.418596
""
""
""
0.32053804
""
""
""
""
0.34233215
0.40047666
0.34983197
0.22559462
0.28573591
0.37699112
0.36296815
0.16117239
0.27327356
0.39849395
0.21197301
0.39006707
0.24893281
0.2625072
0.40878507
""
