kfr_top20_pooled_female_mean
0.14819241
0.1236462
0.10053919
0.17805892
0.18654887
0.14625849
0.1644838
0.15029214
0.13719839
0.14845094
0.14433694
0.1873849
0.15528858
0.13081463
0.15562643
0.13926582
0.12271754
0.16421837
0.13212435
0.087020636
0.12971325
0.11680608
0.16413629
0.13553919
0.22421768
0.10391635
0.13363244
0.15221886
0.17940894
0.13609505
0.13901781
0.19841281
0.2215997
0.1952417
0.11064231
0.1612353
0.1461442
0.16756058
0.10613234
0.10269843
0.15803386
0.14119589
0.15431745
0.23139468
0.14961305
0.1368666
0.19870009
0.25501588
0.22674043
0.16797203
0.21887544
0.23002379
0.16108973
0.13743557
0.19359531
0.16924402
0.19596405
0.23849978
0.16593936
0.12675755
0.16370772
0.17562804
0.1326139
0.18360908
0.13282551
0.14840138
0.10827268
0.13901034
0.13964137
0.12538965
0.10852671
0.11057378
0.092292801
0.15093437
0.12914746
0.13529216
0.12750521
0.14067207
0.1175475
0.14674312
0.11225379
0.16315615
0.1410867
0.15387788
0.19037765
0.16505744
0.15407294
0.14094296
0.19567999
0.15118249
0.1737377
0.12708119
0.15038578
0.16596562
0.12583363
0.12512997
0.14374895
0.13866152
0.17828777
0.14037536
0.18822126
0.17755784
0.18614219
0.18737078
0.18328679
0.17314512
0.15537636
0.16436478
0.11376215
0.13821965
0.17510805
0.12082214
0.16245677
0.094081432
0.15594979
0.16549133
0.1635029
0.11714591
0.11890718
0.11887693
0.12488003
0.12514371
0.13825928
0.1209298
0.13455078
0.15845089
0.14400575
0.13031141
0.12344431
0.12486843
0.20889978
0.12734349
0.18145694
0.12198703
0.16543405
0.12046583
0.14728172
0.11564989
0.11172546
0.15694836
0.15548773
0.1538412
0.11417098
0.14224739
0.1087093
0.11848259
0.15873222
0.1412953
0.12819411
0.12954946
0.17157033
0.18827672
0.14939292
0.10786656
0.1572272
0.16684611
0.14297985
0.14885221
0.1550872
0.18711877
0.16370846
0.15080275
0.2536872
0.26063651
0.16575964
0.30220255
0.23926489
0.22903673
0.15209305
0.18864048
