kir_imm_asian_female_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.736651
""
""
""
""
""
""
""
0.43893594
""
""
""
0.37834483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55003899
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57863909
""
""
0.39028016
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38501009
""
""
""
""
""
0.54997909
""
""
""
""
""
0.49786291
""
""
""
0.59959036
""
""
0.5261451
""
""
0.55606884
""
""
0.48331791
""
""
""
""
0.54457426
0.69435334
""
""
0.58824795
""
0.69554061
""
""
0.49679801
""
""
0.53584927
0.55471617
""
0.59087402
0.56454897
""
0.54885119
0.55817461
""
0.55503398
0.54531848
0.61393833
0.48293138
0.65645725
0.61791658
0.53479075
0.62306339
0.63508868
""
""
""
0.58311886
0.59143835
0.56828189
0.49551415
""
""
0.46230853
""
0.56917208
0.60013443
0.55724204
0.53297585
""
0.53600329
""
""
""
0.44583881
""
""
""
""
""
""
""
""
""
0.45790669
""
0.66295809
""
""
0.51711869
""
""
""
""
""
""
""
""
0.63082689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53336966
0.49532825
""
""
0.47229543
0.27983218
0.74007934
""
""
0.60197514
""
0.50380534
0.55265909
""
0.51723051
""
0.51701349
0.51878095
""
""
""
0.3661859
""
""
""
""
0.52553701
0.44460106
""
""
""
""
""
""
""
""
""
""
""
0.54254174
""
""
""
""
""
""
0.53814662
0.74791479
""
""
""
""
""
""
0.53917867
""
""
0.34707889
""
0.52274919
0.48994523
0.49914655
0.45824566
0.47050774
0.45252392
""
""
0.4240129
""
0.26078275
0.51836956
""
""
""
""
0.39182892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57493359
""
""
""
""
""
0.44616261
""
0.50017649
""
""
0.80555201
""
""
""
""
""
""
""
0.47237861
""
""
""
""
""
""
""
""
""
""
""
0.50722152
""
""
""
0.58581817
""
""
""
""
""
""
0.508573
""
""
""
""
""
""
""
0.35156384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33337009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43777904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32595864
0.50044751
0.46870017
0.41664103
0.47022435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53299624
""
""
""
""
""
