married_white_male_p100
0.64644212
0.65562373
0.62557006
0.64667332
0.64367604
0.64556342
0.64279443
0.65966159
0.72102779
0.64189857
0.64377743
0.62149525
0.66979611
0.67902952
0.65425885
0.66458488
0.69412929
0.61561763
0.69869691
0.65971327
0.6255725
0.60916913
0.5857144
0.65646076
0.61117518
0.62315613
0.64969212
0.62588012
0.58946365
0.64301199
0.65288109
0.66276592
0.62223977
0.61253685
0.67553765
0.59163272
0.69241959
0.65321177
0.75907785
0.74768621
0.67369562
0.6894002
0.72204858
0.82061094
0.69395959
0.63350832
0.5936684
0.65932828
0.62529004
0.60248309
0.619259
0.61462486
0.65980798
0.62352896
0.70713085
0.63921857
0.66712457
0.7442385
0.67014444
0.65551394
0.69164604
0.64182246
0.71983635
0.7078867
0.63323539
0.6175257
0.65077704
0.61156571
0.68769383
0.6975593
0.74317241
0.67875111
0.6826551
0.69998288
0.70064801
0.68529409
0.66729617
0.68909788
0.74672079
0.61969125
0.65713054
0.66779494
0.68712986
0.63006693
0.6319325
0.68922675
0.68981594
0.65289515
0.62916666
0.7190153
0.68912256
0.66800433
0.64775622
0.63225496
0.66980249
0.59940934
0.6512627
0.64106685
0.54885
0.59773415
0.55558199
0.51041836
0.5207969
0.53099942
0.55292815
0.55375165
0.54502916
0.56460977
0.62000525
0.60926485
0.59151876
0.68206584
0.6387341
0.70513284
0.60463077
0.66602993
0.64273894
0.70942181
0.62624478
0.61264044
0.68064368
0.72525787
0.56350857
0.61365068
0.67577702
0.59211624
0.62136561
0.67162865
0.62020409
0.68151361
0.61290669
0.61650807
0.63494116
0.67415047
0.65357643
0.70207286
0.64931852
0.64046079
0.68324876
0.67747831
0.59654772
0.58321738
0.64908618
0.72887224
0.62843287
0.68891704
0.6866523
0.6882441
0.6949181
0.72198266
0.66857105
0.64610273
0.65567642
0.66648787
0.59132582
0.63772643
0.69229132
0.66567928
0.74173141
0.64227718
0.56686777
0.68413925
0.60924959
0.61310017
0.62440681
0.58346194
0.63295716
0.67559528
0.6058799
0.62724352
0.57850319
0.63455635
0.68835306
0.63716817
0.65493959
0.64417338
0.6493811
0.6906383
0.606758
0.60700995
0.65966153
0.61726087
0.65717816
0.65774757
0.64300209
0.65540725
0.64660293
0.65488547
0.62294751
0.62332076
0.64845586
0.63262045
0.61999112
0.66404009
0.66678292
0.70168412
0.67251176
0.74051362
0.62304342
0.68172908
0.63922662
0.64958882
0.66273218
0.63676161
0.63853794
0.68420601
0.63268507
0.63283062
0.66720277
0.65484607
0.62006664
0.69917178
0.725945
0.71539736
0.6105476
0.66172534
0.6090855
0.61051506
0.63914233
0.66940105
0.62942499
0.64857596
0.66188478
0.62229759
0.63323349
0.69411325
0.62486303
0.67663831
0.61721683
0.63708431
0.63767952
0.62047166
0.67348391
0.62534952
0.68496329
0.65531778
0.61006135
0.58772713
0.60623568
0.63547981
0.60981941
0.65681207
0.6004231
0.63214833
0.61931902
0.5881654
0.61190253
0.58604044
0.61457086
0.58706295
0.60276812
0.59795165
0.63801497
0.657695
0.61657155
0.59007603
0.58038354
0.58290654
0.62539089
0.57409066
0.65452689
0.61001092
0.65256941
0.63122272
0.54359275
0.55111152
0.5644266
0.56828606
0.58954072
0.57590693
0.60295814
0.6103574
0.64648837
0.58477771
0.55594963
0.59801924
0.5707407
0.57519341
0.63623524
0.57578915
0.56231612
0.59774804
0.41892987
0.56524009
0.57525557
0.59397507
0.5515011
0.56121367
0.55177379
0.62625802
0.66504174
0.60920042
0.64377123
0.67689997
0.60157955
0.67068619
0.71833074
0.65332508
0.65090901
0.65587491
0.61870706
0.69076842
0.64411896
0.6386205
0.66274387
0.68518388
0.75567597
0.67863399
0.69188851
0.73311746
0.62915719
0.66897875
0.70315081
0.67136484
0.67594874
0.66251636
0.67602736
0.6529851
0.66223592
0.66245538
0.67913938
0.60230565
0.67591614
0.63906991
0.73170316
0.66790825
0.65857804
0.69943577
0.62227762
0.64752156
0.67874253
0.65341377
0.61931473
0.62458825
0.64125502
0.59276146
0.6227929
0.66789985
0.70054144
0.62844765
0.62968308
0.66906625
0.64714867
0.64007944
0.71705514
0.66701776
0.69530219
0.7068398
0.72704124
0.67943734
0.67158657
0.6917066
0.66674143
0.65300947
0.69859338
0.67318428
0.69239914
0.67634964
0.70808876
0.67104554
0.66994345
0.72930592
0.62176228
0.50952965
0.64432007
0.72215563
0.75520045
0.75917757
0.71600837
0.68581402
0.69191307
0.63714349
0.6734817
0.55753815
0.60359591
0.80734962
0.62761551
0.76211804
0.66502929
0.69197279
0.79458469
0.66419452
0.79775429
0.47558782
0.75848693
0.81653446
0.66475779
0.55530894
0.66737717
0.56796122
0.6708684
0.62743038
0.6233179
0.64909929
0.69708234
0.66028738
0.71372038
0.69741064
0.74916351
0.70644218
0.71588337
0.66835415
0.63394177
0.74737448
0.69998771
0.65852618
0.69183773
0.7239123
0.67356712
0.87063581
0.70333695
0.67753708
0.69976693
0.55624378
0.82326829
0.60867029
0.65169716
0.73443013
0.71504766
0.71486062
0.80809748
0.67546982
0.64190501
0.48253152
0.73103762
0.71890503
0.77158171
0.7301985
0.71229577
0.70766878
0.76134247
0.70160908
0.64698333
0.73424745
0.74713987
0.68994641
0.64142364
0.73051423
0.77605766
1.10825
0.92429674
0.69077182
0.62256086
0.69401121
0.67947948
0.69950992
0.68678814
0.72366041
0.74186254
0.72020322
0.66942585
0.75465345
0.67355227
0.65200019
0.68029004
0.64723778
0.70305306
0.66559952
0.51373988
0.73389316
0.71172994
0.68791527
0.6085
0.60746819
0.90279967
0.61226141
0.61675322
0.74984574
0.75320482
0.73652422
0.77330941
0.80888486
0.73684341
0.80917656
0.6975801
0.6560638
0.7397157
0.61594957
0.55394292
0.41058421
0.59311128
0.61683148
0.57683384
0.72734302
0.9110232
0.7217021
0.67926013
0.69197005
0.6686464
0.72644657
0.70302516
0.67599583
0.71848822
0.83046585
0.65239155
0.72382456
0.69208598
0.67186898
0.64260805
0.63072443
0.69801313
0.65785933
0.72477055
0.67293149
0.68148053
0.6713112
0.61985141
0.67189682
0.69091994
0.69328934
0.72765404
0.6452235
0.67557544
0.67756289
0.6990304
0.69637531
0.71024024
0.66078603
0.65594035
0.67367548
0.6561321
0.66987509
0.63991082
0.66352302
0.67450076
0.7381134
0.58313251
0.62880749
0.82594687
0.60341483
1.1437024
0.64752585
0.69401097
0.65456569
0.69220638
0.67029941
0.76504385
0.69543302
0.66511422
0.72147501
1.0145715
0.4763512
0.73907685
0.6495626
0.7476269
0.72561431
0.77061754
0.76847792
0.68492317
0.71949142
0.66336495
0.77780533
0.69809896
0.57803738
0.63420039
0.61981863
0.73563391
0.66290992
0.41611916
0.66708773
0.74305648
0.57648569
0.49636832
0.93060595
0.60164237
0.48223585
0.58224374
0.62090862
0.62491107
0.64315587
0.60785633
0.62447661
0.69104779
0.66088623
0.6621123
0.68614572
