staycz_black_pooled_p25
0.68854302
0.65879625
0.58233088
0.80417484
0.74732071
0.65466851
0.76910293
0.58796716
0.51911747
0.790286
0.75299025
0.82200468
0.52730054
0.59252542
0.74158531
0.36971754
0.61054468
0.70585072
0.48828021
0.60482639
0.6627962
0.64612556
0.62784135
0.68474877
0.77589113
0.62706709
0.58408707
0.62897009
0.74424249
0.49686831
0.59710413
0.74812043
0.8213113
0.69076443
0.56977367
0.69413805
0.66268289
0.66547012
0.53504163
0.53680313
0.78583163
0.61120093
0.63729334
0.53854072
0.52452964
0.59427005
0.66635859
0.67616731
0.82513398
0.6869055
0.69817787
0.7899437
0.65282768
0.41914535
0.53417051
0.75093293
0.59075296
0.58126235
0.49645707
0.54907149
0.56976569
0.7802332
0.46996531
0.57305348
0.63115501
0.65712005
""
0.36219925
0.58209884
0.5570181
0.55018771
0.571069
0.49223387
0.67851573
0.64449275
0.66214454
0.73181844
0.67096603
0.59682798
0.82893723
0.52700812
0.7370522
0.63494337
0.71466935
0.85858881
0.70063609
0.60150957
0.67102528
0.78746349
0.69907826
0.69029135
0.64559227
0.61344713
0.7811482
0.55528492
""
0.68143469
0.74582231
0.79937792
0.69855481
0.70765775
0.73762536
0.70693076
0.70840734
0.67697656
0.73798454
0.66286767
0.79475671
0.57080817
0.70416391
0.70893282
0.6167357
0.74906331
0.53658497
0.73504192
0.80950022
0.73560846
0.56755579
0.58378041
0.60866237
0.6714738
0.59738368
0.67930263
0.51191396
0.62333137
0.73173326
0.7583558
0.54638851
0.65346473
0.65645337
0.81364441
0.7314741
0.77290606
0.65342861
0.70090812
0.646963
0.71197259
0.68794101
0.55393785
0.63914752
0.7196511
0.63860935
0.59725678
0.60752141
0.65725493
0.5386427
0.65441132
0.67246586
0.62664574
0.62041539
0.60636026
0.82081527
0.69729841
0.46680489
0.70575404
0.75485158
0.5913986
0.77314901
0.58761567
0.58948302
0.36608085
0.53079855
0.67616194
0.86952746
0.59028977
0.79701674
0.46496221
0.40599665
0.34742466
0.60569268
0.80568308
0.65840244
0.29651299
0.62431848
0.51053321
0.5659278
0.68648887
0.75576335
0.47521114
0.50473469
0.36359259
0.67740029
0.74880546
0.737643
0.56513858
0.86089003
0.59715867
0.66578221
0.82125378
0.45180097
0.66086423
0.53486097
0.87706476
0.5679239
0.68721926
0.70353454
0.64279538
0.70440865
0.76642627
0.50656587
0.62182057
0.65716875
0.43695289
0.67127407
0.67596132
0.74652106
0.86905861
0.61873358
0.64797652
0.61523753
0.55689824
0.77528781
0.20568255
0.52084845
0.55338502
0.70638984
0.66234607
0.8102839
0.64772391
0.698551
0.47831419
0.59634972
0.71731502
0.64141041
0.8406291
0.62451512
0.55283725
0.58202791
0.82412839
0.66034788
0.73624241
0.75150323
0.437886
0.72016358
""
0.57863212
1.0812017
0.69515306
""
0.36151761
0.6668303
0.70351666
0.61867118
0.77142668
0.65888709
0.73406249
0.70219415
0.73438001
0.50592434
0.67467707
0.79287219
