coll_asian_pooled_mean
0.8400774
""
""
0.74222726
0.55348724
""
0.47761041
""
""
0.41148296
0.45682451
0.48977864
""
0.31425798
0.20363042
""
""
0.75550026
""
""
0.59106135
0.50197768
0.77152681
""
0.6690619
""
""
0.50103873
0.49231139
""
""
""
0.61824208
0.61523151
""
0.34853664
""
""
""
""
0.752258
""
""
""
""
""
0.5215131
0.48438063
0.46757206
""
0.48550338
0.29567119
""
""
""
0.44753534
""
""
""
""
""
0.70534891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58363467
""
""
""
""
0.47934869
""
""
0.48823985
0.5609085
""
""
""
""
0.7719543
""
""
""
0.66554874
0.51550764
0.54901153
0.47506112
0.60962629
0.59015888
0.58268571
0.54990011
0.5796634
0.53713596
0.47279635
""
0.4429642
0.71345741
""
0.62212169
""
0.42369902
0.47960207
0.67985201
""
""
""
""
""
""
""
""
0.73486012
0.51766968
""
""
""
0.6040222
""
0.37558728
""
0.28379476
""
0.59559232
0.59954751
""
""
0.63656366
0.4106217
""
""
""
""
0.39673281
""
""
""
""
0.70168871
0.76671076
""
0.43633389
0.45689672
""
0.61106604
""
""
""
""
0.64509404
0.6506924
""
0.67250103
""
""
""
""
0.65014029
0.64556915
""
0.46722114
""
""
0.61758018
0.40986207
""
""
""
""
0.60253417
""
""
0.67339009
""
""
0.80760002
""
""
0.5153901
0.53424168
""
""
""
0.56137162
""
0.58826244
""
0.50219905
0.41332021
""
""
0.81028265
0.48035133
0.63680553
""
""
0.73591566
""
0.68851376
""
""
0.69898498
0.61902452
0.55294788
0.71994346
""
""
""
""
""
""
0.63407141
0.63058168
0.59519142
0.56776041
0.78097194
0.55848491
0.45597959
0.58022958
""
0.7146318
""
""
""
0.59731007
""
""
""
""
""
0.60872519
""
""
0.48107979
0.65988481
""
0.62394196
0.65828735
0.44996315
""
""
0.47057602
""
""
0.62125409
""
0.75028902
""
0.59429228
0.60826463
0.56406808
0.69871813
0.65830159
0.7911281
0.7593227
0.64206719
0.73792619
0.60542083
0.6069746
""
""
""
""
0.40804705
0.53130114
""
0.59684396
0.52145571
""
""
0.64911598
0.65421742
""
0.56233376
0.63572764
""
""
""
""
""
""
""
""
""
""
""
0.45064825
0.45849526
""
""
0.34725344
""
""
""
""
0.61082011
""
0.583745
0.35594895
""
0.35047549
0.27331454
0.32401219
""
0.29765797
0.42889279
0.26852462
""
0.48432693
""
""
""
0.85771137
0.73993796
0.4540759
""
0.48714554
""
0.75437903
0.5084272
0.44686949
""
0.70760983
0.53317767
""
""
0.67056108
""
""
0.84735256
0.62989414
""
""
""
""
""
""
""
""
""
""
""
0.62481058
""
""
""
""
""
""
0.46433324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39143389
""
""
""
""
""
""
""
""
""
""
0.53532946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37761471
""
""
""
""
0.42460886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46503481
""
0.46089587
""
""
0.5808484
""
""
""
""
""
""
0.48545846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65902603
0.49767908
""
""
""
""
""
""
""
""
""
""
""
0.24005508
""
""
""
0.61491817
0.54598087
""
""
""
""
0.62698811
""
0.52742898
""
""
""
""
0.7502805
""
0.55141211
""
0.64978135
""
""
0.49005795
""
0.40371695
""
0.58282089
""
""
""
0.67114973
""
""
""
""
""
""
""
0.71795273
""
""
0.38431153
""
""
""
""
""
0.53069204
""
""
""
""
""
""
0.68194073
""
""
0.65025836
""
0.54691839
""
""
""
0.71850532
""
""
""
""
""
""
0.55331689
0.61265057
0.81332141
0.74439251
0.68240106
0.51348078
""
""
""
""
""
""
""
""
""
""
""
0.45851192
""
""
0.73689735
""
""
""
""
""
""
""
0.49204817
0.55893278
0.6366452
""
""
""
""
0.64664263
""
""
""
""
""
0.55260515
""
""
""
""
""
0.39390707
""
""
""
""
""
0.086976178
""
""
""
""
""
""
0.35605809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45992088
0.32845443
0.3562524
""
""
""
""
""
0.53315169
""
0.53797138
""
0.46971506
0.35348973
""
""
""
""
""
0.51569885
""
""
0.40778872
""
""
""
""
""
""
""
0.36246517
0.4564766
0.38475728
0.46949771
""
""
""
""
""
""
""
""
""
0.73298353
0.56553936
0.35424966
""
""
0.43811584
0.47969377
0.42707393
0.42387298
0.46373236
0.62865341
""
""
""
0.40329459
0.53186655
0.6031518
0.37291923
""
""
0.50934541
0.52625841
0.51728827
0.61958969
""
""
""
""
0.3937991
""
0.57891428
0.50184369
""
0.50558364
""
0.4208073
0.41453955
""
""
""
""
""
""
0.34408236
""
0.51436275
