kfr_imm_hisp_pooled_n
40.0
""
""
""
""
""
10551.0
""
""
33.0
""
""
807.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
934.0
24.0
78.0
""
913.0
51.0
""
""
""
""
""
129.0
26.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
35.0
34.0
""
""
""
""
""
""
""
""
105.0
46.0
""
23.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
26.0
507.0
""
151.0
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
503.0
""
""
""
135.0
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
39.0
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
22.0
""
""
""
""
""
26.0
""
""
""
""
""
54.0
""
""
""
""
""
""
52.0
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
126.0
86.0
""
49.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
27.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
20.0
""
241.0
107.0
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
136.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
483.0
""
23.0
""
""
""
""
""
""
""
166.0
""
""
""
""
""
""
""
30.0
26.0
""
""
30.0
""
""
""
49.0
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
124.0
127.0
""
""
20.0
""
22.0
""
58.0
""
61.0
72.0
""
1440.0
735.0
""
""
""
""
""
""
""
58.0
25.0
""
185.0
""
1088.0
""
652.0
50.0
654.0
""
143.0
108.0
1079.0
469.0
""
""
48.0
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
25.0
""
""
""
""
""
""
""
68.0
""
""
""
""
""
52.0
""
253.0
""
""
""
""
22.0
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
189.0
""
""
""
""
""
""
105.0
""
""
40.0
""
""
""
""
""
""
68.0
60.0
431.0
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
74.0
""
""
""
""
22.0
""
""
172.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
32.0
""
26.0
""
""
""
""
""
""
130.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
199.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
42.0
""
""
""
""
""
""
37.0
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
51.0
""
""
""
192.0
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
57.0
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2298.0
""
38.0
""
""
""
""
""
25.0
""
""
""
""
406.0
""
39.0
""
""
""
""
""
107.0
""
61.0
""
""
271.0
1255.0
265.0
547.0
33.0
219.0
1359.0
73.0
2899.0
37.0
311.0
1176.0
359.0
366.0
215.0
1613.0
""
250.0
63.0
1197.0
43.0
749.0
""
199.0
""
""
66.0
""
668.0
90.0
36.0
""
""
32.0
229.0
21.0
""
118.0
""
""
135.0
""
""
33.0
90.0
45.0
""
74.0
""
""
""
""
""
78.0
61.0
""
6077.0
33.0
""
""
57.0
""
""
""
""
""
""
138.0
192.0
""
""
""
""
""
""
""
44.0
5039.0
""
""
""
354.0
42.0
1645.0
4452.0
27.0
72.0
76.0
""
326.0
""
""
""
58.0
6011.0
""
433.0
308.0
""
24.0
34.0
""
""
""
""
1602.0
40.0
""
""
56.0
""
""
""
1311.0
""
""
30.0
""
""
""
""
""
""
""
""
""
31.0
""
24.0
""
""
""
""
33.0
""
""
""
""
""
""
32.0
273.0
""
""
22.0
""
""
43.0
""
70.0
""
22.0
""
""
""
""
71.0
""
24.0
""
""
""
21.0
""
""
""
25.0
""
34.0
""
""
""
""
""
""
220.0
""
""
""
""
""
""
83.0
21.0
""
""
""
""
""
""
""
24.0
""
""
""
22.0
""
21.0
""
""
""
""
""
""
""
36.0
""
178.0
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
463.0
""
""
""
""
""
""
134.0
""
""
""
32.0
""
39.0
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
161.0
76.0
""
39.0
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
73.0
""
132.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
480.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
218.0
""
""
""
""
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
48.0
61.0
23.0
""
27.0
""
66.0
""
""
52.0
277.0
21.0
170.0
48.0
""
""
80.0
""
""
20.0
270.0
""
54.0
32.0
60.0
""
""
""
336.0
""
""
135.0
""
""
""
""
""
107.0
""
""
""
""
""
""
108.0
89.0
""
52.0
""
""
""
""
""
""
""
""
""
31.0
313.0
""
58.0
371.0
48.0
""
""
""
""
96.0
136.0
""
235.0
""
""
823.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
130.0
""
45.0
""
774.0
23.0
""
21.0
""
""
""
""
21.0
53.0
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
92.0
""
36.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
118.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
23.0
67.0
101.0
""
""
""
61.0
37.0
40.0
""
51.0
""
""
375.0
3684.0
""
""
""
""
411.0
131.0
21.0
""
""
50.0
""
26.0
55.0
26.0
""
2924.0
""
""
""
44.0
""
36.0
""
""
26.0
""
""
376.0
""
22.0
85.0
22.0
""
36.0
112.0
""
37.0
""
""
""
""
4672.0
""
85.0
""
411.0
""
""
35.0
""
""
23.0
547.0
""
155.0
6634.0
38.0
21.0
""
""
""
""
""
743.0
""
""
35.0
37.0
323.0
""
28.0
""
""
39.0
39.0
""
73.0
""
152.0
99.0
""
""
29.0
""
""
10404.0
""
""
""
110.0
""
27.0
4116.0
27.0
36.0
""
26.0
""
26.0
33.0
37.0
44.0
""
""
""
""
""
216.0
""
49.0
141.0
""
""
68.0
""
""
""
51.0
""
""
""
41.0
""
""
57.0
""
""
""
20.0
""
54.0
28.0
""
""
""
""
176.0
""
""
232.0
""
""
""
""
""
58.0
604.0
45.0
""
308.0
32.0
""
""
""
301.0
114.0
""
""
33.0
40.0
""
26.0
583.0
30.0
""
""
""
""
49.0
60.0
91.0
40.0
236.0
117.0
""
38.0
44.0
""
""
86.0
""
""
""
38.0
""
25.0
""
""
""
71.0
""
""
""
""
""
""
172.0
""
588.0
""
""
""
25.0
""
2083.0
156.0
""
35.0
""
78.0
230.0
990.0
""
""
""
""
93.0
418.0
23.0
101.0
33.0
37.0
56.0
""
1904.0
57.0
""
92.0
23.0
120.0
272.0
45.0
41.0
62.0
""
31.0
""
38.0
51.0
""
20.0
49.0
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
422.0
""
20.0
""
""
""
""
227.0
""
28.0
""
137.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
447.0
""
""
""
""
""
""
""
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
1481.0
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
487.0
""
""
""
""
""
""
""
""
""
""
""
44.0
61.0
""
""
""
""
""
""
""
""
26.0
249.0
""
""
""
54.0
""
""
""
""
64.0
20.0
""
""
""
46.0
""
""
""
""
48.0
27.0
""
72.0
45.0
""
""
""
""
""
29.0
""
""
""
""
230.0
""
""
""
70.0
""
143.0
92.0
""
93.0
""
23.0
56.0
""
212.0
""
121.0
""
""
""
458.0
68.0
""
""
25.0
""
""
21.0
""
""
243.0
""
62.0
""
164.0
45.0
""
69.0
""
88.0
52.0
""
621.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
86.0
25.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
33.0
""
87.0
""
""
""
""
""
""
""
""
""
""
710.0
""
""
""
36.0
""
""
""
""
""
""
82.0
""
41.0
""
""
""
""
""
34.0
""
""
""
""
52.0
""
""
63.0
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
