coll_black_male_n
308.0
40.0
33.0
155.0
30.0
74.0
196.0
21.0
""
""
""
148.0
""
""
""
""
""
""
""
70.0
""
""
32.0
23.0
""
302.0
""
""
27.0
""
51.0
48.0
28.0
""
33.0
""
70.0
""
""
426.0
33.0
""
24.0
120.0
""
575.0
""
384.0
25.0
39.0
71.0
""
75.0
""
37.0
""
""
39.0
1595.0
22.0
24.0
252.0
100.0
21.0
""
21.0
29.0
29.0
""
""
57.0
49.0
""
""
1322.0
""
""
73.0
""
25.0
41.0
357.0
""
53.0
20.0
""
""
""
""
126.0
136.0
""
""
""
""
27.0
""
""
31.0
21.0
""
75.0
""
123.0
""
""
141.0
""
31.0
""
25.0
""
""
38.0
""
55.0
21.0
""
""
""
410.0
71.0
""
""
38.0
54.0
""
""
""
""
""
24.0
""
""
""
457.0
68.0
""
29.0
""
77.0
""
""
58.0
21.0
""
""
""
""
20.0
52.0
49.0
27.0
""
""
87.0
""
27.0
""
29.0
""
27.0
44.0
""
49.0
22.0
""
""
""
""
""
""
""
30.0
""
145.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
5106.0
""
""
""
""
""
196.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
122.0
84.0
""
""
217.0
""
""
""
""
""
""
""
48.0
96.0
""
104.0
""
""
""
""
""
""
""
""
""
""
""
144.0
""
""
""
""
""
""
""
""
50.0
312.0
""
79.0
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
266.0
""
134.0
""
""
199.0
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
44.0
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
571.0
53.0
""
46.0
867.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
156.0
""
""
""
""
""
""
""
""
""
""
68.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
186.0
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
232.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
26.0
""
""
""
152.0
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
550.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
42.0
""
66.0
24.0
45.0
27.0
31.0
139.0
511.0
203.0
""
""
""
25.0
22.0
49.0
678.0
29.0
26.0
29.0
34.0
""
122.0
66.0
24.0
568.0
34.0
190.0
53.0
""
59.0
""
44.0
73.0
87.0
1337.0
255.0
""
32.0
220.0
""
41.0
""
""
43.0
""
42.0
100.0
135.0
73.0
89.0
110.0
84.0
""
80.0
29.0
28.0
101.0
59.0
60.0
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
273.0
709.0
44.0
23.0
23.0
""
175.0
41.0
61.0
""
136.0
174.0
""
636.0
2359.0
""
36.0
30.0
25.0
30.0
84.0
33.0
1574.0
20.0
""
52.0
""
65.0
""
136.0
""
209.0
""
114.0
103.0
551.0
95.0
""
""
""
""
""
""
""
""
""
""
132.0
""
66.0
25.0
""
""
""
""
""
""
""
""
42.0
""
348.0
""
""
""
""
""
""
""
142.0
""
""
""
""
45.0
92.0
""
241.0
""
""
""
""
""
""
""
""
160.0
""
""
""
""
""
""
""
""
""
""
112.0
""
607.0
""
""
""
""
""
""
""
""
""
193.0
26.0
""
""
""
""
""
20.0
160.0
2947.0
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
437.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
202.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
76.0
""
21.0
33.0
""
107.0
""
""
43.0
""
42.0
28.0
63.0
87.0
58.0
24.0
59.0
109.0
""
""
""
44.0
""
193.0
677.0
71.0
40.0
""
""
133.0
28.0
31.0
30.0
85.0
23.0
28.0
21.0
133.0
""
33.0
69.0
112.0
60.0
147.0
122.0
36.0
50.0
55.0
26.0
32.0
27.0
39.0
63.0
56.0
29.0
""
93.0
""
""
32.0
76.0
42.0
""
28.0
""
""
88.0
32.0
34.0
""
""
23.0
""
25.0
97.0
239.0
32.0
""
""
44.0
31.0
58.0
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
658.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
34.0
""
""
""
""
""
""
65.0
""
""
""
1016.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
895.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
261.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
538.0
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
167.0
186.0
264.0
414.0
22.0
107.0
1153.0
129.0
255.0
""
242.0
270.0
199.0
69.0
74.0
226.0
44.0
101.0
""
487.0
""
64.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
1471.0
21.0
""
""
""
""
""
""
""
""
""
78.0
329.0
""
""
""
""
""
""
""
30.0
3208.0
""
""
""
387.0
""
679.0
704.0
51.0
42.0
165.0
""
115.0
""
""
""
""
1752.0
25.0
148.0
154.0
""
""
41.0
""
""
""
""
424.0
""
""
""
29.0
""
""
""
459.0
""
""
94.0
""
""
50.0
""
""
54.0
52.0
34.0
31.0
55.0
""
63.0
""
""
""
40.0
52.0
""
""
20.0
""
72.0
48.0
94.0
527.0
""
""
61.0
""
59.0
283.0
164.0
305.0
52.0
107.0
23.0
""
57.0
48.0
502.0
119.0
83.0
""
""
56.0
61.0
""
62.0
""
80.0
""
37.0
102.0
""
""
""
""
37.0
763.0
""
22.0
37.0
109.0
116.0
31.0
123.0
64.0
""
66.0
33.0
""
24.0
162.0
""
37.0
66.0
118.0
73.0
90.0
""
80.0
65.0
20.0
""
""
""
""
""
76.0
65.0
423.0
37.0
22.0
""
162.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
23.0
""
""
""
""
75.0
""
""
62.0
""
""
""
""
""
1416.0
""
""
""
44.0
""
""
734.0
""
""
""
43.0
""
776.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
29.0
""
106.0
328.0
""
166.0
""
""
""
""
""
""
429.0
""
""
""
""
""
""
""
""
""
28.0
""
""
38.0
""
""
""
""
""
125.0
305.0
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
40.0
""
141.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
553.0
23.0
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
358.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
""
35.0
""
""
""
528.0
""
58.0
""
72.0
""
""
100.0
""
""
""
""
""
125.0
""
""
""
""
""
20.0
181.0
368.0
""
67.0
24.0
""
22.0
""
""
""
""
""
""
""
88.0
""
""
58.0
20.0
25.0
""
29.0
""
50.0
251.0
""
31.0
""
""
2054.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
35.0
""
86.0
""
""
""
126.0
""
20.0
153.0
26.0
96.0
31.0
33.0
76.0
180.0
29.0
473.0
51.0
56.0
65.0
72.0
65.0
113.0
72.0
120.0
39.0
50.0
219.0
86.0
295.0
85.0
38.0
115.0
24.0
56.0
57.0
61.0
59.0
145.0
""
73.0
69.0
47.0
25.0
235.0
38.0
605.0
28.0
219.0
229.0
33.0
130.0
137.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
582.0
""
""
""
26.0
69.0
""
""
50.0
""
""
""
""
""
243.0
""
44.0
""
""
56.0
""
""
""
""
""
""
""
""
137.0
""
48.0
""
""
""
""
""
""
""
132.0
""
""
44.0
""
""
140.0
""
""
""
""
""
""
""
""
""
""
25.0
107.0
""
""
""
1824.0
""
""
""
55.0
41.0
""
""
""
""
""
23.0
""
""
""
41.0
32.0
29.0
""
45.0
""
""
""
""
""
""
""
""
""
""
265.0
461.0
""
""
""
86.0
95.0
80.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
24.0
""
""
""
""
""
134.0
""
""
""
""
""
""
91.0
""
""
""
""
""
""
1888.0
""
""
""
138.0
""
""
""
""
""
""
32.0
""
52.0
145.0
""
""
""
""
""
""
""
401.0
""
""
""
""
214.0
""
""
""
""
""
""
34.0
122.0
20.0
36.0
""
""
""
""
""
""
2425.0
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
26.0
""
349.0
""
""
22.0
""
""
42.0
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
23.0
""
""
""
""
""
88.0
""
""
172.0
""
""
""
""
""
27.0
""
""
""
55.0
""
""
""
""
57.0
""
""
""
47.0
27.0
""
""
63.0
""
""
44.0
""
20.0
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
20.0
""
159.0
""
""
""
""
""
""
""
877.0
51.0
""
""
""
""
22.0
337.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
24.0
""
63.0
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
34.0
""
""
25.0
""
71.0
""
""
23.0
""
""
37.0
""
""
35.0
28.0
""
22.0
""
299.0
""
""
41.0
""
""
31.0
""
439.0
22.0
""
""
20.0
""
""
""
""
""
""
26.0
55.0
33.0
306.0
43.0
""
39.0
33.0
""
""
""
""
""
55.0
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
78.0
""
28.0
65.0
303.0
""
""
""
20.0
""
""
""
""
""
""
24.0
93.0
96.0
""
21.0
""
""
""
""
""
""
58.0
131.0
""
""
38.0
347.0
""
""
87.0
25.0
""
""
22.0
22.0
""
296.0
""
41.0
""
80.0
28.0
""
29.0
354.0
491.0
""
126.0
""
260.0
""
479.0
91.0
""
""
153.0
429.0
""
""
20.0
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
323.0
27.0
""
""
""
""
""
""
""
""
229.0
""
""
""
52.0
43.0
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
104.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
1003.0
""
""
""
""
""
""
""
""
""
""
75.0
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
