somecoll_hisp_male_mean
0.63914138
""
""
0.62920302
0.50482243
""
0.52775824
""
""
0.56159151
0.63469887
0.59780979
""
""
0.4807485
""
""
0.66890717
""
""
0.70963067
0.49341738
0.53079975
""
0.55367899
""
0.5608086
0.5797531
0.70781434
""
""
""
0.58788878
0.6425246
""
0.52058417
""
""
""
""
0.52069318
""
""
""
""
""
0.63404608
0.36825138
0.5963878
""
0.61654967
0.29546314
0.38373533
""
""
0.60405952
""
""
""
""
""
0.44003382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5059427
""
""
""
0.23781404
0.55415559
""
""
0.54142225
0.60954422
0.37816748
""
""
""
0.73843253
""
""
""
0.34830531
0.56449455
0.40774223
0.4390119
0.63504088
0.53343862
0.46042851
0.66502649
0.58034134
0.64702785
0.60876644
""
0.47554788
0.63895941
0.42250192
0.52500999
""
0.57655567
0.62241721
0.56326991
""
""
""
0.38522899
""
""
0.45781615
""
0.59286672
0.68191999
""
""
""
0.53853929
""
0.38624972
""
0.32977208
""
0.34929901
0.59906781
""
""
0.63436133
0.59570235
""
""
""
""
0.51902938
""
""
""
""
0.45690325
""
""
0.62802827
0.61902982
""
0.4149293
""
""
""
""
0.57768512
0.69367707
""
0.61582869
""
""
""
0.48122549
0.60504526
0.50650167
0.43268487
0.56148922
""
""
0.53937221
0.4900139
""
""
""
""
0.61015415
""
""
0.65614891
""
""
0.55919605
""
""
0.63578045
0.50397742
""
""
""
0.43027967
0.56737012
0.55182523
0.51915044
0.46419197
0.39980415
0.57388508
0.39562011
0.48714444
0.5634473
0.55354249
""
""
0.6295253
0.66411436
0.53584307
""
""
0.57754934
0.61295527
0.61017263
0.54380435
""
""
""
""
""
""
0.57540089
0.53295642
""
0.49928552
0.67985773
0.50557584
0.39529094
0.79238814
""
""
""
""
""
""
""
""
""
0.36407188
""
0.44826213
""
""
0.60217887
0.64155871
""
0.62685579
0.57455879
0.62751609
""
""
0.36265546
""
0.59125227
0.67331862
""
0.5870769
""
0.44642895
0.36874714
0.47506011
0.59086728
0.56752402
0.65748799
0.61264575
0.46742192
0.49026522
0.49868357
""
""
0.43102518
""
""
0.71842545
0.52161044
""
""
0.52533835
""
""
0.53212905
0.63764524
""
0.49630383
0.53237253
""
""
""
""
""
""
""
0.58405554
""
0.43555757
""
0.58100355
0.58023876
""
""
0.46889806
0.47512868
""
""
0.44587085
0.81759971
""
0.58538651
0.43940148
""
0.41401729
0.53097475
0.48150113
""
0.42307869
0.58495826
""
""
0.52642268
""
""
""
0.58029413
0.5498094
""
""
0.60467154
""
0.58521241
0.42415091
0.55784303
0.55483645
0.54015303
0.50376213
0.69638711
""
0.71872467
""
0.27661964
0.66647261
0.54824942
""
""
""
""
""
""
""
""
""
""
""
0.58649981
""
""
""
0.28901508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59206116
""
""
""
""
""
""
""
""
""
0.38226217
0.43019131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34880993
""
""
0.30260175
""
""
""
""
0.60248756
""
""
""
0.54592854
""
""
""
""
0.4034853
0.62199509
""
""
0.38421363
0.34396964
""
""
0.43784615
0.41122514
""
0.57937407
""
""
0.49858749
0.5218364
""
""
""
""
""
0.51104152
""
""
0.50834018
0.56919998
""
""
""
""
""
""
""
""
""
0.30621135
""
0.42638251
""
""
0.44638094
0.45108899
""
""
0.35357222
0.4077189
""
""
""
""
""
""
""
""
""
""
0.50716221
0.63580251
0.53033698
0.43867004
0.35669118
""
0.35454175
0.53061754
0.41027224
0.54538417
0.52170372
0.44884619
""
""
0.5765968
""
0.51758945
0.4623999
0.57640201
""
0.47428066
0.45639125
0.48292777
0.30842087
""
0.47601655
""
""
0.47820464
0.60064769
0.6014173
""
0.44292873
""
0.51750034
""
0.40279528
0.39361545
0.45374554
0.47416776
0.4562484
0.5976615
""
""
""
0.39325505
0.50890058
0.42677286
""
0.46855086
0.56594819
0.49592352
0.45275784
0.42216986
0.47894377
0.2912305
0.42693815
0.49057537
0.48384258
0.49544647
0.42456141
""
0.45216668
0.42103651
0.29169801
0.53917629
0.510436
0.38012308
0.57829148
0.52658081
0.50252348
0.44352823
0.4820706
0.4578751
0.46401066
0.42298979
0.52543378
0.34022734
0.28325757
""
0.4835242
0.48427555
0.43816328
0.35805428
0.47566244
0.36481637
0.38480046
""
0.45935845
0.42365834
""
""
0.33526593
0.38832757
0.33359849
0.39678118
0.38506588
0.50388348
0.4145782
0.43745205
0.45794952
0.45621848
0.44961676
0.4190546
0.42133906
0.42010462
""
0.36826834
""
0.44057909
0.45783255
""
0.50190085
0.34555075
0.28699133
""
0.5775907
""
""
""
""
""
""
""
""
""
""
""
""
0.59346843
""
""
""
""
""
""
""
""
""
""
""
0.42342377
""
""
""
""
""
""
""
""
""
""
""
0.47466773
""
0.5687657
0.50590032
0.59703308
0.51673442
0.53819418
0.41510192
""
0.50696927
0.52612227
0.21913011
0.47332677
0.54918218
0.53525543
0.45495898
""
0.56476468
0.5714345
""
0.41141137
0.48957661
0.41521466
0.50098372
0.40640828
0.47973639
""
0.32100141
0.66028881
""
""
""
0.62388676
0.50309527
0.42631453
0.50233084
""
""
""
""
""
0.53774327
0.661327
""
""
0.60381162
0.70894974
0.54753178
""
0.63029647
0.46601412
0.45396009
0.48132762
0.49867949
0.50870866
0.51802814
0.5727219
""
""
0.4302752
0.51520538
0.56472456
0.42295456
""
""
0.54874259
0.51762521
0.54152983
0.4995448
""
""
0.50355583
0.43701771
0.63647455
0.36145455
0.45563021
0.51930964
0.44568974
0.46895045
0.41588461
0.44684485
0.50090271
""
""
0.62980461
""
""
""
0.51823485
""
0.58695203
