lpov_nbh_natam_pooled_p75_se
0.099337406
0.095721833
""
0.08706858
0.089901172
""
0.051924333
""
""
0.081586763
0.088860221
0.04116964
""
0.14817414
0.11768898
""
0.040724043
0.090574667
0.18278649
0.058282983
0.082175709
0.011557017
0.046029367
0.1722727
0.044608768
0.16282037
0.063234188
0.061687037
0.042496707
""
0.26169324
0.10851394
0.041245673
0.059859771
0.095585071
0.072973981
0.19593133
0.33472073
""
""
0.094956659
0.42302036
""
""
""
""
0.048253015
0.04154896
0.060327027
0.0781627
0.055981614
0.09750478
0.1275879
""
""
0.056870878
""
0.077229224
""
0.19546515
0.11855967
0.05966752
""
0.16221078
0.15500681
0.19902056
""
""
""
""
""
""
""
0.15138622
0.24923277
""
0.14333621
0.29815769
""
0.055551611
0.21732312
0.28578565
""
0.11003112
0.046026312
0.20411035
0.22122526
0.12728442
0.029000327
0.052801412
0.097018704
""
0.195207
0.11408171
""
""
0.12336641
0.14818439
0.046111681
0.075687401
0.078189388
0.046730459
0.061365783
0.0693729
0.06172346
0.046245363
0.091405377
0.046726536
0.15146758
0.12545556
0.11894823
0.15908831
0.067250572
""
0.071181141
0.063652545
0.099751256
""
""
""
0.1579783
""
""
0.15734784
""
0.10919129
0.084435038
""
""
""
0.032327995
0.16479255
0.16917729
""
0.14020865
0.15548261
0.084248364
0.099537872
""
0.16527817
0.10056657
0.12223364
""
""
0.20827849
""
0.07443855
0.035885509
""
0.2587592
0.14846221
0.061200969
0.10917921
""
0.042833611
0.053907916
0.1207101
0.085829072
0.1754761
0.16502318
""
""
0.060159083
0.031271845
""
0.021219255
0.056820035
0.087262109
0.039959922
0.077138506
0.02070735
0.062811695
0.020282375
0.052075613
0.15521821
0.18515654
0.066264115
0.037882186
0.082078703
0.071898051
0.15282042
0.12213354
0.065842845
""
""
0.053627457
""
""
0.11147797
""
""
0.091033064
0.063503921
""
""
0.15405151
0.15574814
0.16293961
0.067410678
""
0.059568789
0.08900217
0.13335797
0.091670193
0.10217113
0.070692673
0.051624555
0.14592971
0.1249662
0.10595056
0.13746591
0.10368443
""
""
0.064006396
0.094279855
0.1193286
0.050270747
0.22604096
0.13819113
""
""
0.067246236
""
0.050698649
0.13613112
0.28557235
0.19166222
0.066060953
0.10394578
0.120035
0.12839267
""
0.15678479
""
0.20162848
""
0.15301313
""
""
0.18164116
""
0.1544362
0.11520348
""
""
0.11762309
0.049838483
0.21901101
0.15567674
0.031201521
0.11362809
0.071848117
""
0.073842429
0.06466154
""
0.060438883
""
0.12610477
0.16853513
0.095412292
0.06523408
0.059803132
0.068183027
0.031449936
0.085360475
0.034082178
0.033421397
0.081777208
0.093198135
0.20095403
""
0.096863978
0.083473608
0.080728114
0.06693574
0.077591211
0.24263991
0.12657718
0.052453905
""
""
0.034159094
0.057628509
0.21338172
0.12444369
0.028712761
0.21483679
0.089463025
0.13397571
0.2333006
0.088918373
0.074243039
0.082785904
""
0.11257723
0.12754163
0.15821844
0.088666514
0.022976223
0.13747905
0.077991128
0.069803432
""
""
""
0.076194972
0.15781276
""
0.1386257
0.10641766
0.20740181
0.10299802
0.042780399
0.038147565
0.038431432
0.056610707
0.063924037
0.089803502
""
0.057129566
0.22029774
0.17618805
""
0.16288871
0.096759871
0.16752183
0.19319929
0.1208941
""
0.088968478
0.062981077
0.031609487
0.16354527
0.025739152
0.081672631
0.17753571
0.31077048
0.038320526
""
""
0.11925842
0.09115994
0.13229991
0.21716529
0.23312777
0.19240582
0.57733071
0.12789465
0.16803415
