par_rank_hisp_pooled_mean
0.43348971
0.37942567
0.27885529
0.47940508
0.38999501
0.33000311
0.38494208
0.3873423
0.31432855
0.40380731
0.3773419
0.43056619
0.46885595
0.35838321
0.35810685
0.39300975
0.35834742
0.42675668
0.34434837
0.3032434
0.37484694
0.42443526
0.43136176
0.34909147
0.43854627
0.36345702
0.3105768
0.41878477
0.47724867
0.33038777
0.39923257
0.4665879
0.47977132
0.46972314
0.32059479
0.43098342
0.317191
0.34944126
0.31299165
0.28077444
0.38224381
0.27786103
0.39172864
""
0.39639592
0.35600477
0.42109135
0.43294778
0.49312329
0.42184958
0.45767629
0.44754687
0.40665677
0.27497023
0.40854034
0.44495416
0.37778026
0.34769273
0.36647496
0.347599
0.37094894
0.41659635
0.2951614
0.35129187
0.36352021
0.43037617
""
0.38658053
0.30137834
0.34641367
0.33899114
0.36905143
0.3331584
0.38459465
0.3631427
0.45214182
0.37387198
0.36416844
0.36205634
0.4261961
0.33689967
0.4084987
0.35634202
0.55383062
0.43797055
0.39200264
0.41841748
0.42027432
0.49761984
0.31939706
0.34491229
0.31366295
0.31793523
0.4649573
0.37191722
0.31979966
0.39357552
0.3169336
0.40176058
0.33714208
0.39306557
0.38275772
0.39344814
0.34089404
0.46365777
0.37270784
0.3789162
0.47022194
0.38402435
0.37237826
0.47385111
0.37854537
0.44527972
0.32403168
0.44855165
0.42572308
0.47371647
0.38988402
0.26139298
0.34330589
0.33576304
0.30893394
0.49342924
0.39328447
0.39977476
0.47306678
0.5027864
0.26892895
0.40205979
0.36136121
0.43829647
0.36889234
0.39873973
0.41713515
0.31159425
0.36152443
0.44689697
0.42354491
0.32792374
0.49271023
0.47873947
0.42614624
0.22737525
0.31983882
0.40794182
0.27446198
0.4474715
0.40580851
0.40843737
0.41282851
0.35407758
0.44048664
0.40018469
0.33386838
0.46162024
0.44873708
0.3973141
0.47571823
0.31256136
0.45188007
""
0.42318127
0.56898046
0.55009949
0.38305241
0.46011049
0.48972878
0.44302246
0.44905785
0.49485266
0.54638261
0.51176202
0.4686003
0.4914394
0.43182981
0.40150392
0.45874289
0.43765488
0.41672587
0.51049179
0.48650509
0.41193312
0.52272123
0.40929994
0.39149839
0.54610777
0.30857176
0.51377726
0.44960237
0.2852684
0.43831024
0.46469826
0.4638837
0.38869444
0.41334707
0.42663673
0.45443967
0.47939211
0.48807508
0.51633978
0.4404332
0.40989223
0.47483608
0.45654002
0.46515355
0.48152551
0.48683515
0.49448317
0.49678418
0.42850146
0.51343358
0.47829312
0.39800385
0.43206069
0.53012013
0.49281722
0.45945716
0.43677729
0.50981027
0.39355871
0.51622683
0.46041802
0.39827913
0.46619019
0.49181157
0.48489505
0.54233634
0.43507779
0.53722423
0.41807878
0.38894138
0.48134792
0.43746486
0.527852
0.43866402
0.39000806
0.39554495
0.55629134
0.30042374
0.37887952
0.4447706
0.33713755
0.42786703
0.47493407
0.40688652
0.47679111
0.49309841
0.43921441
0.43193036
0.49716297
