kir_white_male_mean_se
0.023236493
0.033801947
0.016292784
0.014398253
0.013006233
0.01935797
0.01833564
0.023887416
0.012549683
0.016529286
0.023443179
0.036346275
0.027092097
0.029415324
0.017076775
0.017771227
0.018999105
0.028391313
0.014123076
0.014588708
0.013646442
0.014322578
0.017093489
0.024521178
0.016826857
0.018395467
0.023382803
0.017929295
0.017606515
0.021615472
0.015853042
0.017506765
0.021788133
0.015806984
0.021108788
0.022857053
0.029243013
0.019431438
0.038597398
0.016823992
0.015776005
0.017030027
0.021867573
0.025309283
0.065635793
0.047048107
0.034148686
0.023852527
0.036434535
0.031786796
0.029628374
0.023626294
0.037704736
0.02005961
0.022398416
0.020232193
0.015733568
0.016032189
0.021997228
0.018842801
0.019138871
0.015457968
0.021712663
0.016261369
0.014399088
""
0.039941322
0.043273926
0.029541869
0.024960253
0.028771615
0.033303324
0.029450802
0.02171497
0.030248474
0.040189818
0.037800889
0.02996096
0.030848334
0.025792332
0.033734404
0.056746088
0.018276611
0.031594198
0.025432089
0.017894868
0.013715083
0.021869326
0.018327257
0.021369871
0.019434467
0.015557778
0.015939662
0.01379308
0.012641033
0.016487718
0.038213972
0.024266284
0.019819422
0.019315658
0.020702528
0.016174486
0.013383496
0.016186612
0.017550448
""
0.023931
0.026322797
0.025921075
0.020381447
0.019585159
0.060197953
0.017965997
0.021536069
0.019871911
0.032245155
0.023521278
0.021309724
0.02064345
0.026433285
0.024029039
0.019832829
0.018936167
0.026155246
0.020457508
0.019688971
0.016270291
0.029749127
0.023903785
0.018425988
""
0.021208659
0.026275035
0.044081382
0.03638529
0.047126122
0.022953292
0.057010632
0.030833205
0.022986384
0.022996377
0.054291364
0.06423147
0.019279234
0.025659371
0.022040093
0.028791733
0.027750554
0.023516154
0.023891147
0.022445379
0.035123464
0.035400234
0.021614242
0.027580654
0.02270012
0.044261135
0.034268923
0.027804447
0.026933387
0.023180243
0.02338065
0.014872122
0.013408341
0.02675581
0.021626109
0.028585522
0.051083785
0.030756792
0.017666657
0.024176167
0.019330801
0.016780898
0.019325599
0.020150285
0.024355397
0.01801293
0.020394742
0.019671608
0.057329595
0.032652169
0.034862205
0.036958069
0.030440159
0.033280522
0.026100017
0.033603027
0.018893775
0.02178785
0.022883512
0.028225485
0.024389664
0.034127489
0.026340779
0.02352928
0.030972056
0.028287115
0.035182822
0.029661898
0.031011967
0.02513637
0.040154036
0.031328738
0.027692236
0.023107888
0.044352721
0.040117856
0.018049978
0.014378824
0.015222633
0.018608529
0.016895821
0.019148091
0.017395403
0.016684102
0.01328443
0.014985837
0.020230759
0.02711636
0.018974798
0.024166232
0.021424176
0.016831318
0.023310943
0.020900225
0.013929243
0.023159811
0.032144975
0.02995602
0.022470729
0.028790316
0.026286468
0.020153232
0.01861866
0.018944832
0.02050191
0.023995155
0.023207178
0.019580308
0.017381771
0.027694453
0.027743518
0.030109067
""
""
0.042695053
0.023123514
0.031578813
0.02895988
""
0.065303721
0.033711921
""
0.048133809
0.018018734
0.024420217
0.016616086
0.017508747
0.020447936
0.018512165
0.016600747
0.024129042
0.020864109
0.021181295
0.021966292
0.030790228
0.018553751
0.023771316
0.014910678
0.019147091
0.022013575
0.016673129
0.017664261
0.018116992
0.019976461
0.018894143
0.01829889
0.018159442
0.02304953
0.016385529
0.017289199
0.030985061
0.021093247
0.017826458
0.018833222
0.020456223
0.034456793
0.022080464
0.03336706
0.021487212
0.036463816
0.019863989
0.025275908
0.046597354
0.022006139
0.023556914
0.022273477
0.029666793
0.042830363
0.020242652
0.045801576
0.018568138
0.022395289
0.025492948
0.027855467
0.031594113
0.025636099
0.016367216
0.025150975
0.019615965
0.016023034
0.013878531
0.016070928
0.017013678
0.020433003
0.019953221
0.022380963
0.027118355
0.019910825
0.017873634
0.017726058
0.027775109
0.028244689
0.01976211
0.025605382
0.021480881
0.025687251
0.022787035
0.021819934
0.026655328
0.020424834
0.025830576
0.021507183
0.026646553
0.030090014
0.017194923
0.020387789
0.03120611
0.018216884
0.017506348
0.023567833
0.021968111
""
0.035427816
0.076355785
0.0279906
0.056112554
0.038964719
0.076231577
0.038184125
""
0.033297013
0.032144941
0.026393881
0.040631831
0.019695228
0.037628554
0.020894185
0.016460497
0.01206011
0.019197684
0.020163577
0.022645431
0.017891256
0.033043075
0.024536459
0.013746783
0.018364288
0.019387314
0.017906446
0.032544799
0.06252598
0.031386808
0.01955663
0.035798769
0.030334534
0.017463043
