kfr_stycz_natam_female_mean
0.32650715
""
""
0.36651701
0.46678054
""
0.36099792
""
""
""
0.37988961
0.39245522
""
""
0.34981546
""
0.43969366
0.33598608
""
0.31320095
0.29237616
0.33378339
0.3995167
""
0.43334234
0.38818723
0.309154
0.36454448
0.39956456
""
""
""
0.43692461
0.37514287
0.32853332
0.41399717
""
""
""
""
0.34497926
""
""
""
""
""
0.37585735
0.45278266
0.47271246
0.38113132
0.45749775
0.41502887
""
""
""
0.46813363
""
0.57760596
""
""
""
0.38115859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35368228
""
""
""
""
0.40161046
""
""
0.32230157
0.55619931
0.46199089
""
""
""
0.36142954
""
""
""
0.32711652
0.39642629
0.39977482
0.38420236
0.46756521
0.53669566
0.53437173
0.33282131
0.40367591
0.3549329
0.36009851
""
0.39249232
""
""
0.3968614
""
0.36547953
0.37170053
0.30558944
""
""
""
""
""
""
""
""
0.34711233
0.40933207
""
""
""
0.42119819
""
""
""
""
""
0.40353304
0.29221022
""
""
0.3537772
0.43011141
""
""
""
""
0.46504366
0.30302018
""
""
""
0.41987973
""
""
0.40940192
0.40754396
0.46889883
0.3194499
""
""
""
""
0.57276946
0.41915265
""
0.50053871
0.4451513
0.33615637
0.40730771
0.37815222
0.40855926
0.47333044
0.65008849
0.35370928
""
""
0.44896558
0.42483714
0.35788295
0.40589169
""
""
0.3738164
""
""
0.37669447
""
""
""
""
""
""
0.31227627
""
""
""
""
""
0.31633833
""
0.39495113
0.36929196
""
""
""
0.50295967
0.39299399
""
""
0.45793298
""
""
""
""
0.36452696
0.36753961
0.31701714
0.39904463
""
""
""
""
0.43178192
""
0.37893164
""
""
""
0.4109253
0.37059015
0.28639257
""
""
""
""
""
""
""
""
""
""
""
""
0.40450016
""
""
""
0.35361266
""
""
0.38791731
""
0.39841557
""
0.30987343
0.28115779
""
0.37989444
""
0.31024814
""
0.38182315
0.34040111
0.41529179
0.32405284
0.40752408
0.42890757
0.41908282
0.40293491
0.47076586
0.4175401
""
""
0.31686068
0.24099496
0.37502414
0.3923524
0.31549466
""
""
0.35211256
""
""
0.44952032
0.40030602
""
""
0.42790991
""
0.35866642
0.32253629
""
0.46166912
0.32388821
0.24386343
""
""
""
""
0.32528615
0.36006474
0.33351976
0.28071335
0.54570442
""
""
""
0.34187093
""
""
""
""
""
0.41182351
0.42608598
0.36632505
0.34970066
0.34212697
0.40646896
0.34996498
""
0.40658811
""
""
""
""
0.38432324
""
""
0.44185069
""
0.31700796
0.41326451
0.37382811
""
0.47690642
0.36736903
""
""
0.43460044
""
""
""
0.53191477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31162849
""
""
""
""
""
""
""
""
""
0.27358463
""
""
""
0.27970514
""
0.37864283
0.31894559
""
""
""
""
""
""
0.33393455
""
""
""
""
0.19879617
""
0.22612855
""
0.26466039
""
""
0.2921617
0.2231196
""
0.33990222
0.31402603
""
""
0.29092467
0.33607572
""
""
""
0.48248458
""
""
""
""
0.26928449
0.3953754
""
""
0.34673479
0.32313341
""
0.29765147
""
""
""
""
""
""
""
""
""
0.36512744
""
""
""
0.25848743
0.32614323
""
""
0.2499343
0.32487899
0.511994
""
0.32928047
""
""
""
""
""
0.2232417
0.2704311
0.32930684
""
""
0.36128795
""
""
""
""
""
""
0.41119349
""
""
0.35641748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40452433
0.3939335
""
""
""
""
""
""
""
""
""
""
""
""
0.40078807
""
0.42101949
0.34220177
0.4390474
""
0.41206223
""
""
0.43202728
""
0.44337609
""
""
""
""
0.317736
""
0.34738994
""
0.42191294
""
0.47043464
0.4446446
0.41551158
0.43188214
0.40783933
0.46485636
0.37033671
""
0.35986242
0.35487172
0.30419299
""
""
""
0.45046261
""
""
0.48575404
""
""
0.49914157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49264067
""
0.42735451
""
""
""
0.54966825
""
""
""
""
""
""
""
0.44336849
""
0.6709131
0.51100999
0.45300299
""
""
""
""
""
""
""
""
""
""
""
0.50747716
""
""
0.33327076
""
""
""
""
""
0.4197309
""
0.38189152
0.45469612
0.4749938
0.38646513
0.40466708
0.35312417
0.53342181
0.3663736
0.37128824
""
0.44780999
0.33658713
0.3497172
0.43247244
0.48218629
0.44492769
0.36877015
0.36385497
""
0.36333987
""
""
0.2557137
0.27771586
0.24957916
0.38438955
0.37515223
0.33679405
0.31777063
0.2245637
0.36190417
""
0.3001669
0.30813643
0.3177318
0.32026163
""
""
""
0.27942288
0.34520563
""
""
0.34105822
0.32744104
""
""
0.47275943
0.31245661
""
""
""
0.28611997
0.33959672
""
""
""
""
0.532534
""
""
""
0.28077444
""
""
""
0.33105129
0.26109061
0.35651654
0.30848578
0.29707918
0.43437427
""
0.34922048
0.38287625
0.33356726
0.3385891
""
""
""
0.40557992
""
""
0.33975285
""
""
""
""
0.43746099
0.39141452
0.41292921
0.3261281
""
""
""
0.2687341
""
""
0.35091034
""
""
0.31860533
0.33148861
0.31527394
0.38318205
0.44050315
0.48146775
0.44950482
0.40676418
0.35267976
0.41391981
0.3995434
0.37855148
""
""
0.35935265
0.3926971
0.47478172
0.39089856
""
0.38793156
0.492939
0.2926465
0.43936881
0.42981848
0.2794078
""
""
0.36835149
0.36303294
0.34621841
0.39944369
0.4161306
0.35254946
0.38687944
0.31301904
0.32968295
0.33952013
""
""
0.36320779
""
""
""
0.3424069
0.31746843
0.40643254
