coll_asian_female_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47229096
""
""
""
""
""
""
""
0.84289294
""
""
""
0.6252858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41998586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45932865
""
""
0.19171497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67457062
""
""
""
""
""
0.49228433
""
""
""
""
""
""
""
""
""
0.56171817
""
""
""
""
""
0.50523186
""
""
0.3492507
""
""
""
""
0.40342671
0.38893458
""
""
0.59505641
""
0.4986521
""
""
0.44594041
""
""
0.39981237
0.91323423
""
0.63975918
0.49046347
""
0.43441349
0.44277197
""
0.49599338
0.44410619
0.58064234
0.29088095
0.57672656
0.5053398
0.4011535
0.5594933
0.38160041
""
""
""
0.28198779
0.20522934
0.31487909
0.33314517
""
""
0.32659966
""
0.53155196
0.55905455
0.61913139
0.28640124
""
0.44776532
""
""
""
0.10714972
""
""
""
""
""
""
""
""
""
0.30553284
""
0.59592807
""
""
0.14648637
""
""
""
""
""
""
""
""
0.56746697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53395933
0.57978117
""
""
0.54080123
0.046693817
""
""
""
0.66400927
""
0.40915567
0.53061789
""
0.16283067
""
0.44535637
0.51239026
""
""
""
0.54664993
""
""
""
""
0.18118854
0.21047527
""
""
""
""
""
""
""
""
""
""
""
0.44069335
""
""
""
""
""
""
0.37185195
""
""
""
""
""
""
""
0.50185758
""
""
0.41105521
""
0.52399051
""
0.55507183
0.37220421
0.23683779
0.76762128
""
""
""
""
""
0.68582642
""
""
""
""
0.29511583
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32132027
""
0.58047557
""
""
0.77871388
""
""
""
""
""
""
""
0.52738059
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53988278
""
""
""
""
""
""
0.51099801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17817445
0.28152943
-0.014013854
0.063068137
0.20341972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54310393
""
""
""
""
""
0.62214446
""
""
""
""
""
0.70863742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
