hs_pooled_female_p1
0.72664005
0.73182076
0.76717567
0.7324298
0.67144555
0.75450623
0.65749323
0.68959177
0.76190591
0.60990804
0.6110788
0.6452198
0.79619229
0.66539156
0.58175498
0.8015101
0.77022344
0.72245109
0.80801147
0.62847543
0.68435037
0.69506836
0.73994404
0.68482018
0.68154716
0.65127319
0.74255747
0.69891226
0.70439279
0.76518762
0.71532935
0.79937083
0.70156604
0.75571609
0.71729243
0.68493509
0.70641643
0.67364091
0.70852184
0.65571201
0.68055046
0.72957903
0.77807295
0.70359141
0.63912183
0.68365461
0.71594006
0.65576136
0.66160965
0.68609738
0.71372539
0.63359189
0.63635808
0.60101998
0.71779233
0.66624933
0.61215991
0.60048473
0.76608104
0.78247863
0.74219602
0.71757025
0.73479909
0.74534428
0.69924623
0.66114962
0.73773611
0.78272253
0.74848026
0.76693904
0.69098586
0.63128984
0.63841885
0.76975214
0.69838512
0.74224925
0.64492232
0.77277994
0.58953106
0.65970796
0.70904118
0.75564158
0.66307694
0.6854825
0.65904683
0.63429159
0.77781129
0.69965494
0.63720268
0.66579604
0.70301038
0.73796517
0.78072941
0.63393509
0.71864814
0.63837427
0.71855229
0.5873453
0.69851744
0.62943822
0.67671061
0.76219052
0.68652147
0.71364254
0.71492338
0.71412098
0.73954695
0.65808105
0.72103864
0.71048367
0.67751151
0.74645317
0.70390552
0.80114901
0.71318388
0.59755975
0.6105721
0.67167515
0.63520372
0.62755674
0.64871842
0.66625553
0.73199213
0.69433427
0.75421137
0.73548776
0.60098284
0.66864794
0.69142312
0.73354691
0.68006074
0.62430096
0.5855636
0.62824333
0.65418148
0.64345199
0.59953594
0.65166396
0.69017726
0.57230234
0.75142121
0.71409208
0.71667171
0.53929913
0.67326772
0.61303908
0.6628657
0.65573519
0.69524658
0.62349063
0.67483348
0.68203664
0.62181419
0.78163815
0.6797151
0.65220571
0.73799628
0.60815167
0.68555617
0.78840965
0.71722353
0.75223225
0.73616755
0.6972416
0.74523985
0.7499184
0.80165935
0.77613807
0.67484611
0.67934787
0.71479672
0.71649921
0.70941556
0.73005122
0.72920603
0.7203995
0.66003531
0.66767794
0.72251129
0.81526846
0.77805251
0.74701864
0.69072396
0.71565318
0.6048882
0.64489824
0.7640574
0.68867642
0.65588343
0.64320475
0.68126798
0.77268672
0.64210951
0.54288876
0.75129455
0.7371586
0.69374138
0.78601593
0.6787343
0.69724518
0.65941614
0.4408747
0.58473033
0.60964137
0.68771225
0.66773611
0.60756922
0.64956981
0.63333738
0.70085365
0.62472624
0.64467591
0.76900792
0.71109241
0.72923374
0.67074513
0.67860454
0.71307242
0.74976277
0.7119745
0.76473689
0.80393678
0.68331665
0.78845006
0.67581385
0.66320223
0.77585846
0.84173352
0.82346767
0.74155098
0.757891
0.70840889
0.77432668
0.75914812
0.80409378
0.7476238
0.88420826
0.76556295
0.80000156
0.78777999
0.7372449
0.70780051
0.71082616
0.69275606
0.80374551
0.73238492
0.69165045
0.71864021
0.76301396
0.74628633
0.74632198
0.75177342
0.77103287
0.84274858
0.77054298
0.75807452
0.68384141
0.74633008
0.71386635
0.82269174
0.77139544
0.73929709
0.60527861
0.67713916
0.68233967
0.75099671
0.81362182
0.772883
0.75828975
0.67653376
0.70642716
0.73716509
0.70580864
0.83135134
0.87556607
0.87093896
0.82425392
0.80523986
0.83507693
0.74094957
0.76021141
0.98470491
0.55621004
0.7878781
0.7451942
0.70938915
0.77728921
0.75062251
0.85256052
0.83830559
0.83016819
