grad_asian_female_mean
""
""
""
0.34736252
""
""
0.10459885
""
""
""
""
0.2787064
""
""
""
""
""
""
""
""
""
0.19151303
""
""
0.40134209
""
""
""
0.24062523
""
""
""
0.24495736
0.37505394
""
0.068041936
""
""
""
""
""
""
""
""
""
""
0.36756888
""
0.26945576
""
""
""
""
""
""
""
""
""
""
""
""
0.22561118
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23372047
""
""
""
""
0.14808488
""
""
""
0.36992875
""
""
""
""
0.60145468
""
""
""
""
0.21384776
0.27411941
""
0.37415838
0.32179236
0.41736406
0.15179569
0.27297631
""
0.12022798
""
""
""
""
0.25158623
""
0.15101752
0.31967002
0.3241547
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33742735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26800761
""
""
0.27111962
""
""
""
""
""
""
""
""
0.34035096
""
0.32706457
""
""
""
""
0.35732582
0.24813226
""
""
""
""
""
0.15728153
""
""
""
""
0.46193156
""
""
0.33601105
""
""
""
""
""
""
0.34464228
""
""
""
""
""
0.33525836
""
0.099502288
""
""
""
""
0.17458266
0.30777657
""
""
""
""
""
""
""
0.4942714
""
""
0.44753322
""
""
""
""
""
""
0.2649518
""
""
""
0.45357379
0.32725814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27620682
""
""
0.37884349
""
""
""
""
""
""
0.26005149
""
0.44133234
""
0.3318949
0.31737059
0.35452309
0.39743558
0.29486051
0.44849876
0.38564661
0.35285646
0.36916047
0.38647833
""
""
""
""
""
0.13569696
""
""
""
0.23463598
""
""
0.27960125
0.22763473
""
0.30576423
0.40333274
""
""
""
""
""
""
""
""
""
""
""
""
0.21471041
""
""
0.29154161
""
""
""
""
""
""
""
""
""
""
0.188105
""
""
0.090578176
0.064306013
""
""
0.18566199
""
""
""
""
""
""
""
""
""
0.3364625
0.0018923682
0.18613932
""
0.35655403
0.22024179
""
""
0.30256712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14092413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27073833
""
""
""
""
""
""
0.16726936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23118365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23773964
""
""
""
""
""
""
0.21209587
""
""
""
""
""
""
""
""
""
""
""
0.22928861
""
""
""
0.26303253
""
""
""
0.50170594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38063687
""
0.21847008
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28573221
0.34639388
0.22148815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25381663
0.34456903
""
""
""
""
""
""
""
""
""
""
0.21351232
""
""
""
""
""
0.11445968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20459515
0.12474613
0.18061794
""
""
""
""
""
0.34514084
""
0.31149352
""
0.30698788
""
""
""
""
""
""
0.23683989
""
""
0.059696928
""
""
""
""
""
""
""
0.18363582
0.13575506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17575821
0.18395579
0.13047931
0.17247097
0.16528067
0.30670246
""
""
""
0.15938441
0.19312398
0.21599953
0.11887991
""
""
0.19869149
""
0.25492492
0.27429995
""
""
""
""
0.074982204
""
""
0.19743636
""
0.31098709
""
""
""
""
""
""
""
""
""
""
""
0.18122554
