stayhome_white_male_n
627.0
1595.0
108.0
5228.0
3410.0
553.0
345.0
219.0
404.0
1940.0
1140.0
870.0
563.0
256.0
204.0
880.0
93.0
3720.0
2369.0
2933.0
2609.0
2788.0
2320.0
2292.0
4320.0
20431.0
1537.0
1637.0
2269.0
6284.0
25.0
47.0
20.0
27.0
2566.0
4062.0
700.0
272.0
2430.0
2763.0
1643.0
1091.0
3185.0
7226.0
892.0
10871.0
1705.0
2021.0
29433.0
1516.0
614.0
59.0
248.0
514.0
1658.0
20266.0
130.0
127.0
3995.0
427.0
327.0
312.0
253.0
454.0
671.0
346.0
143.0
813.0
1974.0
1841.0
435.0
2190.0
59.0
906.0
14500.0
63038.0
843.0
31.0
1203.0
1956.0
3193.0
1767.0
421.0
222.0
908.0
426.0
497.0
2674.0
1001.0
847.0
5117.0
10549.0
17122.0
3133.0
1930.0
2164.0
1778.0
5125.0
4105.0
53267.0
5749.0
3201.0
1288.0
744.0
9702.0
2613.0
14659.0
4138.0
8665.0
1905.0
3851.0
7878.0
2522.0
10335.0
2350.0
23908.0
1085.0
818.0
3170.0
7595.0
1801.0
152.0
647.0
""
2517.0
41.0
1816.0
6518.0
1991.0
528.0
6468.0
1750.0
196.0
129.0
""
931.0
1276.0
484.0
358.0
799.0
456.0
493.0
735.0
3348.0
1018.0
291.0
25218.0
1283.0
26298.0
561.0
1598.0
23.0
6817.0
517.0
166.0
114.0
45.0
105.0
414.0
3139.0
7541.0
3795.0
8004.0
77573.0
11360.0
3611.0
1817.0
2782.0
455.0
110.0
386.0
409.0
71.0
1132.0
490.0
691.0
5569.0
195.0
267.0
4509.0
797.0
147.0
557.0
1508.0
1374.0
6143.0
1950.0
7631.0
45939.0
66984.0
4682.0
9946.0
7214.0
5206.0
4480.0
1372.0
177.0
2488.0
1533.0
1842.0
29493.0
1475.0
4504.0
5324.0
1928.0
""
9569.0
103.0
""
""
38.0
23.0
284.0
874.0
305.0
335.0
36.0
25.0
""
2700.0
627.0
512.0
3566.0
479.0
1477.0
559.0
1158.0
1460.0
508.0
""
116.0
5579.0
32.0
347.0
2733.0
2593.0
1926.0
256.0
555.0
3635.0
4425.0
2030.0
453.0
3204.0
33.0
7023.0
267.0
969.0
369.0
2471.0
158.0
105.0
781.0
12960.0
158.0
71976.0
702.0
18868.0
6279.0
316.0
3976.0
6988.0
813.0
1745.0
681.0
4234.0
1586.0
16728.0
2073.0
202.0
5471.0
1735.0
329.0
990.0
30.0
18017.0
59670.0
7445.0
12479.0
363.0
250.0
1139.0
1490.0
684.0
3491.0
4033.0
179.0
272.0
6777.0
3080.0
8054.0
1131.0
5024.0
14954.0
12591.0
20365.0
9093.0
53096.0
34095.0
1670.0
629.0
404.0
12155.0
13905.0
64860.0
30532.0
42.0
558.0
45835.0
2924.0
12815.0
180470.0
2932.0
1783.0
2259.0
2863.0
19115.0
2387.0
7026.0
51884.0
1763.0
28188.0
2025.0
5843.0
10050.0
1655.0
232.0
5212.0
40.0
166.0
258.0
4987.0
2744.0
93268.0
