somecoll_asian_pooled_p75_se
0.063934937
""
""
0.021064967
0.075277895
""
0.049286094
""
""
0.072205931
0.075458914
0.032794729
""
0.13979284
0.056534786
""
""
0.0565704
""
""
0.1221064
0.057603944
0.087991633
""
0.025582481
""
""
0.067709148
0.015853301
""
""
""
0.030764034
0.042267092
""
0.059566386
""
""
""
""
0.025709569
""
""
""
""
""
0.027236193
0.075266436
0.049849235
""
0.073960572
0.092661291
""
""
""
0.084170669
""
""
""
""
""
0.060415987
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027658325
""
""
""
""
0.04719485
""
""
0.087457247
0.04886283
""
""
""
""
0.041446757
""
""
""
0.12558678
0.022887832
0.064828508
0.071876429
0.018326918
0.02919938
0.081107102
0.050078489
0.02293852
0.063389778
0.024744928
""
0.071183629
0.04474923
""
0.04720914
""
0.048933532
0.058007035
0.023372162
""
""
""
""
""
""
""
""
0.066624083
0.068255253
""
""
""
0.015980449
""
0.056068957
""
0.078607313
""
0.09784878
0.03123264
""
""
0.096722014
0.086830959
""
""
""
""
0.081381336
""
""
""
""
0.038293906
0.058602564
""
0.04202814
0.1230453
""
0.066650994
""
""
""
""
0.049622804
0.016580179
""
0.0062398571
""
""
""
""
0.010553403
0.045890938
""
0.071097769
""
""
0.045306418
0.039905339
""
""
""
""
0.035717532
""
""
0.02241258
""
""
0.030521303
""
""
0.071763054
0.044028204
""
""
""
0.088073604
""
0.048488069
""
0.059431747
0.090242259
""
""
0.094925396
0.06478291
0.019334458
""
""
0.043091033
""
0.034314279
""
""
0.029374544
0.075377174
0.067126274
0.016403152
""
""
""
""
""
""
0.019624066
0.10408378
0.088580906
0.089443989
0.022806915
0.05454585
0.058923032
0.093446985
""
0.065401204
""
""
""
0.11475628
""
""
""
""
""
0.12746134
""
""
0.10395786
0.036665775
""
0.06417796
0.020902589
0.085705429
""
""
0.092106752
""
""
0.038607717
""
0.016672175
""
0.038588367
0.031598963
0.039853059
0.029410215
0.0055223019
0.014984602
0.0044903052
0.0096298847
0.033180077
0.034599904
0.10771193
""
""
""
""
0.059891444
0.093564369
""
0.09448009
0.040549435
""
""
0.012854126
0.032531101
""
0.027804432
0.014417899
""
""
""
""
""
""
""
""
""
""
""
0.041758064
0.013099042
""
""
0.080365308
""
""
""
""
0.070676245
""
0.088614948
0.06156024
""
0.076376088
0.068439491
0.06522961
""
0.064886577
0.064112104
0.12206148
""
0.036137715
""
""
""
0.075026684
0.043729514
0.077075012
""
0.065757953
""
0.0325903
0.052896831
0.025000062
""
0.0046316315
0.041098114
""
""
0.018587681
""
""
0.063609436
0.033517815
""
""
""
""
""
""
""
""
""
""
""
0.12849055
""
""
""
""
""
""
0.071341909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15292706
""
""
""
""
""
""
""
""
""
""
0.040088329
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077335037
""
""
""
""
0.063167289
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14419544
""
0.100812
""
""
0.035074905
""
""
""
""
""
""
0.039270539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059011724
0.017860867
""
""
""
""
""
""
""
""
""
""
""
0.1216777
""
""
""
0.029826913
0.045125008
""
""
""
""
0.052079983
""
0.026234031
""
""
""
""
0.043568671
""
0.1531322
""
0.065232672
""
""
0.065180883
""
0.089478977
""
0.040070239
""
""
""
0.037579887
""
""
""
""
""
""
""
0.037572473
""
""
0.089781418
""
""
""
""
""
0.11579108
""
""
""
""
""
""
0.045913339
""
""
0.017532347
""
0.027002396
""
""
""
0.076705851
""
""
""
""
""
""
0.048578236
0.04453123
0.032448627
0.036793262
0.0073508476
0.059705105
""
""
""
""
""
""
""
""
""
""
""
0.12502898
""
""
0.031392094
""
""
""
""
""
""
""
0.051815413
0.017501703
0.0093746427
""
""
""
""
0.088710673
""
""
""
""
""
0.025381934
""
""
""
""
""
0.043251932
""
""
""
""
""
0.21118888
""
""
""
""
""
""
0.039527696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0094052693
0.046039511
0.034988489
""
""
""
""
""
0.060950529
""
0.018100614
""
0.026502611
0.10118359
""
""
""
""
""
0.02749983
""
""
0.052682169
""
""
""
""
""
""
""
0.066613048
0.02681078
0.1761169
0.069496341
""
""
""
""
""
""
""
""
""
0.092627719
0.095790669
0.16050652
""
""
0.031021658
0.032052405
0.021664761
0.054111023
0.011225553
0.005646708
""
""
""
0.049370829
0.038495235
0.00417769
0.023732083
""
""
0.0088122422
0.069759876
0.024640484
0.0028101788
""
""
""
""
0.065959565
""
0.041794408
0.01716239
""
0.038382713
""
0.098471455
0.061159059
""
""
""
""
""
""
0.097222
""
0.0095402235
