kir_imm_other_pooled_mean_se
""
""
""
0.066841714
""
""
0.043873448
""
""
""
""
0.030125551
""
""
""
""
""
""
""
""
""
0.023321785
""
""
0.030233299
""
""
0.027718382
0.016548097
""
""
""
0.029080205
0.023865836
""
0.037110187
""
""
""
""
""
""
""
""
""
""
0.035543397
""
0.069323905
""
0.0383435
0.07534264
""
""
""
0.04582379
""
""
""
""
""
0.044118889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038794916
""
""
""
""
0.034737058
""
""
0.028330551
0.039475255
""
""
""
""
""
""
""
""
""
0.017041193
0.043795064
0.043746263
0.010527242
0.021534082
0.041426271
0.028305087
0.016273106
0.04013088
0.019424161
""
""
0.059801415
0.060846817
0.037346438
""
0.032494407
0.066160612
0.028978448
""
""
""
""
""
""
0.043677751
""
0.041893568
0.028705072
""
""
""
0.016026607
""
""
""
""
""
0.063213453
0.034456156
""
""
0.054854255
0.043812312
""
""
""
""
0.045763828
""
""
""
""
0.053095162
""
""
0.017512469
""
""
0.040396228
""
""
""
""
0.04008976
0.017052608
""
0.0083627459
""
""
""
""
0.015328942
0.048903394
""
0.063380606
""
""
0.06336794
0.031969912
""
""
""
""
0.028527057
""
""
0.031923987
""
""
""
""
""
0.031116772
0.038672362
""
""
""
""
""
0.05145577
""
0.051968154
""
""
""
""
0.046226528
0.035162114
""
""
""
""
""
""
""
0.043922696
0.067020178
0.062646449
0.02457591
""
""
""
""
""
""
0.028197663
""
""
""
0.030212371
0.07411091
0.0494592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038173478
""
""
0.025449315
""
""
""
0.062680937
""
""
0.041110564
""
0.053299338
""
0.045051228
0.039114922
0.03977387
0.031331703
0.0059466558
0.031008964
0.0098230708
0.013720428
0.040658049
0.047047798
""
""
""
""
""
0.039316922
0.059002187
""
""
0.015578452
""
""
0.010073231
0.034362566
""
0.043016888
0.017080648
""
""
""
""
""
""
""
""
""
""
""
0.069414824
0.017503235
""
""
0.048768908
""
""
""
""
""
""
""
""
""
""
""
0.053238668
""
0.050143789
""
""
""
0.037192062
""
""
""
""
0.055699609
""
""
0.03843778
""
0.056425147
0.037228759
0.028388573
""
0.010119198
0.04268657
0.042726129
""
0.024185367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046491798
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035596028
""
""
""
0.046274804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072865769
""
""
0.030765649
""
""
""
""
""
""
0.017707799
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052492756
0.016797286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02854836
0.044624355
0.043116432
""
""
""
""
""
0.029238619
0.021687726
""
""
""
""
""
""
0.065144219
""
""
""
""
0.069383927
""
0.040023837
""
0.033362232
""
""
""
0.022898978
0.050659332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02491859
""
0.016720662
""
""
""
""
""
""
""
""
""
""
0.047607947
0.035782669
""
0.053400893
0.013489563
""
""
""
""
""
""
""
""
""
""
""
""
0.048025645
""
""
0.050433494
""
""
""
""
""
""
""
0.019371729
0.019807918
0.015384973
""
""
""
""
0.028446831
""
""
""
""
""
0.022896228
""
""
""
""
""
0.021478675
""
""
""
""
""
""
""
""
""
""
""
""
0.042469349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0075430223
0.044248849
0.030495055
""
""
""
""
""
0.035262596
""
0.016167086
""
0.020381236
""
""
""
""
""
""
0.028251281
""
""
0.032016087
""
""
""
""
""
""
""
0.032025732
0.01651437
""
0.060731847
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02147736
0.026225261
0.020757321
0.033039443
0.0098353093
0.010297413
""
""
""
0.026370099
0.035028353
0.0069508827
0.012564654
""
""
0.0085565187
0.053114619
0.028520331
0.0046029994
""
""
""
""
0.036512069
""
""
0.014956764
""
0.026911395
""
0.051558036
0.04474771
""
""
""
""
""
""
""
""
0.0076904683
