has_dad_pooled_pooled_p25_se
0.045900907
0.035077218
0.03709342
0.037404675
0.037651096
0.030881269
0.03299848
0.050631471
0.023572633
0.032990351
0.037751492
0.034284726
0.042447008
0.047821075
0.030273447
0.031042051
0.039855734
0.029300326
0.046408001
0.037834492
0.041286316
0.031751461
0.039108731
0.041087959
0.027554754
0.032941703
0.037844915
0.034586567
0.039283037
0.058697008
0.047083076
0.033082742
0.046589345
0.025897857
0.033416618
0.04561317
0.053242311
0.041651644
0.15860476
0.031911746
0.023596708
0.026216248
0.039824519
0.036438115
0.040793117
0.048557919
0.045076028
0.034910582
0.038961947
0.042895142
0.040069722
0.031700235
0.051987629
0.033994626
0.035465561
0.028469056
0.023642505
0.024716469
0.031407598
0.028564069
0.031122539
0.028975217
0.041692179
0.032176793
0.02621853
0.044166964
0.025562564
0.041776408
0.038538758
0.055640571
0.035946857
0.046597388
0.027629849
0.027561946
0.040450137
0.04093634
0.056633305
0.027197553
0.021590732
0.026191086
0.025642524
0.033094626
0.023817448
0.043235719
0.050105646
0.036543403
0.028424984
0.028886527
0.032913767
0.033204004
0.03192636
0.028144652
0.025871038
0.025564291
0.024861956
0.031432863
0.06413015
0.057924312
0.032793801
0.03310249
0.030896544
0.03012508
0.029143773
0.030453604
0.024355693
""
0.036122754
0.031732593
0.023135981
0.036042392
0.030530903
0.040837202
0.027179249
0.038673352
0.031029616
0.052297685
0.04569073
0.031852815
0.03289263
0.041411534
0.028009666
0.028745389
0.0329143
0.036638219
0.031197887
0.0358904
0.027612384
0.042567976
0.030475194
0.025988327
0.039085325
0.036966957
0.031480908
0.045403983
0.056603406
0.074592568
0.031427518
0.061655883
0.028213643
0.039498549
0.030645136
0.064059891
0.04872055
0.039220057
0.050714757
0.03718638
0.044719037
0.042062126
0.038733866
0.03565485
0.031582829
0.051573485
0.05733332
0.038787115
0.044767737
0.034476884
0.057253364
0.045412902
0.056606263
0.033053026
0.034578793
0.044771079
0.03825365
0.026260918
0.030832728
0.034461748
0.039208669
0.037991382
0.095957741
0.035030652
0.034198966
0.033218343
0.038649157
0.040552251
0.032824438
0.035612624
0.03274639
0.026840121
0.032966238
0.045660097
0.050537404
0.037258234
0.053297792
0.030339198
0.035855435
0.042195711
0.050099961
0.035819728
0.033163399
0.034695521
0.05173447
0.03490353
0.042392425
0.038585559
0.038387951
0.052959785
0.048415154
0.037331846
0.046036288
0.045554172
0.03281083
0.047311477
0.047637824
0.044793133
0.039442521
0.060170967
0.069458976
0.028147766
0.020992463
0.024579018
0.026339997
0.02844796
0.027509024
0.031267539
0.033936866
0.032445967
0.02873438
0.032832924
0.051466167
0.031292561
0.040217265
0.033298988
0.027069386
0.037793916
0.043054245
0.022340318
0.035958454
0.051787399
0.055016212
0.047891095
0.049046639
0.027152378
0.030029446
0.032002844
0.030857338
0.029980205
0.038264368
0.040635165
0.032834783
0.024976132
0.037807982
0.045518883
0.03131032
0.028328251
0.025559325
0.023352306
0.062900677
0.048223622
0.035604361
0.036846671
0.052461565
0.048454724
0.029014863
0.024133589
0.030277085
0.042393021
0.027980398
0.030465681
0.027122896
0.0314437
0.02489154
0.033198804
0.036178965
0.03382086
0.039607458
0.069839261
0.029169071
0.038497098
0.028666211
0.036840204
0.055348583
0.027531985
0.030275457
0.029024346
0.046750318
0.046508487
0.025483603
0.034776546
0.043788169
0.032581087
0.041358564
0.049523056
0.031751454
0.026334777
0.032736961
0.041112121
0.040309872
0.04486274
0.039484266
0.03046702
0.025382597
0.040993158
0.026835244
0.029052094
0.045113806
0.03575746
0.033628404
0.045549132
0.034280784
0.028933752
0.034166221
0.050415192
0.037487485
0.029920377
0.029682411
0.04012483
0.037751377
0.025827345
0.032156937
0.039262015
0.037761874
0.033995841
0.032466277
0.037793417
0.030655539
0.031031687
0.02954868
0.045400687
0.03566552
0.02424046
0.025048301
0.028550249
0.046121698
0.027499795
0.036748815
0.033676099
0.03857933
0.038956679
0.0347634
0.041373134
0.035396859
0.035150416
0.055398215
0.063427709
0.046391312
0.023541084
0.027290499
0.050200921
0.026017411
0.030870074
0.038309559
0.04103611
0.041277695
0.026619332
0.03398174
0.04879871
0.06145145
0.058714092
0.039769992
0.026175719
0.052802663
0.042975634
0.039354678
0.041726038
0.054351952
0.029610343
0.050059967
0.040233511
0.042090237
0.045356814
0.031404082
0.030990701
0.05332588
0.040748782
0.026537525
0.034057632
0.028142227
0.033916414
0.019276299
0.028653594
0.027942684
0.026116475
0.022882894
0.027873831
0.067543641
0.04857653
0.031742852
0.030726865
0.027371069
0.023808375
0.044599265
0.026481712
0.038383845
0.030808857
0.026337214
0.034130517
0.034250733
0.041755054
0.03935118
0.021873474
0.019117812
0.02105136
0.019338034
0.017821835
0.023367886
0.017036714
0.019102409
0.020940823
0.025648911
0.018677419
0.018722864
0.024136672
0.020434299
0.02260272
0.022873577
0.022398842
0.029783593
0.047529858
0.019378403
0.027311694
0.024535401
0.022318289
0.021571996
0.019078797
0.02892179
0.030653566
0.021660618
0.021804772
0.020688148
0.01839225
0.017134538
0.016063664
0.029388599
0.017058112
0.023543684
0.035878949
0.060767107
0.091781206
0.098148733
0.098073751
0.035399385
0.0413289
0.027131513
0.029187549
0.031574599
0.020673284
0.037266329
0.024750641
0.049686629
0.022674011
0.020222366
0.03246988
0.029319249
0.023905206
0.057953291
0.023365779
0.034456249
0.029556235
0.029277181
0.034389529
0.026127173
0.027712429
0.02724681
0.019448778
0.022263939
0.072888978
0.035157207
0.017922183
0.039944753
0.038641967
0.039787725
0.11392776
0.061807293
0.070715085
0.041473832
0.082745805
0.10571688
0.030861422
0.12432781
0.048581559
0.023135988
0.038052075
0.044679835
0.030203914
0.036409337
0.050095201
0.056959581
0.037914194
0.03651163
0.057510979
0.038702838
0.036323253
0.042205978
0.032804564
0.030561391
0.034529556
0.043809518
0.028096924
0.029962689
0.034551777
0.035114869
0.04694647
0.033098482
0.043556228
0.023692563
0.027368093
0.035522223
0.031128094
0.026977746
0.034713197
0.030751649
0.03228898
