proginc_other_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024600636
""
""
""
""
""
""
""
0.013910994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034938928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013000634
""
""
0.036203068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015528231
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0094771637
""
""
""
""
""
0.015100722
""
0.06447801
0.06824816
""
""
""
""
0.029298075
""
""
""
0.0069562788
""
0.01053781
""
""
0.013999337
""
""
0.046895638
""
""
0.0089494782
0.007328881
""
0.026122149
0.021152942
""
0.01460804
0.0086192256
0.0045330464
0.026497949
""
0.010688256
0.03840258
0.011624221
0.011033702
0.025988894
""
""
0.026750276
0.033687398
0.011789526
""
""
""
0.076614462
""
0.013029042
0.013738844
""
0.086165585
""
0.019780891
""
""
""
0.092645839
""
""
""
""
""
""
""
""
""
0.01061037
""
""
""
""
0.020196803
""
""
""
""
""
""
""
""
0.0056422334
""
""
""
""
0.0096913055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02731601
0.0059874989
""
""
0.050712872
0.015800327
""
""
""
0.12842369
""
0.019844918
""
""
""
""
0.013042962
0.017985648
""
""
""
""
""
""
""
""
0.028067779
0.024322268
""
""
""
""
""
""
""
""
""
""
""
0.044816572
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014571393
""
""
0.012181191
""
0.02200472
""
0.014748929
""
0.0082022343
""
""
""
""
""
""
0.018592266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036206838
""
""
""
""
""
""
""
""
""
""
0.0076499977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015811788
""
""
""
""
""
""
0.01113193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033571832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021632142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018636622
0.005929471
0.0057822852
0.027973101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016222749
""
""
""
""
""
0.0043200511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012235668
""
""
""
0.0069813007
""
""
""
""
""
