teenbrth_pooled_female_p50
0.24376202
0.19834302
0.25602162
0.24883533
0.20279293
0.23321891
0.23269932
0.24052297
0.3424069
0.24387124
0.25154921
0.26190263
0.29260409
0.2054987
0.21796444
0.2054521
0.24958935
0.225264
0.35030842
0.20659703
0.24344839
0.19551222
0.2330285
0.28148282
0.20661856
0.24183477
0.27980575
0.2365827
0.23225528
0.15806098
0.19836038
0.30619457
0.27582166
0.23044497
0.23941286
0.2324243
0.24290164
0.1964909
0.18262444
0.24485056
0.22355783
0.22992067
0.31365544
0.31972069
0.21438362
0.25586998
0.24250327
0.22196202
0.26416627
0.28502661
0.27556223
0.23987715
0.32155851
0.23033388
0.24839468
0.25745118
0.29011866
0.23590723
0.1559501
0.29204884
0.27222428
0.24301592
0.25457844
0.23061728
0.28193587
0.26339847
0.18328027
0.12828982
0.21715771
0.16563073
0.21472237
0.15842403
0.0703732
0.11215874
0.17960623
0.098858997
0.17343624
0.15054914
0.14760074
0.17558907
0.125265
0.24488088
0.11309262
0.1468783
0.25772899
0.31685534
0.33208767
0.051076315
0.15141514
0.1139233
""
0.093584098
0.17822734
0.21476124
""
0.26472503
0.26175475
0.2029597
0.17341432
0.26193768
0.26758066
0.20090896
0.24202147
0.21683092
0.2153704
0.24883255
0.20473421
0.27892455
0.19261204
0.18164039
0.219226
0.27481407
0.28366905
0.1730144
0.21352272
0.19763866
0.27303323
0.25690442
0.19905846
0.26928741
0.23452872
0.22480617
0.20499212
0.2306907
0.23480202
0.22569738
0.21318327
0.24517556
0.32194355
0.25339511
0.30524907
0.30637732
0.23205459
0.19904594
0.26255253
0.22794342
0.22216932
0.20953041
0.23318468
0.272632
0.22118193
0.30801749
0.21610662
0.16840878
0.22723287
0.30243126
0.20961797
0.28292516
0.19821131
0.29520327
0.24677058
0.24820246
0.23413588
0.23039171
0.19634287
0.20250484
0.25507435
0.34103659
0.21337958
0.23305881
0.18675037
0.14476952
0.25028223
0.20736817
0.31400114
0.2156381
0.28788471
0.24314167
0.20531471
0.14562593
0.24748792
0.1953598
0.28683737
0.1960354
0.23839931
0.18362525
0.20949128
0.21644439
0.20987256
0.19897369
0.25547975
0.21173093
0.19804394
0.21200372
0.28444102
0.24526402
0.14881222
0.13018979
0.11964226
0.13731749
0.14579839
0.15343039
0.14531171
0.18760478
0.11348496
0.20456812
0.1552729
0.13035639
0.17913719
0.16937639
0.23742716
0.22989163
0.15676196
0.2024249
0.16175434
0.20510229
0.064363934
0.14721356
0.13841373
0.19250733
0.13226995
0.14491586
0.17499377
0.12164907
0.10289389
0.12248595
0.1166381
0.10787718
0.19422935
0.16657287
0.19714627
0.20744747
0.13859393
0.093891241
0.19556014
0.11538853
0.12115177
0.14785577
0.13520961
0.12841243
0.15329236
0.1035866
0.12941526
0.18291956
0.1188319
0.17023966
0.15184242
0.17115092
0.10561453
0.2120378
0.13380861
0.14936651
0.13739268
0.17993172
0.24126118
0.18135221
0.15858144
0.13811204
0.10251443
0.22918391
0.14575388
0.14346044
0.16589439
0.24549024
0.098829709
0.18658446
0.31185028
0.22123042
0.20546709
0.20444399
0.24319384
0.14569449
0.1130623
0.12165113
0.14732487
0.19438188
0.22285295
0.18057892
0.15128937
0.15995407
0.13239396
""
0.26406127
0.18113714
0.15996979
0.11173692
0.14391653
0.23959538
0.11871108
0.14391726
0.25192022
0.17301339
0.18714043
0.20069134
""
0.22337765
0.18226659
0.18946993
0.23098284
0.21649963
0.087092161
0.14684215
0.11711603
0.056693979
0.25394264
0.23775735
0.18107554
0.24392149
0.090743989
0.15599321
0.18266399
0.17723911
0.11630481
0.072170533
0.15385456
0.11835717
0.23358372
0.14105205
0.14414731
0.16303562
0.10489917
0.11338246
0.14977345
0.15613513
0.10925358
0.1568134
0.22039622
0.22128747
0.20400773
0.26502097
0.18815383
0.30752879
0.19935395
0.2730484
0.16724381
0.15862161
0.20528893
0.15805705
0.17135717
0.20062022
0.16275516
0.24070558
0.24819902
0.23767087
0.24383157
0.21840262
0.14438598
0.23507321
0.25688961
0.16587052
0.25321653
0.23322207
0.28025019
0.27313203
0.26966155
0.17758557
0.20791613
0.20628765
0.19419885
0.17434624
0.22583389
0.18035781
0.16691338
0.20462467
0.19456288
0.1847731
0.21274619
0.21197933
0.24801213
0.2094298
0.21050544
0.14304498
0.16150543
0.14334518
0.20600331
0.18276736
0.2922436
0.19576629
0.18269439
0.16557042
0.17031173
0.17719199
0.25277218
0.26494026
0.16958359
0.20071754
0.19043893
0.1543875
0.151317
0.25222835
0.21955092
0.27644983
0.27862161
0.17256039
0.19303222
0.20039409
0.21161516
0.27501723
0.24610104
0.23548044
0.22816062
0.22534855
0.22328357
0.23248628
0.2758379
0.28131923
0.24156202
0.29573411
0.21863887
0.24519433
0.28463444
0.22357275
0.21816523
0.29433596
0.28468758
0.13708016
0.23220837
0.22457871
0.26813227
0.21499753
0.25574598
0.26281941
0.22017512
0.29321641
0.17803165
0.22393814
0.17789593
0.2622197
0.33493099
0.17282291
0.29259011
0.28354079
0.18169822
0.2311358
0.25540462
0.27976197
0.26468036
0.18877532
0.2131463
0.25434679
0.24295519
0.19106379
0.2758314
0.30305815
0.21872692
0.24065052
0.19139592
0.2457533
0.25509042
0.24494663
0.21976098
0.21647428
0.1419085
0.23777285
0.15578261
0.22563027
0.25518432
0.210242
0.24743079
0.2649014
0.25793698
0.21130462
0.27231368
0.15090521
0.2103675
0.21604717
0.2698825
0.24954987
0.23555458
0.22042136
0.29938591
0.2221964
0.22521478
0.257976
0.22822045
0.2896851
0.2895532
0.23920013
0.25648156
0.3207019
0.24215807
0.28350556
0.28131208
0.23668048
0.23321387
0.26067615
0.22853947
0.32360882
0.23762575
0.18897986
0.27074841
0.36408016
0.2799342
0.21074463
0.30602586
0.29701528
0.18183199
0.30899897
0.2663281
0.25767571
0.24836341
0.30399847
0.26188183
0.27087179
0.13309564
0.27332684
0.22193319
0.29109177
0.22675492
0.246619
0.24637052
0.29800999
0.20489824
0.25705823
0.38722023
0.14940557
0.26880559
0.26043358
0.20781197
0.25079626
0.24713281
0.25780264
0.29312646
0.22662507
0.1540615
0.27432165
0.27741367
0.20187052
0.2301856
0.29484984
0.23362446
0.33638749
0.24187337
0.25897959
0.26948687
0.17245942
0.19604531
0.28701314
0.22866045
0.30644092
0.17195763
0.29309535
0.25958538
0.23233931
0.2504746
0.32932487
0.30639401
0.27902728
0.29050079
0.21385817
0.21731469
0.26152956
0.23053016
0.24692765
0.3144708
0.2827538
0.1580269
0.14659859
0.16867033
0.15730946
0.16026765
0.14135237
0.17032763
0.11130426
0.20435138
0.16748545
0.080604784
0.20015997
0.1248511
0.18524539
0.12398891
0.15277891
""
0.22599897
0.12938075
0.19318184
0.14592966
0.1500756
0.15725601
0.20470296
0.12187968
0.15464859
0.13060221
0.2117698
0.12752655
0.15729935
0.20238757
0.1654769
0.10216527
0.20155939
0.11186514
0.17742203
0.1306397
0.20058508
0.18765981
0.1566748
0.20751058
0.19106418
0.19700156
0.17217891
0.090908699
0.18953592
0.10772916
0.13761216
0.17391509
0.28484696
0.1699793
0.20228992
0.11511939
0.15676001
0.06929227
0.14820817
0.20343871
0.1956818
0.18460189
0.17393176
0.2088756
0.16225228
0.20057227
0.22225389
0.19139871
0.15458506
0.16330585
0.20405956
0.13270982
0.10469335
0.21858995
0.21671842
0.1547123
0.21899624
0.182569
0.2088889
0.18346377
0.18403481
0.19963507
0.18178718
0.19374214
0.14915478
0.20112778
0.19459984
0.16068585
0.16926381
0.17234965
0.12045491
0.2079846
0.15925786
0.12039869
0.21237154
0.21586755
0.2524105
0.17282511
0.18415661
0.18037269
0.18368804
0.20676792
0.16861258
0.19054079
0.19671108
0.1370827
0.12455133
