work_29_natam_male_p50
""
0.79284084
""
""
""
""
""
0.84004253
""
""
""
""
""
""
""
0.67982531
""
""
""
""
""
""
""
""
0.92173594
""
0.84569705
""
""
""
""
""
""
""
""
0.87527233
0.85375589
""
""
0.8372525
""
0.72523582
""
""
0.84861976
""
""
0.71814233
0.7793985
""
0.52273184
0.8644408
""
""
""
""
""
""
0.75040847
""
""
""
0.52030218
""
0.85402817
""
""
0.3917695
0.60928571
0.80373299
0.86275429
""
""
0.80376405
0.80333918
""
""
0.79564309
0.85946774
0.87087476
0.60275573
0.83413422
0.84557271
0.74567741
0.72788167
0.7540341
0.66841322
""
0.60313892
0.77352971
""
0.7202217
0.69978297
""
""
0.85894227
0.76574224
0.72421676
0.7870115
0.74359012
0.70700008
""
0.59985214
0.69325864
0.67188996
0.72894281
0.70322907
0.64626652
""
0.84244597
0.41095489
""
""
""
0.77363682
""
""
""
""
""
""
""
""
""
""
""
""
0.75389886
""
""
""
""
""
""
""
""
0.48264831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94898295
""
""
0.76915473
""
""
""
""
""
0.67332351
""
""
""
""
""
0.74647909
""
""
""
0.73401922
""
0.7130537
0.66463852
""
""
0.74935246
0.580064
0.74353421
0.73834318
""
0.64257914
0.71542442
0.68732536
0.7686919
0.55878967
0.47256789
0.87766522
0.76705235
0.72146434
0.68890405
""
0.65258801
0.65077031
""
""
0.79488194
0.76808327
0.47644609
0.7509647
0.71316576
""
0.62196922
0.70540053
""
0.69411427
0.71324813
0.67301363
0.60689598
0.69626808
0.66257453
0.75419503
0.73370618
0.75610751
0.75738996
""
0.83903742
0.80976951
0.63891149
0.69890624
0.62526345
0.72100645
""
0.62443703
""
0.81939459
0.72255784
0.77163482
0.83657455
""
0.79188365
""
""
""
0.5952757
0.60655451
""
""
""
""
""
""
""
""
0.72696048
""
0.55213588
""
""
0.84362811
""
""
""
""
""
""
""
""
0.76073086
""
""
""
0.75276935
0.8820352
""
""
""
0.75330019
""
""
0.7443611
""
""
""
""
""
""
""
""
0.81587368
""
""
""
""
""
""
""
""
""
""
0.82039422
""
0.84699833
0.75014818
""
""
0.78387469
0.77022409
""
0.83389133
0.82081282
0.71152735
""
0.62014079
0.82068425
""
0.7739588
""
0.71776658
0.68094814
""
""
0.52391678
0.74269646
0.60853773
""
""
""
0.84545046
0.72503436
""
""
""
""
""
""
""
""
""
0.67256141
0.91121095
0.71334291
""
""
""
""
""
0.80508029
0.77122498
0.72648728
""
""
""
0.62423122
0.80625832
""
0.85084736
""
""
0.79943955
""
0.7939164
0.7339344
0.73891658
0.72988611
0.73128134
0.74634278
""
""
0.54402089
0.89960712
0.77774441
0.84924775
""
""
""
""
0.76936096
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7506969
""
""
0.79782784
""
""
0.66145015
""
0.68925542
""
""
""
""
""
""
""
""
""
""
0.8276757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75291622
""
""
""
""
""
""
0.75988472
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77895278
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8877719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6971634
""
""
0.68629682
""
0.82605439
""
0.77008796
0.6271438
""
""
0.98426205
0.85155946
""
""
""
0.848131
""
""
""
""
""
""
""
""
""
""
0.48450285
""
""
0.75593174
""
""
""
""
""
""
0.86208391
""
""
""
""
""
""
0.80729985
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75883484
""
""
""
""
""
0.75495613
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69297719
""
""
