hs_hisp_female_n
""
""
""
""
27.0
""
""
37.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
76.0
""
""
20.0
56.0
""
50.0
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
159.0
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
309.0
119.0
73.0
94.0
27.0
32.0
4917.0
165.0
57.0
2065.0
326.0
281.0
117.0
652.0
""
""
""
115.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
21.0
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
90.0
""
""
""
""
""
64.0
21.0
""
""
""
""
98.0
""
""
""
2048.0
""
29.0
231.0
24.0
51.0
1318.0
21.0
109.0
2897.0
60.0
70.0
1080.0
20.0
2211.0
463.0
29.0
33.0
30442.0
462.0
150.0
""
95.0
809.0
""
""
1446.0
207.0
49.0
5859.0
260.0
""
4920.0
1642.0
299.0
5791.0
5537.0
807.0
1476.0
282.0
1261.0
1022.0
3009.0
599.0
113.0
""
45.0
639.0
544.0
1365.0
204.0
90.0
""
1595.0
41.0
2123.0
348.0
131.0
928.0
59.0
660.0
""
""
20.0
248.0
58.0
""
""
""
28.0
""
""
""
44.0
1483.0
""
118.0
""
""
659.0
39.0
35.0
""
""
""
""
22.0
""
649.0
""
""
""
64.0
210.0
69.0
""
23.0
124.0
""
""
28.0
39.0
89.0
71.0
""
""
""
""
44.0
548.0
""
54.0
""
""
""
""
""
""
""
""
434.0
""
732.0
704.0
52.0
51.0
567.0
109.0
40.0
57.0
49.0
234.0
57.0
319.0
87.0
""
55.0
""
272.0
2139.0
""
63.0
37.0
91.0
259.0
""
22.0
""
327.0
85.0
33.0
""
""
""
""
""
""
34.0
72.0
99.0
75.0
1387.0
""
63.0
""
""
""
146.0
358.0
73.0
""
""
""
184.0
142.0
65.0
7672.0
110.0
""
85.0
58.0
1428.0
488.0
1100.0
213.0
373.0
405.0
21.0
50.0
163.0
44.0
160.0
437.0
""
""
""
""
297.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
25.0
""
""
""
""
""
""
""
""
23.0
""
27.0
""
""
58.0
36.0
""
34.0
30.0
""
110.0
""
193.0
""
20.0
43.0
""
23.0
""
""
""
""
""
266.0
""
""
30.0
24.0
""
""
""
""
""
""
""
41.0
""
32.0
""
226.0
""
""
""
20.0
""
""
320.0
""
113.0
""
""
""
""
""
31.0
54.0
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
104.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
64.0
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
117.0
761.0
45.0
90.0
139.0
""
57.0
""
""
64.0
""
""
""
66.0
""
""
""
175.0
""
52.0
""
""
""
24.0
""
""
""
24.0
""
20.0
