kfr_white_male_p75
0.57218903
0.56637532
0.58864123
0.59382057
0.56358027
0.69885528
0.60141706
0.55668467
0.53219014
0.57665181
0.56299305
0.61052626
0.6229592
0.5824337
0.61486876
0.57627511
0.58403081
0.60290015
0.57663459
0.63525647
0.59602231
0.55657178
0.58074409
0.59716851
0.58236527
0.5585959
0.60580522
0.58028024
0.62612951
0.58781582
0.6165154
0.55308652
0.5962193
0.57643741
0.56833279
0.59346443
0.57037687
0.62224674
0.57312161
0.57793021
0.56689614
0.55752492
0.59107971
0.57606667
0.5472185
0.62339741
0.57464999
0.56681806
0.58337408
0.59951419
0.57578307
0.55287373
0.55628645
0.62606001
0.59867209
0.57352132
0.5269419
0.55333197
0.57476729
0.4950113
0.5758124
0.58042526
0.56871474
0.54502469
0.66430354
0.5848124
0.57495511
""
""
0.53443575
0.55145609
""
0.50110048
""
0.53359216
0.49842802
0.5626632
0.5372178
0.53250957
0.48976824
0.47345406
""
""
0.50645691
0.58499527
0.45945996
""
0.39242333
0.5595085
0.46431464
""
0.52577692
0.51940197
0.47748888
""
0.59444028
0.60261226
0.55771697
0.56180006
0.56419051
0.57551384
0.58155632
0.53681451
0.55581981
0.54037869
0.57396877
0.54520601
0.53265554
0.5747751
0.5509879
0.55894792
0.57684535
0.58462608
0.56968486
0.56586975
0.59431523
0.59709364
0.65911824
0.53218377
0.60313219
0.61134648
0.55408627
0.58005673
0.56888038
0.61649585
0.62159812
0.55241382
0.55325305
0.56559372
0.57627618
0.61918342
0.56670761
0.58786589
0.57755423
0.57486391
0.61183965
0.56694794
0.56048518
0.57064456
0.54525787
0.57925469
0.60820937
0.5806213
0.5725531
0.5538137
0.56367701
0.57780367
0.59670532
0.59141743
0.57208496
0.56937391
0.54531658
0.58212692
0.55504555
0.60235673
0.54878324
0.57668477
0.5787074
0.61916524
0.52600205
0.57677966
0.51729679
0.5653463
0.57604766
0.53043473
0.64996123
0.58146566
0.57254988
0.56961823
0.5642193
0.56486779
0.58953595
0.54667687
0.55764753
0.52307332
0.57577455
0.5693931
0.60606456
0.5410884
0.52736264
0.5909155
0.59831136
0.57879049
0.59235239
0.61400491
0.53386754
0.58820534
0.6616987
0.56047249
0.55983442
0.54371232
0.5773381
0.5881086
0.52329791
0.57449192
0.57211477
0.56395924
0.54426783
0.54934722
0.60888553
0.58580679
0.55555564
0.53974169
0.58745241
0.57392275
0.56649733
0.60057604
0.56777626
0.53840047
0.55781442
0.60512549
0.67339462
0.5585956
0.57926846
0.55469835
0.57639509
0.56966412
0.53397048
0.54482019
0.55864328
0.57702327
0.56037605
0.5699926
0.60202003
0.5675596
0.57387692
0.61339027
0.56641054
0.58848649
0.55858266
0.56493026
0.55956936
0.58238226
0.56957114
0.57784516
0.55986398
0.57622725
0.57113469
0.57266897
0.57297075
0.588763
0.5719049
0.57656026
0.57932824
0.56962889
0.59043771
0.59415418
0.55833817
0.69382459
0.57158422
0.57998377
0.59615868
0.5973081
0.56457037
0.57522452
0.62280506
0.43662804
0.68042976
0.59047139
0.61823595
0.56997955
""
0.59953475
0.57273847
0.56589961
0.56273103
0.5816406
0.58649659
0.5809232
0.51592445
0.60185087
""
0.61754006
0.61615407
0.58678555
0.54161185
0.65537
0.59421134
0.5734942
0.5898329
0.60342848
0.63811266
0.65250611
0.58705854
""
0.6153459
0.58102876
0.57780778
0.64990783
0.59546602
0.58408189
0.54175955
0.65436256
0.56613225
0.62035811
0.58312315
0.68220538
0.59812301
0.60291857
0.5836342
""
0.59836191
0.59680605
0.58022803
0.55495477
0.63895243
0.60701615
0.6858657
0.62007868
0.60906452
0.59707057
0.59870774
0.59950173
0.58122474
0.60842752
0.56711394
0.56543911
0.5760591
0.57364661
0.61229116
0.5594545
0.55556893
0.53678489
0.54911089
0.52536672
0.56103033
0.61366808
0.54465657
0.52982098
0.53113079
0.55748391
0.53381097
0.5410288
0.55098814
0.53652418
0.54045886
0.52136606
0.43218583
0.54870963
0.53155416
0.56060457
0.5304845
0.55011624
0.56952542
0.51047295
0.51207674
0.53585863
0.54795021
0.60297817
0.53099203
0.56916207
0.56289935
0.59566694
0.52775276
0.5437755
0.55584335
0.52148575
0.62997729
0.57075477
0.54147446
0.55010968
0.55081344
0.56324655
0.52909577
0.54370135
0.53988314
0.53694797
0.53994709
0.52641982
0.55654365
0.53171593
0.53968751
0.55108225
0.52362663
0.5519926
0.51895243
0.54523396
0.55498242
0.56445903
0.5264731
0.52908152
0.55362397
0.58749461
0.52672172
0.53097481
0.50687695
0.53443056
0.57030535
0.49148685
0.54702741
0.53541529
0.55075091
0.58064729
0.53082222
0.53467709
0.59204113
0.52605993
0.5612818
0.57992238
0.52769774
0.5523355
0.54715645
0.57980615
0.59855646
0.5367682
0.62027776
0.52843165
0.57727981
0.56394368
0.54366201
0.54770529
0.55197453
0.58229733
0.55202019
0.5500865
0.56756544
0.62954366
0.54614943
0.5474593
0.58203417
0.5623439
0.55312723
0.56202585
0.55928361
0.55503649
0.5156337
0.54762357
0.53869396
0.53173262
0.56496143
0.58273578
0.56440729
0.55427712
0.52680057
0.53702635
0.53121042
0.63011539
0.55653417
0.56604809
0.59553516
0.54708219
0.52198344
0.59463346
0.54862136
0.56974906
0.55495387
0.59374601
0.52351964
0.57523263
0.53158408
0.55957454
0.57408506
0.57335782
0.57671165
0.58508605
0.55499572
0.58140731
0.58167315
0.55365843
0.57256973
0.5334655
0.54860032
0.55090892
0.53040874
0.53996068
0.52272975
0.57840782
0.6139285
0.47431955
0.57118845
0.52710021
0.54418427
0.54697913
0.55487806
0.55312854
0.54003048
0.57951611
0.52814782
0.573699
0.51547593
0.57356864
0.44623941
0.54251176
0.55174869
0.51998156
0.55781406
0.52537519
0.54449421
0.54358083
0.59455734
0.57825053
0.52362007
0.54599208
0.53587186
0.57100028
0.55708921
0.53280824
0.55436987
0.54667521
0.58274674
0.52699584
0.5385946
0.60397172
0.49773529
0.44694531
0.53200829
0.56174201
0.53741932
0.57057905
0.58363229
0.5839442
0.50577879
0.53873849
0.55876756
0.5285157
0.58143216
0.46624023
0.53728163
0.54236126
0.60774618
0.58533502
0.59438038
0.5924902
0.57258558
0.56677461
0.59897959
0.61618763
0.56602746
0.55490559
0.53197849
0.54770315
0.53975397
0.52874714
0.55953884
0.58826661
0.59507608
0.57738203
0.57188982
0.62353098
0.61562204
0.54487985
0.54457796
0.56208807
0.58525449
0.49819067
0.54496223
0.5234583
0.55046529
0.55122173
0.51946843
0.55638748
0.57703882
0.57794273
0.6486209
0.58434892
0.6116069
0.55245757
0.53514647
0.56515121
0.58633572
0.58447599
0.62207371
0.52435362
0.56143677
0.61352694
0.62903851
0.60571074
0.6193428
0.62748998
0.57977742
0.61147636
0.59085906
0.57683289
0.59502
0.63409764
0.60116535
0.58931595
0.57239348
0.59424978
0.59403288
0.67598128
0.6231271
0.6355198
0.64305657
0.56840825
0.60575056
0.55791348
0.61812562
0.60566401
0.55902773
0.62343061
0.58292007
0.52410114
0.61177796
0.62994903
0.5324651
0.60717744
0.56467438
0.65326178
0.62923884
0.70516717
0.60701215
0.63485092
0.60138303
0.59852576
0.62610263
0.61817104
0.65830302
0.57072562
0.62072885
0.6163379
0.59760034
0.5942232
0.57392788
0.61544013
0.61668158
0.59686226
0.59507239
0.6450876
0.62581921
0.62470561
0.58295411
0.59764707
0.61325651
0.6102255
0.62542528
0.61080605
0.63288045
0.52501315
0.6279096
0.6380443
0.61365467
0.58316553
0.63175714
0.58905143
0.60211152
0.62413228
0.59160858
0.59681898
0.61123562
0.59995592
0.59772348
0.60319114
0.60583448
0.62685448
0.613159
0.62138557
0.61986631
0.6174624
0.60074311
0.59765065
0.60063088
0.60430872
0.58325005
0.58953375
0.63215739
0.60258251
0.59294528
0.60265154
0.61826748
0.62252438
0.62992495
0.58187312
0.59651929
0.59439325
0.59125847
0.60639781
0.61622077
0.64576215
0.62367487
0.53768378
0.62342173
0.64741093
0.62742352
0.60482979
0.59976411
0.61153293
0.5860039
0.61033893
0.65106714
0.62063736
0.62455326
0.60258502
0.58499289
0.6050936
0.584548
0.61684382
0.58945417
0.62427497
0.62536281
0.63548648
0.61017841
0.6080274
0.57987803
0.56489336
0.6201154
0.62361646
0.59270024
0.5614717
0.64828491
0.54111183
0.5940026
0.5181399
0.60039777
0.58893824
0.56593245
0.58558369
0.58826965
0.56210935
0.60786432
0.5750972
0.60198134
0.57829797
0.56251746
0.66920495
0.58837223
0.5208751
0.57090127
0.58231127
0.59930575
0.60001814
0.61942703
0.54870862
0.5827027
0.58758867
0.58706909
0.59480107
0.58871841
0.56712389
0.54188257
