kid_natam_male_blw_p50_n
58.865875
48.96434
""
126.7348
82.441338
""
210.90404
""
""
50.290764
56.811565
398.59055
""
25.784325
61.028435
""
1079.1104
86.426987
""
127.14463
220.95732
6992.2393
299.20181
56.02354
270.95285
101.04721
126.9381
126.81016
278.50958
""
""
47.395164
220.14403
120.54309
285.57712
123.88147
""
""
""
""
194.52919
""
""
""
""
""
399.20444
1249.7894
108.81352
186.08307
163.61221
124.9881
41.21608
""
""
148.09407
""
201.95973
""
33.761379
""
200.16068
""
26.127138
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
141.5901
""
""
""
29.341089
204.62552
""
38.589424
116.31322
332.32788
165.26004
53.645958
""
""
116.7784
""
""
25.038843
93.455544
505.28549
152.34135
109.40047
538.19812
266.93756
84.845383
119.00934
281.42041
115.07653
254.81345
63.997955
143.57819
61.838997
41.138939
140.13632
""
179.01357
112.57021
130.45808
""
""
""
55.355125
""
""
""
""
66.604958
37.158951
""
""
""
448.52322
""
""
""
67.936722
""
71.058334
116.75591
""
""
158.63457
117.57381
""
""
""
""
87.025604
852.79871
""
43.89257
55.301399
168.07893
16.556767
""
318.57217
516.77899
164.20496
54.788757
36.025658
""
""
""
38.586308
459.34518
""
582.01849
286.28973
122.91801
867.33405
79.190628
987.18402
110.886
159.33014
167.32553
85.544922
61.23222
224.30225
430.02722
261.88229
232.09132
32.55714
60.780758
150.92085
""
""
205.08905
""
""
44.512066
""
""
57.6749
121.69067
""
""
""
""
""
126.4532
""
194.0817
72.520226
27.276339
47.114014
67.146484
117.34583
163.98297
""
39.166439
35.264141
29.869505
31.492569
""
""
59.377377
125.20342
83.339348
304.48712
40.169647
""
""
""
70.360626
""
266.42902
44.394711
""
""
189.9408
77.285667
100.42307
39.472733
""
""
""
""
""
41.816521
""
""
57.609318
""
""
37.230053
""
""
30.396
571.52216
""
""
881.89539
47.383503
317.8671
""
111.02586
424.90268
""
117.45994
""
95.975418
""
56.475292
60.544563
92.560547
111.50532
2853.0374
64.455963
570.30872
572.85199
56.99836
127.13445
""
""
192.3351
245.54729
161.47134
157.40646
137.31331
""
42.003819
577.26593
""
""
720.80914
137.03204
""
86.531395
446.49942
""
496.70972
166.69505
""
475.63547
502.87802
121.06613
""
""
34.340588
""
234.17758
1925.9733
110.28432
844.76453
36.781796
""
""
""
88.74427
""
""
41.581585
39.180618
""
47.966843
285.74689
527.42334
729.39899
137.59663
237.05522
98.894302
""
126.40682
""
""
""
""
40.452747
26.648682
""
46.231972
""
71.967155
95.967934
546.24359
""
589.43262
72.122375
91.803879
""
277.31128
""
""
35.182945
58.472263
""
""
136.19031
67.331627
""
""
""
""
""
""
""
""
""
55.416512
36.761593
""
69.85833
""
880.59698
""
""
""
""
""
""
""
""
""
449.82623
""
""
""
770.81061
""
1688.0245
193.17076
""
""
""
""
""
""
1074.5549
""
174.39359
""
55.05719
466.34271
121.14879
137.86403
""
432.13654
69.960686
""
662.50482
1149.5417
105.57657
112.24297
2345.2388
""
""
309.31418
329.22049
""
""
""
46.775208
""
""
""
""
198.89764
166.04555
86.248558
""
499.06924
619.5238
""
271.58078
""
57.228836
""
""
""
""
""
""
""
99.879875
""
""
""
1404.4343
1166.6146
""
""
1757.1356
207.57091
59.611103
""
486.16733
56.836903
""
""
""
""
292.41742
729.64496
187.58586
""
""
355.83643
""
""
""
""
""
""
262.31592
""
""
127.82564
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
175.60156
925.13727
""
""
""
""
34.862377
""
""
""
""
""
""
""
149.839
""
60.95858
431.26584
385.38693
19.678062
111.62263
44.455521
""
876.41632
38.175858
481.0845
55.391113
48.806763
""
""
43.261517
36.837112
250.74902
80.560699
1074.2991
""
89.655937
3220.865
4441.6709
1751.5887
381.91861
7435.3481
1040.3196
48.544895
391.99454
336.8912
587.61078
""
""
""
107.75954
""
22.343296
57.19207
34.795567
""
106.90947
21.749247
""
""
""
""
""
""
""
""
""
""
""
17.713085
""
""
178.0692
""
298.5358
""
""
""
86.384933
""
""
""
""
""
""
72.381966
98.741089
28.377283
48.553616
654.96448
153.39841
35.524128
""
27.220772
""
""
""
""
""
""
""
""
62.407078
""
""
86.428589
""
""
""
""
""
60.214943
""
163.45135
528.40125
847.20178
132.81891
114.09038
65.348396
111.70093
968.87598
144.12177
""
1309.8365
312.47882
1404.1833
5184.4102
1437.589
680.86816
127.29229
1465.1133
70.753479
2272.8848
131.42964
""
942.68756
1156.325
789.47461
190.84467
406.46036
199.15561
479.6156
2535.2288
377.64755
84.688217
1199.8647
1090.6807
1507.1155
645.74689
""
""
""
1104.0627
1369.1683
""
""
512.40747
493.39774
""
""
59.265015
178.92911
135.4381
""
""
999.44568
331.95523
40.963295
""
93.147537
""
94.650215
""
""
""
1105.6909
""
""
62.140022
5482.1553
341.65601
7653.0059
872.28406
2951.1667
99.073753
""
6270.8281
4977.271
1628.5609
22701.658
""
86.320457
36.247009
268.8436
38.457466
""
321.64264
45.311176
""
87.991066
""
191.61342
850.0249
68.643616
648.19897
""
""
""
496.77475
""
31.435349
673.97205
""
""
533.88556
829.92462
243.08293
213.00505
328.9838
399.3338
414.74936
1282.599
758.34827
1417.9216
470.75916
265.64865
""
""
781.5036
816.0188
737.03021
924.04401
""
211.3335
913.2984
457.31467
239.21249
4252.1289
294.25363
""
93.872574
59.142822
946.42139
950.94153
552.57758
859.92383
171.02731
996.73364
209.93579
1321.973
364.03998
31.958035
""
516.62372
""
""
""
590.30786
443.4556
3498.2056
