two_par_black_male_mean
0.3206169
0.34830633
0.28154442
0.22598833
0.61979973
0.20664278
0.22139065
0.33995026
0.20917928
0.53573281
0.37673113
0.40175414
0.36900532
0.19316962
0.3483192
0.46783966
0.45107365
0.27367601
0.18170045
0.30004844
0.28449631
0.61426854
0.47903466
0.2479257
0.44833544
0.29775771
0.28678831
0.33516452
0.40388405
0.59609675
0.37782675
0.26454422
0.18467802
0.29380244
0.36550695
0.37540707
0.31043375
0.38347113
0.37168047
0.41861442
0.26666608
0.32614863
0.17808811
0.23593138
0.44150862
0.26949194
0.73515606
0.36363921
0.3033703
0.35710818
0.2909241
0.36934674
0.1953028
0.24736638
0.30355889
0.32122704
0.34952918
0.31006774
0.53810197
0.22222008
0.27864525
0.2114993
0.28317052
0.3986845
0.44830328
0.27907902
""
""
""
0.63160139
""
""
""
""
0.6632278
""
""
""
""
""
""
""
""
0.49790174
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71653628
0.51737136
""
""
""
""
0.43375471
0.48460957
0.60025477
0.52924204
0.39505792
""
0.56682795
0.56327772
0.35163707
0.38754684
""
0.74883485
""
0.42735285
0.48830852
""
0.22992438
0.37695348
""
""
0.31979764
0.31723276
0.35857695
0.38229921
0.46627247
0.25598899
0.36322635
0.46614608
0.38227355
0.34648913
0.44797331
""
""
0.37560382
0.51504046
""
0.30970457
0.38409159
0.25839683
0.4633615
""
0.35626733
0.35044622
""
0.33305284
""
0.33463481
0.27187237
0.36662549
""
0.37530395
""
""
0.30469325
0.2640202
0.37163049
""
0.36834639
""
0.42322162
""
0.26595074
""
0.42076737
""
0.4863306
0.38207531
0.36049145
""
0.37343833
0.50188553
""
""
0.35191548
0.15660991
""
""
0.38604909
""
0.44424239
0.51115614
0.38810554
""
0.35043564
""
""
0.56119961
""
""
0.41775119
""
0.76744086
0.39389727
""
0.71054792
0.53858238
""
0.42683363
0.54656732
0.45182094
""
0.3272602
0.53830403
0.39947087
""
0.32429788
0.53852034
""
""
0.5109781
0.61236238
""
0.51215667
0.6461845
""
0.49479437
0.40074122
0.7655285
0.46499121
0.47399622
0.32013327
0.43669632
0.54191417
0.42140245
0.64123529
0.51641428
0.50336516
0.68049687
""
0.4422577
0.48752698
0.55446309
0.49658823
0.62715697
0.79592085
""
0.43440595
0.82863963
0.58932263
0.41576207
0.60609204
0.35162035
""
0.48924857
""
""
""
0.55829805
0.64961338
""
""
""
""
""
""
""
""
0.34913477
""
0.70326978
""
""
0.58147991
""
""
""
""
""
""
""
""
0.54916543
""
""
""
""
0.55061251
""
""
""
0.53422976
""
""
""
""
""
""
""
""
""
""
""
0.55575544
""
""
""
""
""
""
""
""
""
""
0.75000346
""
0.39865252
0.40001389
0.5727008
0.47947446
0.37565005
0.46669608
0.68550348
0.48219687
0.43079963
0.36141354
0.35264099
0.25096095
0.30303061
0.43067363
0.42659581
0.3930845
0.45892853
0.38089162
0.28993163
0.50182229
0.59513104
0.58290285
0.3571189
0.29982245
0.22944123
0.14777756
0.38110045
0.37095901
0.47481829
0.24163242
0.21795014
""
0.37994257
0.40960768
0.43287465
0.36335063
0.32984453
0.45746252
0.42157298
0.35659865
0.63751882
0.34120017
0.44612154
0.34213471
""
0.3829039
0.33698505
0.34530377
0.37384504
0.24604522
0.31857738
0.29491305
0.38491544
0.39455286
0.32293597
0.46133843
0.42329526
0.6003505
0.37834731
0.3398895
0.47414538
0.33980563
0.48735309
0.30642253
0.31920955
0.36593038
0.33405921
0.33445194
0.61544472
0.31218016
0.41345775
0.41864422
0.41147968
0.34640345
0.29354072
0.35361263
0.4029097
0.33002612
0.53644472
0.4153434
0.26166373
0.18414107
0.41162166
0.28845301
0.50015116
0.28611585
0.44648713
0.29754081
0.4470807
0.3329128
0.16147259
""
0.30830657
0.63352722
0.41410547
0.21729068
0.34155917
0.3999548
0.55095923
0.35555249
0.39493251
0.52217948
0.35154608
0.38505855
0.70918286
0.29977682
0.5024507
0.28204268
0.22193524
0.36540443
0.34232795
0.40042368
0.25319275
0.20925316
0.61179405
0.37309474
0.37401792
0.41712639
0.27691132
""
""
0.30274916
0.39350685
0.29667073
0.32321331
0.31638834
0.44833216
0.2353479
""
0.54196733
0.33652255
0.29533482
0.40630099
""
0.67631465
0.3268134
0.7441147
0.22084314
0.33001974
""
""
0.33555084
0.35176679
0.30750471
0.27142975
0.40870208
0.48817661
0.3555752
0.22601946
0.39334899
0.42074311
0.35151953
0.30633661
0.46500388
0.50821877
0.19985317
0.36137205
0.27403414
0.36115798
0.29614383
0.28089115
0.24338219
0.49418467
0.35302365
0.44976318
0.31422055
0.4626368
0.64759576
0.32616898
0.43875039
0.36875078
0.58215714
0.24810342
0.47220939
0.29066506
0.39960837
0.33441642
0.32513264
0.33036894
0.19144577
0.42009985
0.45614809
0.30677018
""
0.42291334
0.34163895
0.51374638
0.46131498
0.41794485
0.34212032
""
0.54736614
0.46939674
0.41612571
0.2344913
0.28887415
0.45959267
""
0.3322486
0.41430596
0.45115894
0.38664302
0.40168944
0.43967164
0.27525836
0.4547646
0.31095973
0.28558114
0.27168027
0.44647557
0.39881364
0.21843734
0.26967061
0.21396531
0.24888049
0.2945267
0.31860131
""
0.38159296
0.26937127
0.27288947
0.28085864
""
0.3297286
0.51104283
0.31361684
0.37171593
0.26770103
0.32118791
0.35990906
0.21280894
0.38659483
""
0.47251469
0.25583041
0.2481828
0.30966657
0.38448951
0.70697653
0.70635056
""
0.66485262
0.64442986
""
0.62573445
""
""
""
""
""
""
0.86103362
""
""
""
0.85123968
""
""
""
""
""
0.66009516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48258832
0.30583167
0.54037911
0.50683862
""
""
""
""
""
0.35545456
""
""
""
0.50951004
0.70824134
0.26286218
""
""
0.56552154
""
""
0.44759342
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50940609
""
0.36049116
""
0.28231347
""
""
""
0.37026531
0.27392957
0.49136135
0.42390937
0.41081935
0.46472824
""
0.40944988
0.51918268
0.70326287
0.46707675
0.55589235
0.43232
0.29369113
0.62931526
0.37037072
0.49485332
""
""
0.31053936
""
""
""
""
0.49953291
""
0.71301454
0.34854746
0.41543552
""
""
""
0.46695939
""
0.37773159
""
0.35675949
0.28760278
0.59965062
0.32522011
""
""
""
""
0.38891226
0.74255139
""
0.39772832
""
0.27103066
""
""
""
0.45619154
0.40535137
0.44062895
0.31772819
""
""
0.36082786
0.5373584
""
""
""
""
""
0.48388508
0.44969755
""
""
""
""
0.42336133
""
""
0.43046865
""
0.37236154
0.42069075
0.3298707
""
""
""
0.62082624
0.41823134
""
0.65977442
0.72259337
""
0.53974187
0.61214
0.5158571
""
""
""
""
""
""
0.66474956
0.47756785
0.59455687
""
0.39178953
0.40585989
""
0.3873167
0.33770549
""
""
0.49579197
0.51840562
0.59287989
""
""
""
""
""
""
""
""
""
0.56224579
0.51993251
""
0.53936452
""
""
""
0.33560729
""
0.77495438
""
""
""
""
""
0.64640087
""
""
0.39279658
""
0.50412083
""
""
0.68573934
""
0.3827773
""
""
""
""
""
""
""
""
""
0.37223494
""
""
""
""
""
""
""
""
""
0.65144384
""
""
""
""
""
0.45310476
""
