staycz_natam_pooled_p25_se
""
0.091157794
""
""
""
""
""
0.13074365
""
""
""
""
""
""
""
0.13577673
0.11175907
""
""
""
""
0.13591665
0.12504004
""
0.098097548
0.21848658
0.060079902
""
""
""
0.11466361
""
""
""
0.15119563
0.066096701
0.061134994
""
0.1407373
0.037967287
0.14534989
0.10819003
""
""
0.044065371
""
""
0.10027475
0.038285188
""
0.079199649
0.058095563
""
""
""
""
""
""
0.13638698
""
""
""
0.10987614
""
0.053474586
""
""
0.094843186
0.12431942
0.01699201
0.024079831
""
""
0.057872023
0.03408492
""
0.1213403
0.048075385
0.052231483
0.078751758
0.083778247
0.030114584
0.0967682
0.060088541
0.035102874
0.063302025
0.037271354
""
0.060929392
0.081509352
""
0.098064236
0.093536325
""
""
0.038525917
0.017048771
0.092056043
0.016402263
0.033472445
0.04222573
""
0.056189749
0.0093767112
0.041396827
0.015564805
0.010168818
0.018108876
""
0.071555242
0.054565899
""
""
0.12706865
0.036531057
0.13506174
""
""
0.1595097
""
""
""
""
""
""
""
""
0.055801332
""
""
""
""
""
0.12573875
""
""
0.084207907
""
""
""
""
""
""
""
""
0.13948438
0.14266069
""
""
""
""
""
0.11895662
0.13468124
""
""
0.14906079
""
""
""
""
""
""
""
""
""
""
0.10944875
0.13147761
""
0.066813573
""
""
0.093158439
0.090270266
""
0.046925034
0.075623564
""
""
""
""
0.048381552
0.13746415
""
""
0.037524141
0.081774473
0.12392015
0.041406188
0.18190818
0.13875958
0.040336486
0.063691445
0.073248915
0.028554913
0.12539737
0.035978902
0.054576695
0.056790292
0.035806052
0.037010226
0.10684718
0.10089661
0.016445562
0.05185115
0.11981861
0.11616062
0.041803915
0.066974357
0.16836977
""
0.070705272
0.11522449
0.099792011
0.029522283
0.055268675
""
0.025277471
0.0265471
0.16176681
0.026406985
0.024731446
0.065229028
0.040580083
0.071672969
0.075482115
0.059714872
0.036322147
0.07328029
0.043033451
""
0.061019827
0.053357225
0.03917161
0.047430415
0.073993839
0.075672798
""
0.038758725
0.1481104
0.048768774
0.068816036
0.062762998
0.045074787
""
0.047108687
""
""
""
0.069975518
0.12554088
""
""
""
""
""
""
""
""
0.029605441
""
0.23275326
""
""
0.043241061
0.14293768
0.16685365
""
""
""
""
""
""
0.042184509
""
""
""
0.085417658
0.070835076
""
""
""
0.076065205
""
""
0.056083821
""
""
""
""
""
""
""
""
0.074137956
""
""
""
""
""
""
""
""
""
""
0.070913367
""
0.091276385
0.065163836
0.15138428
""
0.06421908
0.055606533
0.17561826
0.090897404
0.089471713
0.10122662
0.069404945
0.060290989
0.10927272
""
0.069437288
""
0.059853628
0.042182185
""
0.13073117
0.12883428
0.098686107
0.11979619
0.15605523
""
""
0.045643806
0.052445281
""
""
""
""
0.11125185
""
""
""
""
0.10155553
0.11946158
0.054855883
""
0.17024216
""
""
""
0.10564118
0.078010961
0.11107728
""
""
""
0.089188077
0.095164105
""
0.044746637
""
0.16724505
0.07508447
0.12066645
0.047190208
0.11329343
0.053846739
0.07977014
0.044932157
0.067387521
0.16636203
0.15514196
0.082407951
0.068568632
0.080295056
0.083004922
""
""
""
""
0.068764083
""
0.15038063
0.16972899
""
""
""
""
""
""
""
""
""
""
0.12637182
""
""
""
""
""
""
""
""
""
""
0.18873498
""
""
0.10116712
""
""
0.12354521
""
""
0.096193217
""
0.073785312
""
""
0.097839527
""
""
""
""
""
""
""
0.065042146
""
""
""
0.11486253
""
""
""
""
""
""
""
0.22756509
""
0.15527737
""
0.065359093
""
""
""
""
""
""
0.078264952
""
0.15040335
""
""
""
""
""
0.10898726
0.16423422
""
""
""
""
""
""
""
""
""
""
""
""
0.13048466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092231363
""
""
""
0.18508686
""
""
""
""
""
""
""
""
""
""
0.097474955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12147118
""
""
""
""
0.15037401
0.063128591
""
""
0.047376659
""
0.049960628
""
0.10793432
0.044404503
""
""
0.12025022
0.095020391
""
""
""
0.072585031
""
0.14658502
""
""
""
""
""
""
""
""
0.11251
""
""
0.080371499
""
""
""
""
""
0.14569513
0.064308316
""
""
""
""
""
""
0.11010125
""
""
""
""
""
""
""
""
""
""
""
0.11328146
""
""
""
""
""
0.029775981
""
""
""
""
""
0.086379007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086941756
0.19015792
""
""
0.096291594
0.17191201
""
""
""
""
""
0.14363095
""
0.14897878
""
0.10140937
""
""
""
""
""
""
""
""
""
""
""
0.12028442
""
""
""
""
""
""
""
""
0.096676968
0.099237487
""
0.12897749
""
""
""
""
""
0.15270348
""
""
""
""
""
""
""
""
0.11591469
""
0.071140833
""
""
0.070571929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17716646
""
0.098051712
""
""
""
""
""
""
""
""
0.19557996
""
""
0.22445101
""
0.15975861
""
""
""
""
""
""
0.15576285
""
""
""
0.081553653
0.1339252
""
