kir_24_asian_female_n
68.0
38.0
""
195.0
103.0
""
421.0
""
""
143.0
90.0
846.0
""
98.0
192.0
""
""
70.0
""
""
89.0
229.0
59.0
23.0
710.0
""
54.0
142.0
925.0
""
""
54.0
567.0
300.0
""
244.0
""
24.0
""
""
122.0
""
""
""
""
""
910.0
110.0
285.0
48.0
92.0
199.0
31.0
""
""
104.0
""
""
""
""
""
176.0
""
""
""
""
""
""
""
""
""
""
20.0
25.0
""
""
""
""
""
388.0
""
38.0
""
""
540.0
25.0
""
85.0
187.0
34.0
24.0
""
""
150.0
""
""
27.0
91.0
1224.0
206.0
212.0
1582.0
604.0
171.0
246.0
1235.0
182.0
745.0
""
111.0
138.0
43.0
210.0
""
203.0
206.0
228.0
""
""
""
61.0
""
20.0
44.0
""
139.0
120.0
""
""
""
3058.0
23.0
100.0
""
113.0
""
100.0
121.0
""
45.0
121.0
108.0
""
""
27.0
""
69.0
""
""
20.0
""
204.0
40.0
""
390.0
177.0
""
93.0
""
30.0
""
""
122.0
1678.0
""
6582.0
26.0
20.0
""
50.0
2634.0
248.0
27.0
138.0
30.0
""
155.0
579.0
22.0
""
""
20.0
351.0
""
""
534.0
""
""
135.0
""
""
76.0
270.0
""
""
27.0
60.0
39.0
203.0
27.0
183.0
82.0
29.0
34.0
53.0
143.0
483.0
51.0
46.0
89.0
40.0
74.0
""
""
173.0
121.0
75.0
923.0
26.0
26.0
""
22.0
""
22.0
747.0
66.0
69.0
60.0
523.0
107.0
123.0
135.0
""
42.0
""
23.0
""
65.0
""
""
26.0
45.0
28.0
124.0
32.0
27.0
89.0
407.0
30.0
125.0
920.0
120.0
27.0
""
55.0
28.0
28.0
438.0
31.0
219.0
31.0
323.0
405.0
395.0
435.0
16539.0
863.0
8752.0
4381.0
349.0
178.0
43.0
""
32.0
""
""
157.0
85.0
""
49.0
747.0
""
""
3845.0
399.0
22.0
258.0
1806.0
52.0
""
""
""
""
20.0
""
""
""
43.0
60.0
101.0
3197.0
""
23.0
175.0
31.0
25.0
""
33.0
53.0
""
100.0
79.0
45.0
198.0
288.0
181.0
""
304.0
162.0
128.0
""
297.0
25.0
""
""
46.0
145.0
42.0
25.0
129.0
""
126.0
155.0
821.0
30.0
7828.0
219.0
41.0
""
867.0
""
""
68.0
48.0
20.0
""
""
""
""
""
20.0
""
21.0
""
23.0
49.0
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
27.0
""
""
22.0
42.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
56.0
""
""
32.0
26.0
348.0
""
""
""
42.0
""
""
""
""
""
30.0
""
""
""
""
""
""
34.0
111.0
""
214.0
""
""
256.0
""
""
""
""
""
""
360.0
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
137.0
1599.0
""
""
36.0
""
""
""
""
""
""
""
""
33.0
""
""
62.0
94.0
379.0
""
23.0
""
""
42.0
43.0
794.0
31.0
""
""
""
112.0
""
103.0
25.0
51.0
""
40.0
187.0
24.0
150.0
24.0
321.0
""
""
27.0
238.0
32.0
""
""
""
23.0
""
""
68.0
29.0
""
131.0
""
""
""
""
""
53.0
""
""
26.0
""
""
""
49.0
""
""
763.0
""
610.0
""
""
""
76.0
""
""
""
""
""
""
183.0
172.0
65.0
218.0
5485.0
279.0
30.0
""
39.0
""
""
""
""
""
""
""
""
58.0
""
""
61.0
""
""
""
""
""
48.0
""
226.0
1465.0
3118.0
21.0
71.0
48.0
28.0
83.0
""
""
""
""
""
684.0
""
37.0
28.0
""
""
404.0
""
""
""
""
""
51.0
31.0
""
""
""
""
""
67.0
""
""
26.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
5554.0
221.0
662.0
""
34.0
""
""
""
283.0
""
1538.0
""
390.0
42.0
""
20.0
54.0
""
23.0
403.0
28.0
""
181.0
""
""
""
""
""
""
""
96.0
679.0
52.0
53.0
""
""
""
""
""
""
39.0
""
""
124.0
68.0
69.0
""
39.0
1064.0
672.0
2147.0
525.0
5310.0
8724.0
""
""
""
413.0
374.0
15462.0
1905.0
""
""
5468.0
114.0
447.0
33114.0
""
33.0
26.0
24.0
227.0
""
113.0
1932.0
27.0
410.0
20.0
60.0
172.0
""
""
40.0
""
""
""
118.0
29.0
5927.0
