frac_below_median_asian_male
0.33032641
0.54205579
""
0.41546562
0.43685773
""
0.65859854
""
""
0.53961629
0.52123541
0.53988522
""
0.73539627
0.66499645
""
""
0.39782506
""
""
0.46079618
0.58169132
0.35261741
0.66400784
0.403539
""
0.57972538
0.59471148
0.36733547
0.66659623
0.54902965
0.55616301
0.46025187
0.50654906
0.48165306
0.67895448
""
0.61195701
""
""
0.41910428
""
""
""
""
0.39739624
0.61173218
0.64789784
0.56869787
0.53149009
0.48862383
0.69421309
0.60555726
""
""
0.53874749
""
""
""
0.39302698
0.5346446
0.43327025
""
""
""
0.32368797
""
""
""
""
0.60438043
""
0.73323381
0.45531061
""
""
0.60219747
0.69700921
""
0.51540643
0.4461835
0.64653438
""
0.42433792
0.51633543
0.54372859
0.70438337
0.47045624
0.33836612
0.62282997
0.61675805
""
0.57991588
0.48727649
""
""
0.65321445
0.64399719
0.56563514
0.49934042
0.50649196
0.55024701
0.5066728
0.46622771
0.44459912
0.55162048
0.52791137
0.37184435
0.49239698
0.54086918
0.41693375
0.5673697
0.47249186
""
0.42451951
0.45509928
0.3283889
""
""
0.50060391
0.59117091
0.47576666
0.68246758
0.62545085
0.72443271
0.54458851
0.4660027
0.48315832
0.56539446
0.2639142
0.58291614
0.63274473
0.53135663
0.75410175
0.68372774
0.42609039
0.56010884
0.52185619
0.78878874
0.30625388
0.52692336
0.62252748
""
""
0.46867633
""
0.63623655
0.67371827
0.4141131
0.4783608
""
0.38847089
0.32930571
""
0.53429991
0.67738545
""
0.41907692
""
0.18615401
""
""
0.45518282
0.4402017
""
0.47626406
0.35300559
0.67757165
""
0.29590833
0.33201537
0.43829092
0.50913358
0.3423419
0.44428295
""
0.3458347
0.42831826
0.53175879
0.19456173
""
0.70139384
0.29217753
0.39431459
0.44240665
0.36915216
""
0.13317046
0.35933912
""
""
0.42412028
0.4924148
""
""
0.31266475
0.51518673
0.3596358
0.34116492
0.52225059
0.41291079
0.43372148
0.30212921
0.37762105
0.33147511
0.48025969
0.34983745
0.31982946
0.34879181
0.33326283
0.42372587
0.30197233
""
""
0.29041666
0.41840702
0.27265099
0.36864543
0.29239208
0.47263288
0.43253899
0.36961216
0.30756116
0.2154043
0.45402497
0.36122864
0.32989055
0.36437705
0.31377813
0.38935101
0.31705374
0.49129996
""
0.29993558
""
0.26052421
""
0.28204599
""
0.18341725
0.24080375
0.5701983
0.53254807
0.37837392
0.24893641
0.34330738
0.50194407
0.42568001
0.43131939
0.41251776
0.34480885
0.34504741
0.27798367
""
0.52094167
0.3339282
0.43627131
0.36156726
0.40047115
0.4216662
0.25307387
0.38237491
0.4045864
0.43800879
0.25456551
0.63350177
0.23295662
0.34155822
0.50942224
0.35049966
0.5431841
0.58550119
""
0.46772876
""
0.5769853
0.54819286
0.51345867
""
0.38042974
0.48908508
""
""
0.48549891
0.34633726
0.65008563
0.54539478
0.35459122
0.54290396
""
""
""
""
0.52873111
""
""
""
0.45345092
0.47689036
0.40498132
0.46752363
""
0.41498485
0.52549154
0.53567851
0.53177959
""
0.49058551
0.26476106
""
0.41055974
0.28036049
0.53200823
0.57470697
0.54315537
0.69054079
""
0.65739691
0.65553635
0.67134821
0.22129861
0.47944224
0.26181197
0.45304108
0.25099131
0.146385
0.40138716
0.56103843
0.38030633
0.48434329
""
0.34987482
0.32926574
0.48991844
0.23905744
0.37408826
0.36746892
0.36633506
0.34922668
0.39496261
""
""
0.31257084
0.48333055
0.33709806
""
""
""
""
""
0.35744208
0.42839122
0.47210649
""
0.24177486
0.50666195
""
0.28073189
""
0.37655801
0.49112731
""
0.34163305
""
""
""
""
""
""
""
""
""
0.080208912
""
""
""
""
""
""
0.34908846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46455705
""
""
""
""
""
""
0.41750261
""
""
0.46676609
0.4597694
""
""
""
0.30719116
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2937209
0.40733764
0.30420646
0.68233544
0.19051033
0.55626476
0.63054425
0.50958192
0.46336052
""
""
""
0.46268249
""
""
""
""
0.37682116
0.3670266
""
""
""
""
0.62130666
""
0.40537059
0.60781252
""
0.5841549
""
""
0.36116299
""
""
""
""
""
""
0.39426908
""
""
0.55210805
""
""
""
""
""
""
""
""
""
""
""
""
0.24541706
""
""
0.38309696
0.46025681
""
""
0.57167488
""
0.32112366
""
""
""
""
""
""
0.30845183
""
""
0.57124138
0.38874996
0.51137078
0.33946502
0.60095632
""
0.72154528
0.25973815
0.26762769
0.44657731
0.30265185
0.56740832
""
""
0.40744656
""
0.66193968
0.64363724
0.44943833
""
0.7588008
0.64685649
0.43974206
0.55534196
0.40609193
0.44518706
""
""
0.51829642
0.48997
0.53660697
""
""
""
0.42469907
""
