kir_stycz_natam_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
38.0
44.0
""
""
114.0
""
""
""
""
121.0
""
""
""
105.0
""
25.0
35.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
571.0
234.0
""
""
38.0
166.0
""
""
82.0
85.0
32.0
23.0
134.0
""
54.0
118.0
67.0
111.0
""
44.0
39.0
""
""
""
""
""
106.0
533.0
21.0
651.0
132.0
94.0
""
41.0
1642.0
85.0
621.0
639.0
201.0
""
41.0
52.0
""
""
""
118.0
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
81.0
""
""
""
""
""
79.0
""
""
""
151.0
""
""
83.0
""
""
110.0
36.0
39.0
182.0
""
131.0
27.0
52.0
170.0
38.0
""
""
650.0
36.0
""
""
75.0
45.0
""
""
40.0
""
21.0
226.0
58.0
""
310.0
281.0
""
293.0
344.0
42.0
99.0
44.0
38.0
48.0
147.0
35.0
105.0
""
28.0
67.0
114.0
101.0
32.0
32.0
""
111.0
""
93.0
31.0
35.0
94.0
""
94.0
""
""
""
37.0
""
""
""
""
""
""
""
""
""
150.0
""
""
""
""
103.0
""
""
""
""
""
""
""
""
115.0
""
""
""
20.0
40.0
""
""
""
25.0
""
""
49.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
42.0
""
""
35.0
""
""
61.0
74.0
""
""
32.0
""
""
35.0
""
""
30.0
""
50.0
107.0
""
""
""
25.0
""
""
""
""
78.0
93.0
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
36.0
""
""
""
""
""
20.0
""
75.0
""
""
34.0
""
92.0
""
53.0
28.0
68.0
46.0
""
""
""
35.0
22.0
28.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
31.0
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
63.0
""
69.0
""
""
55.0
""
""
""
22.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
197.0
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
