kir_native_white_male_mean
0.58196604
0.56266236
0.6024965
0.61723655
0.52712709
""
0.56429726
0.53510618
0.50011098
0.5266121
0.53851658
0.66345656
0.61395127
0.49350128
0.52191019
0.58334267
0.57135242
0.56240886
0.57849747
0.5602957
0.59202182
0.51306695
0.5554778
0.6465165
0.49761394
0.54741544
0.56143272
0.51225805
0.55310792
0.51376277
0.52874935
0.54965734
0.51954579
0.50242513
0.56121612
0.5452078
0.6026417
0.60591054
0.55845076
0.52710849
0.58197403
0.55403131
0.61251664
0.50835538
0.5649389
0.6351282
0.51124513
0.50983763
0.58376282
0.60746837
0.595824
0.53590071
0.59059697
0.60818243
0.57278657
0.53164023
0.47850564
0.55121422
0.61715156
0.44469664
0.552019
0.54203409
0.57936502
0.52582508
0.71208006
0.57390034
0.52765226
""
""
0.63515186
""
""
0.66586304
""
0.63632077
""
""
0.65027362
0.6532926
0.59442639
0.62729806
""
""
0.6094709
""
0.59010643
""
""
0.55050462
0.60419977
""
0.62901354
0.65054524
""
""
0.58032173
0.59736609
0.55962962
0.58341551
0.58038932
0.60974783
0.63196218
0.54854286
0.59452039
0.52402723
0.59610987
0.56237137
0.54797739
0.62142414
0.56789112
0.57940394
0.57632214
0.56322467
0.53384793
0.56130219
0.51773196
0.59118104
0.62442762
0.5136717
0.63190991
0.56027621
0.5011673
0.50556725
0.5809778
0.60351437
0.530635
0.52539939
0.53344941
0.56443149
0.46647397
0.58858806
0.60708672
0.54607993
0.55150574
0.52686292
0.47107437
0.51295882
0.55240047
0.53372872
0.51266217
0.51269299
0.51576239
0.52841449
0.47822481
0.51548636
0.53789085
0.54397732
0.5506233
0.49019921
0.52316564
0.52885008
0.57791275
0.53204936
0.51347065
0.5288291
0.46866515
0.5754534
0.54910243
0.4909856
0.48422673
0.48702592
0.51631844
0.53455418
0.5159809
0.47149384
0.51255012
0.48920995
0.47576469
0.53419727
0.52738863
0.55378836
0.51600307
0.52366626
0.53132099
0.44135571
0.45661756
0.52993459
0.57530332
0.50329852
0.4810057
0.60268587
0.5116508
0.55621535
0.53128123
0.49277687
0.45143169
0.654526
""
0.55997074
0.5434317
0.55076021
0.56525552
0.64918041
0.50347239
0.61105448
0.57735252
0.53592288
0.54900181
0.59621775
0.65660155
0.61984593
0.59217191
0.55831087
0.65094292
0.6179893
0.58283901
0.67293
0.5746572
0.52672088
0.5728749
0.54160196
0.68679935
0.60214269
0.6126613
0.55335361
0.6290195
0.60575932
0.48994115
0.58228022
0.58194709
0.65771532
0.58041561
0.60865229
0.66539317
0.59140414
0.59881794
0.67611438
0.60191315
0.65206969
0.60231149
0.56204683
0.49134791
0.56723803
0.6157012
0.63055736
0.58702248
0.60211354
0.5225777
0.52132106
0.56624341
0.58869904
0.61242372
0.59985489
0.55415577
0.59056884
0.60951817
0.64719087
0.53919929
0.61553591
0.48185372
0.63072079
0.6475091
0.58006364
0.664267
0.60643697
0.62778425
""
0.57589257
0.55770284
0.59922999
0.58771229
""
0.65767038
0.60177791
0.62446856
0.59045768
0.58623213
0.62475234
0.57283682
0.58136678
0.62985116
""
0.43487737
""
0.62949324
0.58004773
0.60363442
0.54843634
0.60279793
