kfr_top20_natam_female_mean_se
0.046325851
0.042649206
""
0.029277947
0.04630962
""
0.019485334
""
""
0.061624847
0.03291237
0.018828847
""
0.093328565
0.040283818
""
0.023296446
0.047197849
""
0.023397502
0.019550813
0.0044846856
0.022104906
0.035778135
0.020542353
0.025897384
0.038099885
0.025957771
0.025546778
""
""
0.071839489
0.02274752
0.031446468
0.021963501
0.028169546
0.063183099
""
""
""
0.030819437
""
""
""
""
""
0.020368122
0.017432371
0.047658209
0.037302874
0.033509307
0.047833227
0.066966005
""
""
0.031591903
""
0.063538946
""
""
""
0.029412247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025719617
""
""
""
0.048385356
0.027226456
""
""
0.032746568
0.025128124
0.031458624
0.058330789
""
""
0.042429842
""
""
0.045323931
0.037795056
0.020402342
0.031976186
0.0217332
0.025947994
0.035743427
0.037199166
0.037842758
0.018778712
0.035602801
0.021677883
0.053699423
0.040234309
0.061142288
0.036418963
0.030154372
""
0.028907238
0.037677284
0.027196977
""
""
""
0.04859142
""
""
0.024467135
""
0.041791055
0.066245005
""
""
""
0.021088691
""
""
""
0.051601972
""
0.052991174
0.032381248
""
""
0.034606148
0.040432282
""
""
""
""
0.054627798
0.011317383
""
""
0.097724184
0.03099665
0.054215532
""
0.022109425
0.023555281
0.050575133
0.036726434
""
""
""
""
0.075215854
0.018869786
""
0.0166246
0.030011954
0.037480049
0.017292619
0.036505308
0.012718219
0.040527634
0.048451405
0.022600239
0.038072683
0.041006412
0.030678228
0.022831924
0.026019646
0.034397464
0.089564785
0.020088807
0.03362295
""
""
0.028826928
""
""
0.053885683
""
""
0.01248243
0.026815305
""
""
""
0.026816979
""
0.02663506
""
0.02959376
0.025990326
0.056914151
0.057761375
0.018681075
0.052718088
0.034407638
""
0.082408264
0.052017722
""
0.059781443
""
""
0.034687884
0.032923419
-0.0055093244
0.027043363
""
0.045517016
""
""
0.044974063
""
0.021107975
0.0040397514
""
""
0.033844918
0.051007949
0.016958106
0.042208433
""
""
""
""
""
0.073810413
""
""
""
""
0.054721899
0.064326197
""
""
""
0.021641973
""
""
0.014661878
0.084300227
0.024844471
""
0.036775362
0.023745917
""
0.037584756
""
0.056869697
""
0.040789634
0.018974971
0.042433061
0.052556131
0.013170565
0.037764862
0.024921762
0.018541398
0.061268941
0.031815246
""
""
0.025633343
0.019739417
0.028623205
0.030232549
0.047514036
""
0.079598382
0.0226948
""
""
0.022597792
0.032135829
""
0.063741967
0.021602085
""
0.028646348
0.0065586609
""
0.041571226
0.014396574
0.013588881
""
""
0.027014976
""
0.035348356
0.010322201
0.062226538
0.01817243
0.074116588
""
""
""
0.027780341
""
""
""
0.071371138
""
0.054798558
0.021633964
0.014967787
0.018867712
0.030680893
0.030673256
0.040051129
""
0.026158985
""
""
""
""
0.058804821
""
""
0.033607442
""
0.044096697
0.038748294
0.014917738
""
0.015948445
0.044389144
0.062385414
""
0.02331795
""
""
""
0.045032356
0.06923081
""
0.10076498
0.1075911
""
""
""
""
0.064437874
""
""
9.384771e-05
""
""
""
""
0.036981296
""
0.014169726
""
""
""
""
""
""
""
""
""
0.013544967
""
""
""
0.017616661
""
0.016726527
0.026929813
""
""
""
""
""
""
0.014750619
""
0.047613114
""
0.052177787
0.035170011
0.087460108
0.014273497
""
0.013315791
0.0014996503
""
0.0095872851
0.0096283462
0.038463194
