kfr_top20_pooled_female_mean_se
0.0023858962
0.0033200907
0.0063130609
0.0022065495
0.0027759874
0.0061165835
0.0018047614
0.0063537303
0.0074597267
0.0028712174
0.0026615735
0.0015731625
0.0077662198
0.0043826625
0.0028807234
0.0088580307
0.0085431617
0.0030328529
0.0075822053
0.0047936826
0.0021045469
0.0018368401
0.0030518572
0.0035177607
0.0017826583
0.0059932331
0.003471998
0.0023160549
0.0015899935
0.0049273078
0.0044569271
0.0041427114
0.0019323203
0.0023406765
0.0041875485
0.0023959181
0.0048814639
0.0042868746
0.007279715
0.0065904707
0.002233685
0.0048532886
0.0076964167
0.013499558
0.006083969
0.0051356391
0.0015379707
0.0036887883
0.0021246243
0.003863374
0.0031382916
0.0026030315
0.0032349983
0.010945867
0.010758637
0.0023286848
0.0067925421
0.013078654
0.011249593
0.0037051931
0.0056099962
0.0022022373
0.0079172403
0.0059638787
0.0045936429
0.0052974732
0.0081892619
0.0064441306
0.0061138179
0.0048970245
0.0047568544
0.004045371
0.0032939631
0.0037006063
0.0050662565
0.0076343869
0.003640156
0.0048254938
0.006444111
0.0014790911
0.0038069545
0.0042720949
0.0055217333
0.0039943401
0.001653384
0.0047177323
0.0044896738
0.0031590872
0.0025986757
0.0031727911
0.0039101723
0.0055205845
0.0056556743
0.0025203645
0.0052177925
0.0086957719
0.0038585332
0.0025606642
0.0012162258
0.0020921617
0.0022410564
0.00094689248
0.0015387051
0.0023318666
0.0022939115
0.0013087974
0.0022662212
0.0015144247
0.0040585874
0.0027234831
0.003399963
0.0030818963
0.0020132752
0.0052543529
0.0021040207
0.0019102832
0.0022738485
0.0076559568
0.0084296651
0.0074237217
0.0032009964
0.0045932643
0.0052334103
0.0040534525
0.0052344333
0.0025803223
0.0025385804
0.0050148927
0.0056311553
0.00560572
0.001013656
0.0041444651
0.0041617546
0.0053708232
0.0033742585
0.0039734226
0.0023484949
0.0025126177
0.0061183004
0.0047302907
0.0027448544
0.003684846
0.0079004252
0.0064142509
0.0032788846
0.006617479
0.0034798435
0.004028108
0.0049021845
0.0049751904
0.0049441466
0.0018169218
0.0032732256
0.0058440971
0.0020283412
0.0022412434
0.006195535
0.0025643513
0.0061232122
0.0047654146
0.011577843
0.0070819617
0.0037411251
0.0013376373
0.0086389575
0.0010414169
0.0057486068
0.0056483615
0.0075839907
0.0031765879
0.00090700568
0.0028921682
0.004910015
0.0025523764
0.0048560137
0.0071871593
0.0026317295
0.0016584807
0.0047644218
0.0061290199
0.0059717312
0.0052528828
0.0016439729
0.0046706102
0.0050897109
0.0014217775
0.0075522149
0.0050268508
0.0025917762
0.0086483639
0.0058260355
0.003600985
0.00182955
0.0084291473
0.0070046312
0.0044421987
0.0035759788
0.0036564909
0.002081312
0.0056131827
0.0022494574
0.0027616743
0.0048851124
0.0040666158
0.0027442381
0.0024516832
0.0015734996
0.0045759324
0.0037432213
0.0034329684
0.0037381409
0.0032377865
0.0082066087
0.0084010977
0.0022552111
0.002199329
0.0026551979
0.0012432804
0.0042204401
0.0038530531
0.0056522163
0.0047764815
0.0034511879
0.0050529134
0.0015294986
0.0030008282
0.004020602
0.0032965832
0.001467046
0.0021754685
0.0024406468
0.003089559
0.0088029224
0.0044090287
0.0096460991
0.0050419988
0.0085466458
0.0035511365
0.012581515
0.0048926119
0.0032521023
0.0047905706
0.004386866
0.00302224
0.0051787579
0.0057350146
0.0039267787
0.0020255591
0.0050558546
0.0038153701
0.0014195751
0.0033651092
0.0042655747
0.010021952
0.0039177346
0.0051973914
0.0060576545
0.0022703595
0.0047783088
0.0024262755
0.0041848752
0.0027572815
0.0019847257
0.00204916
0.0024334027
0.0006961613
0.0022249359
0.0010158079
0.00095329178
0.0026586745
0.002825794
0.0051489794
0.0095660631
0.0036760631
0.010636851
0.0074004699
0.0024502187
0.003908514
0.0064703096
0.0041546323
0.0018457263
0.028129021
0.030067666
0.0011512672
0.0019941325
0.0059351367
0.0026967518
0.0013013497
0.0052975505
0.0086400667
0.009839193
0.011338889
0.0075908536
0.0059816306
0.007686221
0.0074930424
0.011657206
0.0051940125
0.0059832134
0.0040108692
0.0013423051
0.0089813247
0.005160938
0.0044059339
0.0072508119
0.0072700121
0.0075878892
0.0057988819
0.0043252599
0.011634348
0.0047444431
0.0041582282
0.0052574957
0.0044474397
0.00274878
0.0036642563
0.0071297064
0.0032297063
0.0036880125
0.0042602243
0.0058000186
0.0028813228
0.0050822878
0.0062461388
0.0060288617
0.0046340339
0.0033185321
0.0051099397
0.0052630021
0.0031503411
0.007321476
0.0027562198
0.0024871298
0.0016023483
0.0050345729
0.00077810907
0.0024331349
0.0048268926
0.0047255447
0.001289118
0.0093013356
0.0066730641
0.003810874
0.0031429352
0.0048027374
0.0073476657
0.0049068448
0.0062731467
0.0076175747
0.0067966692
0.004788938
0.0051600737
0.0050641317
0.010844653
0.0052127549
0.0039176266
0.010951723
0.0042465278
0.0057559726
0.0045142807
0.004114327
0.013490542
0.0038272957
0.036900558
0.016733155
0.0068388758
0.0075712972
0.011724385
0.014326172
0.015069933
0.010998021
0.010688703
0.0062117432
0.044087376
0.025484156
0.044969842
0.01526703
0.024669366
0.018080954
