staytract_pooled_male_mean_se
0.0030644694
0.0046386737
0.010180895
0.0024947075
0.0030188018
0.0081667267
0.0021172275
0.0083486624
0.010144948
0.0036647473
0.0033840933
0.0017045208
0.010029483
0.0059735682
0.0034994001
0.0110335
0.012758088
0.0035479956
0.010701057
0.0083024167
0.0029104771
0.0025240532
0.0036422729
0.0045843758
0.0017694953
0.0092420289
0.004775546
0.0027991214
0.0017209483
0.0066237412
0.0061048432
0.0044909492
0.0019596263
0.0023988271
0.0062728557
0.0029738315
0.0066412091
0.0055796886
0.011324767
0.010132125
0.0027625659
0.0066565066
0.010254087
0.01613204
0.0079498915
0.006757156
0.0016218671
0.0040381956
0.0022955562
0.0047787474
0.0034847646
0.0028692712
0.0039919652
0.015560104
0.012220564
0.0027311982
0.007884047
0.014835188
0.01382718
0.0048989607
0.0067665884
0.0024465006
0.011050849
0.0071684732
0.0065549002
0.006858008
0.012729405
0.0093409065
0.0084010372
0.00708288
0.0070603741
0.0060184686
0.0049531283
0.0046414663
0.0069277091
0.011090571
0.0051812553
0.0066825603
0.0098812059
0.0017620777
0.0053363624
0.0052309525
0.0076947142
0.005037955
0.001752128
0.005811987
0.0057529272
0.003917106
0.00287599
0.0041766427
0.0047490182
0.0078850193
0.0071186726
0.0029926733
0.0074129673
0.011691321
0.0050323508
0.0034025311
0.0012578748
0.0024629198
0.0022016638
0.0010607303
0.0016139674
0.002267539
0.0023518337
0.0014190868
0.0025149526
0.0017182111
0.0058134231
0.0031850394
0.0037872908
0.0042829332
0.0023888883
0.0088206036
0.0025219743
0.00224311
0.0026512162
0.011524989
0.012361041
0.011134684
0.0043235975
0.0067954664
0.0069470294
0.0055855364
0.0070573604
0.0030836579
0.0030640613
0.0073005785
0.0078658052
0.0081003904
0.00098608842
0.0056551443
0.0046302341
0.0076487646
0.0040199584
0.0057513928
0.0030223767
0.0034230144
0.0091165146
0.0058724433
0.0032679497
0.004332589
0.011522822
0.0083298432
0.0046233069
0.0096914982
0.0041551529
0.0055080019
0.0067895059
0.0069679958
0.0061660502
0.0020292399
0.004150515
0.009043715
0.0023009011
0.0026566689
0.0082850121
0.0031025279
0.0079182256
0.0056977221
0.015370251
0.0094200606
0.0034225264
0.0012812578
0.010795506
0.00090803683
0.0056140963
0.0057414467
0.009078254
0.0033107714
0.00083020923
0.0026181759
0.0052635614
0.002525921
0.0055282293
0.0078908624
0.0026054669
0.0016264201
0.0049276408
0.0066908863
0.0061658225
0.0056101126
0.0016855496
0.0058425339
0.0059892209
0.0013361325
0.010107224
0.0054085776
0.0028596434
0.011961863
0.0074710445
0.004372213
0.0018902963
0.0095857354
0.0081831664
0.0049711652
0.0037433533
0.0036994279
0.002002686
0.0059898314
0.0022658592
0.0030868792
0.0052677919
0.0043076454
0.0031158926
0.0024065736
0.0014938874
0.0050265612
0.0040115947
0.0033275227
0.0042079776
0.003156337
0.0093362154
0.0089735771
0.0021689832
0.0023505564
0.0027717664
0.0011650751
0.0047471868
0.0047691567
0.0060298783
0.0050103082
0.0045824298
0.0063275821
0.001475462
0.0033476874
0.0042142076
0.0034778917
0.0013665045
0.0022558158
0.0025070838
0.003333197
0.010483923
0.0047009387
0.011657167
0.0061242655
0.010696138
0.0039405269
0.014835834
0.0063310666
0.0039139553
0.0056671505
0.0051691537
0.003294888
0.0060464274
0.0057603191
0.0041870759
0.0019176248
0.0055142129
0.0036823303
0.0013166185
0.0034626396
