coll_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064466454
""
""
""
""
""
""
""
0.10099402
""
""
""
0.098029673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053408757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030433157
""
""
0.066095844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10367095
""
""
""
""
""
""
""
""
""
0.014495374
""
""
0.093864016
""
""
0.019901825
""
""
0.027799608
""
""
""
""
0.040953618
0.083346136
""
""
0.0067992187
""
0.0768907
""
""
0.055727433
""
""
0.045678258
0.075743504
""
0.011272009
0.073140368
""
0.025187096
0.019799445
""
0.021961944
0.014321533
0.015310595
0.026165122
0.091624305
0.017682349
0.063642696
0.011994797
0.098350748
""
""
""
0.026447486
0.058726497
0.04817415
0.077267237
""
""
0.05945228
""
0.029285584
0.068227611
""
0.052702699
""
0.046081815
""
""
""
0.083521888
""
""
""
""
""
""
""
""
""
0.052817546
""
0.11765375
""
""
0.060446806
""
""
""
""
""
""
""
""
0.057759985
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041921828
0.043216567
""
""
0.056631856
0.094308622
""
""
""
0.060380228
""
0.065108903
0.07895337
""
""
""
0.089483857
0.037583649
""
""
""
0.095869884
""
""
""
""
0.042940233
0.092331588
""
""
""
""
""
""
""
""
""
""
""
0.04598631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039552655
""
""
0.084672622
""
0.039124042
0.094783887
0.053023502
0.10200632
0.049499545
0.075162157
""
""
""
""
""
0.060498703
""
""
""
""
0.10548609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088883646
""
""
""
""
""
0.057898153
""
0.053293519
""
""
0.062927417
""
""
""
""
""
""
""
0.046112083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050269317
""
""
""
""
""
""
0.033960383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053193033
0.012974386
0.062414266
0.036968678
0.099816807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085338145
""
""
""
""
""
0.013610016
""
""
""
""
""
0.019841755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
