hs_hisp_male_p50
0.93913287
0.90164489
""
0.84381193
0.75138146
""
0.79733038
""
""
0.76375383
0.69078207
0.75244606
""
0.76754785
0.82342786
""
""
0.78396893
""
""
0.79474819
0.78240049
0.69710684
0.65599287
0.77016622
""
0.73871124
0.87218475
0.82508075
0.80860299
""
0.92769688
0.81961685
0.8510949
""
0.82968533
""
0.90792286
""
""
0.71804029
""
""
""
""
""
0.83235145
0.70405799
0.81096363
0.69982493
0.83865333
0.81272322
0.61657202
""
""
0.79082876
""
""
""
0.89910138
""
0.85851496
""
""
""
""
""
""
""
""
""
""
""
0.82316935
""
""
0.57275891
""
""
0.81377095
0.75638902
0.71702904
""
0.72077191
0.75884444
""
0.47073439
0.79080808
0.729581
0.50665426
0.79358691
""
""
0.82954788
""
""
0.8407073
0.69810456
0.83792186
0.79914457
0.79740649
0.83933079
0.7905066
0.77358752
0.83570737
0.82448661
0.79318857
0.81654543
0.9019106
0.85923171
0.8474099
0.91444683
0.86016655
""
0.86674029
0.74423313
0.78427678
""
""
""
0.73857492
0.87794107
""
0.85645056
""
0.73879212
0.8247804
""
""
""
0.78120553
""
0.78553635
""
0.65942961
""
0.73006582
0.80044466
""
0.86896586
0.78237921
0.88381332
""
""
0.64647937
""
0.81190562
""
""
""
""
0.7203511
""
""
0.82378995
0.75500435
""
0.75767702
""
""
""
""
0.82079059
0.84063733
""
0.79799128
""
""
""
0.77579725
0.77986926
0.75529629
0.82429993
0.79969978
0.7846275
0.86388731
0.72070038
0.73968035
0.86509049
""
""
0.6628381
0.78237844
""
""
0.75309366
""
""
0.75698543
""
""
0.68015701
0.77896571
""
""
""
0.80528122
0.81256771
0.75807291
0.77101815
0.75430089
0.66454339
0.7659775
0.84480226
0.89943463
0.76042688
0.73776281
0.8482843
0.89728272
0.85692102
0.71665972
0.78237772
""
""
0.78900045
0.73373836
0.80918276
0.76940882
0.97006285
""
""
""
""
""
0.77802497
0.91732877
0.70389694
0.83440495
0.87536275
0.80498654
0.68721521
0.89555079
""
0.79739803
""
""
""
""
""
""
0.79542518
0.73302895
0.85856682
0.73990452
""
0.83076054
0.76243925
0.86988312
0.97810537
0.83674353
0.82091659
0.75065041
0.78835863
""
0.91537529
""
0.79186124
0.87570202
0.78426117
0.7923038
0.59627801
0.78831929
0.73669511
0.75394934
0.80312264
0.79636824
0.80947793
0.83826667
0.7749294
0.78647029
0.78584427
0.84866351
""
0.83326697
""
""
0.83135372
0.69401562
""
0.77580053
0.81114334
""
""
0.79955995
0.83013529
""
0.77305859
0.80476004
0.82215154
""
""
""
""
""
""
0.79104984
""
0.70079178
0.69005966
0.84956199
0.81643099
""
0.87159759
0.67955673
0.89772826
0.90874326
""
0.87385005
0.8532173
""
0.77102971
0.72127181
0.87262928
0.70547998
0.79732448
0.77260107
""
0.77167624
0.89562476
0.93963611
0.83203149
0.77171683
0.77597982
""
""
0.81630683
0.7734108
0.94700664
0.76930302
0.80757362
""
0.87550771
0.76583779
0.75162017
0.81755048
0.78102374
0.69693208
0.93887854
""
0.82234466
""
0.98034543
0.72422373
0.80177069
""
""
""
""
""
""
""
0.62167901
""
""
0.7135731
0.8315686
""
1.0029144
""
0.80845082
0.8508206
""
0.8129763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90981895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82719314
""
""
""
""
""
""
0.72942472
""
""
0.84177446
0.78459775
""
""
""
0.96965551
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82686287
""
""
0.83507282
""
0.76167434
0.9280203
0.89291489
0.82629532
""
""
""
0.83776158
""
""
""
""
0.82674813
0.82090211
""
""
0.5484817
0.79278123
""
""
0.85409731
0.7067157
""
0.77595866
""
""
0.79253453
0.89501971
""
""
""
""
0.73472905
0.80260402
""
""
0.80503446
0.8793999
""
""
""
""
""
""
""
""
0.86979896
0.71590698
""
0.56578505
""
0.84414023
0.75343138
0.74999332
""
""
0.75884753
0.91284269
0.70247316
""
""
""
""
""
""
0.74697512
""
""
0.85463732
0.81093282
0.7797088
0.84038627
0.72854036
""
0.77992558
0.82669765
0.83206308
0.79323745
0.8173157
0.80543244
""
""
0.88556755
""
0.83749205
0.75742739
0.77538741
""
0.7611559
0.84371293
0.90626478
0.71899074
""
0.79159653
""
""
0.80955523
0.855286
0.87390351
""
0.81416726
""
0.8463428
0.83449996
0.75802386
0.78878772
0.69902718
0.75414973
0.79991567
0.84860986
0.96609503
""
""
0.87105584
0.74913645
0.69854695
""
0.79171973
0.81824255
0.72689229
0.82611448
0.7871958
0.78601754
0.75001371
0.76296103
0.6886875
0.80863887
0.88429588
0.80489886
""
0.77401674
0.85807157
0.75381869
0.82133365
0.86405993
0.84931654
0.8420884
0.83395231
0.80355376
0.78579265
0.76430774
0.76239818
0.7351141
0.85788733
0.82948148
0.76371557
0.83705628
""
0.91075629
0.79770935
0.76306808
0.78104538
0.83729762
0.7344023
0.78496987
0.69461673
0.72510701
0.8217119
0.86372286
""
0.97337228
0.8316502
0.71440548
0.80335093
0.83305144
0.85352618
0.75250971
0.73928428
0.85186529
0.69935346
0.77705836
0.69796127
0.76914901
0.88726676
0.9823516
0.74741238
0.61336482
0.7731961
0.78088957
0.67731798
0.90401351
0.91249096
0.68936169
""
0.82611006
""
""
""
""
""
""
""
""
""
""
""
""
0.71274388
""
""
0.82658947
""
0.58199835
""
0.98532337
""
""
""
""
0.85295236
""
""
0.95420069
""
""
""
""
0.88335693
0.91010904
0.89884424
0.71439934
0.85566449
""
0.90321577
0.84382546
0.88039178
0.85386807
0.81136042
0.68085819
0.80176133
0.80191886
0.79968244
0.9522227
0.7301017
0.78787816
0.78929168
0.76561254
""
0.82755768
0.74476498
0.87131834
0.80767268
0.8195278
0.8614164
0.73158795
0.73564291
0.88963455
""
0.79337001
0.82832628
""
""
""
0.81711924
0.7758379
0.78204519
0.81165612
""
""
""
""
""
0.82391411
0.84775198
""
""
0.79187995
0.87811762
0.78367162
0.91586775
0.91414279
0.81088072
0.81842172
0.80192178
0.81739479
0.79080683
0.76440132
0.70745742
0.51281571
""
0.74182665
0.80827808
0.7824136
0.71682096
""
""
0.80147892
0.8123911
0.79934031
0.79290402
0.608832
""
0.75316626
0.70312291
0.81216949
0.69212532
0.7735098
0.77146029
0.77667886
0.768686
0.84214187
0.77412945
0.74282324
""
""
0.79540348
""
""
""
0.84879953
0.74327141
0.78415877
