somecoll_pooled_male_p100
0.89148444
1.0514539
1.1470853
0.62505138
0.87239611
0.075525314
1.0071645
0.98364711
1.1206577
0.94592011
0.86568844
0.93223065
0.96213251
1.1157377
0.85772854
1.051476
1.0775592
0.86956835
0.37390089
1.0232248
0.81789863
0.98785245
0.96400177
0.88027203
1.048166
1.0498742
1.1694237
1.0509013
1.0292125
0.92817199
1.0198585
1.2649853
1.1232978
1.0481669
0.96375948
0.94944298
0.98501492
0.90759456
1.0436257
1.0427147
1.063589
0.82602227
1.1501962
0.90101951
1.0316391
0.92407745
1.0585711
1.0358466
0.98084456
0.79951012
1.0059218
0.93252099
1.3327802
1.1643435
1.0640842
1.0452713
0.87241048
0.89872742
0.97002465
1.2747186
1.0614945
1.094252
0.9108457
0.93422115
0.94199765
1.1241441
1.0608683
""
""
0.84273165
0.8469376
""
""
0.47759664
0.90250963
""
""
0.9412958
0.97822052
0.81480414
0.57719171
0.53615594
""
0.83570147
0.68187267
0.79568774
0.43435887
""
0.76377028
0.60411477
""
0.97050774
0.40497449
""
""
0.57499886
0.75118595
0.92530233
0.90842605
0.83562756
1.1719888
0.69899815
0.50244546
0.93988395
0.90960842
1.0114692
0.93580025
0.87011248
1.0300987
0.93279374
0.94771487
0.95168585
0.83082008
1.0103797
0.95876354
1.0362593
1.2700466
""
0.79406983
1.04857
1.1606151
0.96720797
0.96818691
0.86757857
1.0354768
0.88532203
0.99159431
1.0659024
0.8815043
1.1003348
1.134797
0.91311896
1.0684619
0.90537739
0.87090123
1.2767284
1.0916271
0.86015958
1.0002271
1.2407657
0.99913353
1.1422479
0.92794293
0.80182642
0.94009274
1.0120932
1.1665881
1.2567765
0.96949422
0.065449178
1.3186767
0.99426645
1.0409045
1.0189607
0.63105369
1.0400573
0.70861822
0.92397642
1.0356487
1.1009936
1.1137964
0.69040745
1.1519078
0.71389204
0.89021039
1.5039794
1.0365342
1.2661752
1.0234865
0.9042449
0.97573054
0.78960496
0.83889085
0.99688917
1.0741493
1.8420702
1.0495328
0.98401761
0.91411805
1.1692568
0.94544816
0.69281119
0.99251741
0.75621629
1.2305379
0.84174758
0.90735269
""
0.8837781
0.95386779
0.72437018
1.0743681
0.94117588
1.0217934
0.91996825
0.99383897
1.0946599
1.0005963
0.9109419
0.91877335
0.93901122
0.85579836
0.7549541
0.87203443
0.90346712
0.88950735
0.96390069
0.9928633
0.86840194
0.88971901
1.0527761
1.1379052
0.92079198
0.94829619
0.98619223
0.91375804
0.88735783
0.84717298
0.85895479
0.90450668
0.76600361
0.86232382
0.92005938
0.97317404
0.87967521
0.93479508
0.93900609
0.95173597
0.92037416
0.93588436
0.9291231
""
0.98142081
0.88700885
0.9100613
0.87010366
1.0308026
1.0118119
1.2808143
0.96060228
0.79707998
0.92654997
0.97899193
0.97719908
0.81312495
1.0862221
0.93527925
0.79776025
1.1004512
1.2820114
0.98628193
0.91285467
0.95800769
""
0.82735842
1.2727438
""
1.0905942
""
0.97253495
0.98275131
""
0.93479067
1.000078
0.80029458
0.95309836
0.86314905
0.8579092
0.87664068
""
1.0904869
""
1.4185989
""
0.92399776
""
1.2664602
1.1005247
0.87377119
0.94124073
0.61178052
1.2162216
1.1950117
0.86683768
""
1.0287436
1.0248736
0.90895009
1.1029828
1.048437
1.163197
0.87734419
0.9279002
0.85608125
0.68787646
1.0010979
0.87753111
0.76140422
1.0393589
1.1536498
""
""
0.72639811
0.88819814
0.90413582
0.98441303
0.99376035
1.0100567
0.95983905
0.951653
0.90050292
0.96351361
0.94946092
0.94218957
0.92233264
0.92858446
0.88010782
0.94537264
0.90946335
0.9612329
0.97327596
0.51098788
1.032554
1.1581531
0.93147427
0.90810937
1.0929246
0.97080457
0.90489429
0.93637955
0.8703844
0.99134731
0.88678616
0.76773369
0.94505525
0.94928235
0.8234939
1.0261475
0.89384949
1.1455333
0.83647108
1.0903418
0.78005779
1.3469483
1.2748119
0.89326972
1.0516531
0.93538785
0.93906635
0.89166474
0.85312849
0.87059766
0.91640049
0.83560067
0.869138
0.97823989
0.85702878
1.0732266
0.80251622
0.88830847
0.91510665
0.91210341
0.94771451
0.90906435
0.91586697
0.99263197
0.91437978
0.91389471
0.780074
0.90232664
0.95739698
0.96144181
0.9196887
0.89637804
0.99518681
0.89708489
1.0731953
0.95243657
0.91816151
1.0260357
0.85123962
0.72497946
0.98008591
0.92149121
1.095716
0.87928623
0.75355321
0.86665308
0.55045581
0.74144185
""
0.81612337
0.92154282
0.92920119
0.87605494
0.86656982
0.77853101
0.98846024
0.99851799
1.3182455
0.9015305
0.99240351
1.0220137
1.0889871
0.50969529
""
0.91408533
1.054147
0.93330967
1.1013199
0.73928845
0.92582214
1.143979
1.0322188
0.84473729
0.99636179
""
0.85538709
0.79744238
0.970797
0.90579695
1.0392205
0.98901743
1.1726576
0.88509631
1.2396548
0.855349
1.142933
0.69347227
0.73433441
0.97139263
0.90068012
0.85334885
0.97113895
0.902816
0.85643512
""
0.80607694
0.91974968
1.152317
1.1378548
0.67878282
0.96105039
0.96309692
0.92800963
1.027666
0.96916753
0.83415955
1.2180896
0.91113371
0.94473273
0.94771278
1.0764042
0.9234727
0.94604045
0.94221675
1.1682439
0.9436239
1.0408511
0.78667027
0.70060462
0.8799594
0.99543643
0.98387414
0.83664203
0.71553349
1.0754918
0.77226663
1.2120149
1.0004314
0.99534714
0.73767644
0.54723382
0.90916932
0.99398291
0.98293954
1.0603951
1.215214
0.99404132
0.83046824
1.0815982
1.4326074
0.81468076
1.1015899
0.87764424
1.0763937
0.85734105
1.1318003
1.0877638
0.98317277
0.92767316
0.98269874
1.0507475
0.86249387
1.0259601
0.90065545
0.84396368
0.89111751
0.73036307
1.0056542
0.64462465
0.92791921
1.0313146
0.96035057
""
0.82200903
1.1546215
0.9620744
0.97321081
""
0.85906917
0.91527498
0.99905586
1.2319486
""
1.0420448
1.825404
""
0.94365555
1.6210144
0.72351378
1.1770889
1.1217285
0.92913598
1.1145854
0.78817976
1.3661567
0.95762873
0.92026013
0.62242413
0.75429332
1.119499
1.0878136
0.90839541
1.0428684
-0.13588147
1.1040392
0.95900959
""
""
0.98891652
0.99515772
1.0768821
0.72439426
0.86996299
0.64323652
0.9017061
0.91247231
0.89571267
0.79680872
0.96455628
""
0.94793361
0.50099295
1.2444587
1.06066
0.96562505
1.0272657
