work_32_asian_female_p50
0.81441778
0.66038638
""
0.73720324
0.74252146
0.80081147
0.74497235
""
""
0.76958436
0.74782485
0.75215703
""
0.78239471
0.80403799
""
""
0.83674014
""
""
0.87239665
0.73512322
0.83279938
0.72869515
0.75886863
""
0.82551748
0.77435982
0.82855785
0.70634991
0.86365062
0.74358284
0.81663996
0.80447453
0.65194166
0.77404839
""
0.5141021
""
""
0.77173823
""
""
""
""
0.70710522
0.77863282
0.81995976
0.76904809
0.70713121
0.76789337
0.74997902
0.88155127
""
""
0.73953342
0.86740595
""
""
0.68556243
0.66638631
0.77658457
""
0.71192729
""
0.6990959
""
""
""
""
0.81602579
0.90190989
0.90802604
0.74397612
""
""
0.70986819
""
""
0.74913609
0.70479113
0.69403791
""
0.83441669
0.7509169
0.75150961
0.84650338
0.74817163
0.75189322
0.80243874
0.79787469
""
0.73800486
0.77478141
""
""
0.7011295
0.69132113
0.78629738
0.80229753
0.76577985
0.77640724
0.79517078
0.7736029
0.77309608
0.77045554
0.76966047
0.79953271
0.79183912
0.75843555
0.78917056
0.80820602
0.76963085
""
0.792983
0.73440117
0.75233281
""
""
""
0.83437198
0.92193455
0.59603435
0.71663803
0.70907807
0.76565129
0.75970429
0.73961848
0.84727859
0.64685339
0.73684138
0.71410257
0.84921062
0.73237038
0.66640735
0.84036505
0.73628467
0.80699682
""
0.88856697
0.80347663
0.69859147
""
0.73098421
0.64304894
""
0.75401437
0.60764921
0.6859678
0.75714916
""
0.74584717
0.80317342
""
0.76524359
0.67959076
""
0.74507749
""
0.79543918
""
""
0.78712672
0.79793751
""
0.8126896
0.85221952
0.68552065
""
0.79198426
0.77076453
0.75230658
0.80521417
0.8068282
0.88576782
0.68648475
0.74565536
0.73841488
0.64013124
0.75262433
0.74834228
0.76300949
0.78820574
0.74412203
0.86764222
0.79317468
""
0.81273127
0.75857294
""
0.87130904
0.75954056
0.70331782
""
""
0.80775827
0.78998309
0.8462621
0.75428122
0.77413619
0.81448042
0.75375932
0.85472047
0.79265016
0.8187207
0.75569439
0.78550464
0.63222504
0.75921631
0.75330353
0.82557786
0.83656138
""
""
0.78670985
0.81461716
0.80259293
0.80711085
0.86377293
0.66986644
0.84404778
0.80043644
0.97321951
0.95182681
0.81331265
0.80702049
0.79366148
0.78060287
0.80222791
0.75587988
0.80591661
0.78768498
""
0.79547596
""
0.75689644
""
0.71888345
""
0.79009551
0.63203734
0.84501797
0.85756755
0.82553858
0.70482224
0.67828232
0.87132114
0.78364927
0.79670292
0.82716507
0.82037562
0.81373048
0.60528344
""
0.68241137
0.74466223
0.80142534
0.83374947
0.84021217
