has_dad_black_female_p1
0.34467578
0.53935754
0.38910282
0.29546097
0.22779201
0.2923227
0.25806174
0.29150057
0.46636596
0.2503587
0.23699233
0.23393518
""
0.22333317
0.21410778
""
""
0.28800157
""
0.26376328
0.31917605
0.31853765
0.30342874
0.28792351
0.25966865
0.30916452
0.32847509
0.3225227
0.2819882
0.36731452
0.41164103
0.29659882
0.22988537
0.28455836
0.36345524
0.30754191
0.3356775
0.33005178
0.35210866
0.36122808
0.28580466
0.3796688
0.29463527
0.47420281
0.40203676
0.31801665
0.31324926
0.46700531
0.35518128
0.34045327
0.37921253
0.44233108
0.33573586
0.41120112
0.3708232
0.3252565
0.30690128
0.38783044
0.3839103
0.32843226
0.30544585
0.25002557
0.3319034
0.30478835
0.6332733
0.34265634
""
0.50090945
0.4344033
0.58428127
0.36044562
0.32557014
0.32370389
0.25194985
0.24588013
0.32252625
0.25283387
0.26495829
0.34722853
0.24304213
0.31001663
0.27563179
0.29545438
0.27852774
0.22084911
0.24125987
0.33775881
0.3235341
0.29349115
0.24925025
0.33174866
0.37862203
0.17782485
0.20465316
0.29578289
""
0.2253395
0.22879651
0.23822607
0.3049446
0.24118635
0.36174828
0.37451872
0.31304225
0.31133261
0.2845118
0.2779766
0.26633281
0.35611132
0.30892467
0.26531094
0.38212487
0.30805624
0.38324875
0.32130206
0.254765
0.30850732
0.2882567
0.23423922
0.30620798
0.25982094
0.29079708
0.21977398
0.41300353
0.33742493
0.26761681
0.2896508
0.3436178
0.21352892
0.2924591
0.23075016
0.20453016
0.21299335
0.31006682
0.26321003
0.28036928
0.27222705
0.31880322
0.3140589
0.29903033
0.23338036
0.3130866
0.3334074
0.29031232
0.31245232
0.32550809
0.3442626
0.31370538
0.34761742
0.31373781
0.27616352
0.27019843
0.31949919
0.37096792
0.28440815
0.31661451
0.32647258
0.31277758
0.25931466
0.34619662
0.63995689
0.71855009
0.34846517
0.21072437
0.4030588
0.2640174
0.1533355
0.1543289
""
0.29607892
0.15169102
0.23761059
0.14759274
0.23107895
0.25240275
""
0.24865462
0.18714599
0.53024209
""
0.46593577
0.50498432
0.240604
0.38094187
0.22539853
0.20218901
0.16461873
0.52064997
0.19707336
0.53699309
0.2610164
0.43543154
0.18507789
0.52837157
0.24544396
0.28826421
0.28097954
0.22962211
0.19195651
0.54567689
0.19090872
0.19314565
0.3915185
0.32249075
0.20059465
0.15024003
0.17420913
0.52106941
0.2876927
0.33986542
0.21822314
0.20133983
""
0.61504638
0.19796164
0.25985163
0.24528955
0.22649483
0.45085001
0.32760534
0.27119213
0.43533078
0.45777032
0.54571044
0.25655451
0.30949426
0.4230856
0.35684645
0.24766082
0.28146097
0.31480017
0.31321213
""
0.35982513
""
0.37927386
""
0.31162369
""
0.42902401
0.38175634
0.41878816
0.35877907
0.33426705
0.49260578
0.36108777
0.33014911
0.24368957
0.47741044
0.34699276
0.24000286
0.38300177
0.54531085
""
0.52690405
0.4465827
0.52449459
0.24626747
0.44179544
0.37693724
0.39040607
0.23389202
0.27325907
0.20435499
0.28504366
0.27379584
0.23703073
0.24927403
0.21958816
0.16392876
0.27236906
0.25784171
0.24051759
0.43763506
""
""
0.50200444
0.47072104
""
0.61092502
0.26946744
""
""
0.27000484
0.41028738
0.44518876
0.18545389
0.17309716
0.40923437
""
""
""
""
0.69144261
""
""
""
0.48494586
0.49781749
0.340527
0.26793995
""
0.60919893
0.42638248
-0.016512714
0.49480358
""
0.055991367
0.21162404
""
0.32920796
0.29006767
0.554115
0.56780308
0.48744458
0.37544402
""
0.67430866
0.55747759
0.49527508
0.56540048
0.21636093
0.36911875
0.21597959
0.60260826
0.19297153
0.20404646
0.42994007
0.25143048
0.19885616
0.20911367
0.23202614
0.21558745
0.16387258
0.17878506
0.21343595
0.18632749
0.53999084
0.35380352
0.2001113
0.26469156
0.23575351
0.18258859
0.26580343
0.28024331
""
""
""
0.88298678
0.55161697
0.29527619
0.3106831
0.37096462
0.17532703
0.23081659
0.28038505
0.44482017
0.28828368
0.21755712
0.29723352
0.30317155
""
0.57076806
""
""
0.37314698
0.074421182
0.25135323
""
""
""
""
""
""
""
""
""
""
""
0.50526869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52345294
""
""
""
""
""
""
0.82028639
""
""
0.62981826
0.57763749
""
""
""
0.45335513
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44721535
""
""
""
""
""
0.32866886
0.055260684
0.22261201
""
""
""
0.72365546
""
""
""
""
""
0.36836886
""
""
0.33423167
""
""
""
0.3942458
0.4341718
""
0.25453901
""
""
0.20636386
""
""
""
""
""
""
0.3381432
""
""
0.50876838
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42526782
0.22869816
""
""
0.43305826
0.56496555
0.17253639
""
""
""
""
""
""
0.20752916
""
""
0.49250376
0.2572535
0.19280782
0.39630795
0.33193278
0.51229793
0.39662459
0.33578178
0.29568925
0.20674041
0.32170218
0.22899787
""
""
0.21703959
0.55707663
0.35774967
0.52809209
0.38625893
""
0.31138098
0.30857831
0.32558683
0.53309727
0.27893889
0.26910082
0.26097283
""
0.34661669
0.46396193
0.32837015
""
0.62290239
""
0.40430707
""
0.47297296
0.27161652
0.43949178
0.57134408
0.24950622
0.15129015
""
0.23558894
""
0.3214283
0.35279465
""
""
0.33127695
""
""
0.58800787
0.3262105
0.19632712
0.40310147
0.24519457
0.36263028
0.27726376
0.3189103
0.41731662
""
0.25865123
0.6241051
""
""
""
""
0.5433358
0.57720357
0.31157035
0.21531299
0.32453299
0.25861156
0.31073752
0.23973893
0.23262925
0.2591562
""
""
""
0.58054858
""
0.24139851
0.34227574
0.41823485
0.34651551
0.26870102
""
0.26041895
""
""
0.42839825
0.30369172
0.36723033
0.24682443
0.24562843
0.37812138
0.22811177
0.22861247
0.27770457
0.26773214
0.30521753
0.29647774
0.37333578
0.47874856
0.26137936
0.28798804
0.29420984
0.24333173
0.24479154
0.21921457
0.27446932
0.28675362
0.37310025
""
0.38874134
""
""
""
""
""
""
""
""
""
""
""
""
0.49423757
""
""
0.65171987
""
""
""
""
""
""
""
""
0.11060651
""
""
""
""
""
""
""
""
0.63807559
""
""
0.31043768
""
0.53193885
""
0.48446372
""
0.30941734
""
""
""
0.3544673
""
0.28904766
""
0.41573131
0.30837503
""
0.29746887
0.40745133
""
0.51820391
0.71967363
""
""
0.52058482
""
""
0.49916449
""
""
""
""
0.56575692
0.3251718
0.83593702
0.39087185
""
""
""
""
""
""
0.31224927
""
""
0.59512854
0.62450355
0.61678094
""
0.38070139
0.34737444
0.26993707
0.31431091
0.34305486
0.23988463
0.28634533
""
""
""
0.34180543
0.36302358
0.19294719
0.24553923
""
""
0.30032641
0.3650448
0.3015762
0.2496351
""
0.35608509
0.25599602
0.72492564
0.39101973
""
0.37683073
0.22718899
""
0.4236705
""
0.42413932
0.28688541
""
""
0.49970391
""
""
""
0.42754731
0.14829978
0.29466915
