proginc_asian_female_p50
""
""
""
0.0067831324
""
""
0.038401466
""
""
""
""
-0.00037473111
""
""
""
""
""
""
""
""
""
0.013191467
""
""
0.012423212
""
""
""
0.00070815929
""
""
""
0.024951132
-0.0020888818
""
0.0058388864
""
""
""
""
""
""
""
""
""
""
0.029220127
""
-0.00098655559
""
""
""
""
""
""
""
""
""
""
""
""
0.0022505552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0079380479
""
""
""
""
-0.0014019732
""
""
""
0.0088857776
""
""
""
""
7.2812378e-05
""
""
""
""
0.02880845
-0.0025566539
""
0.0074626487
0.0014011164
-0.00040844805
0.070472658
0.029384118
""
0.022090787
""
""
""
""
0.0034010352
""
0.0069224839
0.0051222984
0.0053743171
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0039113229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0018435515
""
""
0.005531779
""
""
""
""
""
""
""
""
0.0076527931
""
0.009147414
""
""
""
""
0.015207553
0.0052410755
""
""
""
""
""
0.00030920675
""
""
""
""
0.0115332
""
""
0.0074503855
""
""
""
""
""
""
-0.0017035012
""
""
""
""
""
0.016101109
""
0.0054547316
""
""
""
""
0.042938832
0.023337686
""
""
""
""
""
""
""
0.005083398
""
""
0.024371184
""
""
""
""
""
""
0.019219212
""
""
""
0.010057247
-0.0051219501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037557956
""
""
-0.0011745306
""
""
""
""
""
""
0.0042156214
""
0.015838958
""
-0.011881405
0.04053209
-0.00076534395
-0.0036803379
0.0066749547
0.030304503
0.0090406844
0.012949985
0.0027767508
0.063032076
""
""
""
""
""
-0.0033867261
""
""
""
0.015302483
""
""
0.023682196
0.04752614
""
0.049756099
0.013287859
""
""
""
""
""
""
""
""
""
""
""
""
0.022261303
""
""
-0.0018518129
""
""
""
""
""
""
""
""
""
""
-0.0029114138
""
""
0.090116352
0.046232503
""
""
-0.0033831219
""
""
""
""
""
""
""
""
""
0.018686345
0.065313764
0.013322527
""
0.019094368
0.010346893
""
""
0.0014757591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0022952124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0005903875
""
""
""
""
""
""
0.0356372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00044728399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070791118
""
""
""
""
""
""
0.013965238
""
""
""
""
""
""
""
""
""
""
""
-0.0089014815
""
""
""
-0.0035590124
""
""
""
0.082634494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0030307143
""
0.00051194726
""
""
""
""
""
""
""
""
""
""
""
""
""
0.000581723
0.0065812836
0.053965446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.005307619
0.0040049651
""
""
""
""
""
""
""
""
""
""
0.022296136
""
""
""
""
""
0.057031725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013085409
-3.4030651e-05
0.039251145
""
""
""
""
""
0.015601859
""
0.016215028
""
0.0074504483
""
""
""
""
""
""
-0.0025913839
""
""
0.027249664
""
""
""
""
""
""
""
0.0032129083
0.0041853925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059405264
0.026042346
0.041193258
0.15523003
0.018929709
0.0091226399
""
""
""
-0.00012073844
0.0041635772
0.016308185
0.0036960563
""
""
0.00873983
""
0.00489461
0.011821421
""
""
""
""
0.11605807
""
""
0.012725045
""
0.045129798
""
""
""
""
""
""
""
""
""
""
""
0.015309618
