work_24_pooled_female_n
11775.0
5538.0
1307.0
16405.0
10754.0
1778.0
22813.0
1734.0
1184.0
8217.0
9320.0
34005.0
1187.0
3243.0
8665.0
893.0
821.0
8267.0
1141.0
1799.0
13819.0
17212.0
8276.0
5137.0
30627.0
1384.0
5386.0
13699.0
32423.0
2696.0
3326.0
5002.0
25130.0
16287.0
3145.0
12824.0
2953.0
4216.0
1005.0
1201.0
14416.0
2793.0
1201.0
509.0
1867.0
2448.0
36115.0
7728.0
21328.0
5264.0
9644.0
14679.0
6827.0
518.0
763.0
14086.0
1887.0
606.0
603.0
4333.0
2309.0
16189.0
969.0
2339.0
2946.0
2462.0
821.0
1594.0
1722.0
2490.0
2352.0
3332.0
4121.0
5056.0
2311.0
1050.0
4589.0
2751.0
1365.0
30843.0
3784.0
4096.0
2067.0
4389.0
30790.0
3355.0
3626.0
6982.0
12755.0
6879.0
4989.0
1972.0
2225.0
11584.0
2201.0
860.0
4472.0
10180.0
56139.0
16062.0
17287.0
91147.0
36630.0
16383.0
16112.0
47590.0
14516.0
33910.0
3552.0
9429.0
7262.0
6188.0
18531.0
1680.0
16689.0
20381.0
14656.0
952.0
774.0
1015.0
5968.0
2791.0
2423.0
3786.0
2384.0
11277.0
10415.0
2471.0
1921.0
1838.0
90438.0
3571.0
4832.0
2106.0
6776.0
3639.0
12618.0
9047.0
1478.0
3330.0
9693.0
5305.0
977.0
1590.0
4962.0
1328.0
6101.0
4023.0
2488.0
2436.0
3081.0
24851.0
6403.0
1503.0
18117.0
15049.0
1664.0
10383.0
1888.0
3576.0
508.0
1345.0
7861.0
59610.0
1060.0
106978.0
2924.0
2941.0
1253.0
8107.0
114049.0
11422.0
3418.0
13638.0
3246.0
1462.0
12671.0
32196.0
3892.0
2200.0
2282.0
2808.0
30135.0
3118.0
2676.0
47612.0
1244.0
3754.0
12282.0
897.0
2049.0
5691.0
25921.0
1257.0
1742.0
4264.0
6783.0
6984.0
21077.0
2793.0
17028.0
10273.0
3541.0
4963.0
9438.0
14536.0
36689.0
4108.0
6202.0
7948.0
5809.0
9461.0
1319.0
1358.0
18591.0
17153.0
11400.0
59786.0
4599.0
4909.0
2757.0
4291.0
5406.0
3052.0
38973.0
8311.0
5954.0
8657.0
51289.0
18496.0
14989.0
9178.0
1033.0
5148.0
905.0
3003.0
1084.0
6798.0
491.0
3244.0
7209.0
3623.0
4058.0
9939.0
3184.0
3019.0
6239.0
24733.0
3528.0
6805.0
50725.0
8209.0
4737.0
1056.0
6138.0
3524.0
2574.0
21832.0
4113.0
17795.0
5231.0
14804.0
25735.0
24481.0
19565.0
222616.0
24820.0
118696.0
122630.0
14520.0
10775.0
3651.0
777.0
6313.0
670.0
1535.0
15262.0
6838.0
2092.0
5787.0
32070.0
156.0
148.0
92466.0
28253.0
2719.0
14637.0
69715.0
3653.0
1227.0
1028.0
706.0
1621.0
2553.0
1632.0
2055.0
878.0
4038.0
3141.0
7173.0
66392.0
1274.0
3704.0
6256.0
1925.0
2081.0
1922.0
2988.0
5668.0
842.0
4790.0
6177.0
3643.0
5217.0
13940.0
7860.0
1776.0
9929.0
7657.0
5713.0
3298.0
13507.0
4327.0
2301.0
2692.0
5128.0
8803.0
3656.0
3266.0
10026.0
1958.0
13462.0
15468.0
39828.0
3687.0
177839.0
16179.0
3211.0
3431.0
59741.0
944.0
2064.0
6769.0
9934.0
3929.0
1352.0
2382.0
1846.0
1315.0
1636.0
3754.0
2645.0
3313.0
702.0
3585.0
5693.0
837.0
4442.0
1797.0
2860.0
4471.0
554.0
7001.0
59.0
332.0
1591.0
1361.0
689.0
381.0
279.0
786.0
771.0
3231.0
63.0
216.0
66.0
524.0
210.0
292.0
2194.0
336.0
35.0
26.0
77.0
236.0
""
211.0
117.0
250.0
371.0
794.0
551.0
782.0
1043.0
439.0
5337.0
1172.0
523.0
490.0
94.0
213.0
1316.0
2795.0
799.0
765.0
3204.0
5189.0
396.0
1059.0
67.0
3400.0
2145.0
411.0
275.0
158.0
294.0
1282.0
809.0
575.0
405.0
251.0
126.0
659.0
81.0
2444.0
1583.0
1705.0
1759.0
1786.0
1417.0
1536.0
2701.0
14244.0
1030.0
1039.0
1447.0
5149.0
98.0
74.0
20.0
111.0
2061.0
3247.0
626.0
371.0
1775.0
1919.0
1125.0
774.0
2359.0
5372.0
682.0
7885.0
1193.0
1318.0
22243.0
1205.0
500.0
45.0
207.0
301.0
1174.0
18993.0
139.0
121.0
5103.0
586.0
298.0
197.0
154.0
300.0
461.0
289.0
106.0
546.0
1442.0
1452.0
406.0
2168.0
56.0
766.0
12978.0
58666.0
625.0
24.0
1303.0
1395.0
2275.0
1120.0
293.0
154.0
559.0
312.0
325.0
1912.0
670.0
481.0
4442.0
8225.0
14545.0
2256.0
1512.0
1567.0
1452.0
4301.0
3293.0
44851.0
4217.0
2439.0
852.0
427.0
7411.0
1983.0
11103.0
3553.0
6860.0
1460.0
3362.0
7965.0
3984.0
9748.0
2033.0
24403.0
1509.0
751.0
2878.0
26689.0
2473.0
219.0
1597.0
39.0
3577.0
139.0
2956.0
8492.0
2645.0
1023.0
7276.0
1698.0
223.0
170.0
""
1799.0
1673.0
479.0
256.0
1134.0
546.0
670.0
1057.0
4598.0
1156.0
511.0
31261.0
1409.0
48768.0
1075.0
1771.0
39.0
9441.0
1142.0
542.0
442.0
618.0
534.0
6022.0
25106.0
14956.0
4894.0
10040.0
119844.0
12902.0
4329.0
2214.0
3775.0
625.0
168.0
1000.0
1541.0
1639.0
1716.0
622.0
875.0
6079.0
229.0
353.0
4477.0
743.0
127.0
680.0
1623.0
1458.0
7476.0
2409.0
11231.0
51844.0
88018.0
4950.0
11012.0
8066.0
6023.0
5574.0
1534.0
244.0
3003.0
1672.0
2047.0
31178.0
1685.0
4459.0
4885.0
2206.0
41.0
10038.0
120.0
""
109.0
149.0
82.0
376.0
920.0
304.0
438.0
362.0
112.0
46.0
3042.0
586.0
573.0
2882.0
364.0
1159.0
469.0
1113.0
1333.0
389.0
""
159.0
4315.0
36.0
280.0
2230.0
1997.0
1480.0
197.0
508.0
3056.0
3400.0
1606.0
479.0
2676.0
31.0
22750.0
999.0
2986.0
1086.0
4045.0
308.0
140.0
1034.0
20228.0
410.0
78609.0
990.0
24848.0
5371.0
282.0
5205.0
7035.0
895.0
4033.0
2798.0
3407.0
1483.0
13593.0
1926.0
182.0
4437.0
1465.0
296.0
767.0
32.0
12392.0
43667.0
5133.0
9007.0
305.0
264.0
872.0
1236.0
488.0
2818.0
3869.0
204.0
235.0
6243.0
2941.0
7082.0
1222.0
4250.0
21884.0
20691.0
39325.0
10487.0
65458.0
56426.0
1742.0
646.0
367.0
12648.0
13741.0
95969.0
40709.0
54.0
548.0
67817.0
10460.0
15352.0
350775.0
2312.0
1448.0
2299.0
2601.0
15191.0
2059.0
6008.0
44608.0
1794.0
23985.0
1877.0
6943.0
9693.0
1298.0
195.0
4383.0
39.0
160.0
228.0
4284.0
2278.0
88169.0
